"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr37","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.18875,0.26628,0.55874,3.0983,31.901,0.32038,0.2342,1.7298,1.1211,0.46061,0.2342,0.87951,0.10081,0.2342,356.97,1.0225,3.7554,0.2342,0.086715,46.949,1.3276,0.23144,0.069888,0.40643,0.46061,0.85183,0.96066,3.1933,3.803,0.02186,0.086715,40.343,9.0473,0.86914,0.23144,2.7814,NA,0.46061,0.085693,0.78295,0.032483,0.085693,83.323,36.374,0.54334,1.7937,52.632,0.19336,0.071594,3.0983,0.26628,0.11053,2.6324,2.6324,3549.8,0.10798,0.40979,0.89202,0,7.7744,10.035,35.987,10.143,15.435,0
0.1551,0.22245,0.53918,3.4328,85.933,-0.037143,0.1551,3.4936,1.8902,0.77714,0.15592,0.69982,0.082056,0.1551,523.49,0.69725,4.4954,0.1551,0.082056,21.281,NA,0,0.082056,0.1551,0.77592,0.69725,0,2.2543,3.3892,0.069531,0.18225,47.643,7.6611,7.633,0.013469,1.8902,NA,0.77714,0.007126,0.5175,NA,0,124.77,103.49,1.4074,2.9355,23.69,0,0,3.4202,0.22163,0.13053,3.2491,3.2491,1321,0.10171,0.19958,0.90412,0,17.152,3.527,42.797,8.5285,7.9027,0
0.12186,0.39847,-0.005112,0.98219,-22.849,0.003786,0.12186,1.5096,2.7833,0.60153,0.13578,0.42461,0.09096,0.12186,574.5,0.63534,2.5096,0.12186,0.043783,20.03,1.1268,0.12406,0.043783,0.18183,0.038455,0.63534,8.9102,-0.007118,3.9709,0.11498,0.047194,38.589,9.4587,6.8126,0.068654,2.7833,2.8781,0.6464,0.024667,0.2946,0.052013,0.044575,25.879,5.8483,0.79783,0.44999,20.537,-0.007241,-0.002602,0.70742,0.287,0.10572,0.83765,0.90014,-47.808,0.024667,0.20258,0.96107,0.074597,18.222,62.411,37.637,9.6979,3.8758,0
0.039947,0.32007,0.22481,2.6605,43.558,0.12105,0.051786,2.1243,1.0418,0.67993,0.051786,0.3825,0.12191,0.051786,670.87,0.54407,3.1243,0.051786,0.036255,18.789,1.128,0.072178,0.027967,0.15963,0.67993,0.50708,0.52643,0.35137,4.1886,0.13728,0.036255,36.042,10.127,0.22551,0.072178,1.4463,1.5522,0.86461,0.050531,0.91716,0.054093,0.050531,60.312,41.523,0.54329,2.1174,19.574,-0.050176,-0.035127,1.1254,0.13539,0.098746,1.0627,1.3514,3470.7,0.040121,0.058752,0.95988,0.27162,19.426,8.7903,34.596,10.55,2.2326,0
0.11075,0.74394,0.27326,1.6701,-2.2033,0,0.13749,0.34419,1.9857,0.25606,0.1797,0.33716,0.092544,0.13749,1477.6,0.24702,1.3442,0.13749,0.069239,51.428,NA,0.13001,0.05577,0.13749,0.24215,0.21107,3.0799,0.85672,3.5643,0.34783,0.073615,79.677,4.581,2.511,0.11767,1.9857,1.638,0.50102,0.059259,0.14188,0.14067,0.065474,114.55,63.12,0.39582,0.98399,54.667,0.083737,0.042169,0.91545,0.40779,0.21829,0.80279,1.5708,1002,0.059259,0.4325,0.94093,0.95667,7.0973,5.7826,74.955,4.8696,6.2257,0
0.006005,0.38049,0.069695,1.2279,9.5274,0.001008,0.00736,1.6282,0.94791,0.61951,0.075525,0.024066,0.013681,0.00736,10709,0.034083,2.6282,0.00736,0.007765,3.7751,1.3323,0.007683,0.006335,0.020987,0.40964,0.030521,0.11272,0.11161,5.6638,0.39246,0.021891,137.53,2.777,2.2321,0.13625,0.94791,6.9485,0.67215,0.14374,0.15379,0.95423,0.008106,126.49,122.71,0.61248,1.1958,4.2135,0.002075,0.002189,0.98696,0.30583,0.3601,0.99205,1.0763,1.2279,0.14374,0.009693,0.8765,0.084959,96.685,2.9744,117.76,3.0995,1.5179,0
0.24768,0.30101,0.67801,3.2524,9.241,0,0.24768,2.3221,2.1448,0.69899,0.26202,0.82281,0.12014,0.24768,426.39,0.85603,3.3221,0.24768,0.11548,106.63,1.084,0.25801,0.11548,0.45111,0.62679,0.85603,17.992,32.326,3.7947,0.056004,0.11554,57.586,6.3383,6.3383,0.23682,2.1448,NA,0.69899,0.11042,0.61002,0.037439,0.1203,135.36,28.733,0.39529,1.1709,119.87,0.24801,0.11563,3.2524,0.30101,0.15777,33.326,33.326,4226.3,0.11042,0.35434,0.88638,0,3.423,12.703,51.227,7.1251,102.26,0
0.075751,0.57512,0.17441,1.3033,-70.774,-0.006366,0.076358,0.68274,1.0484,0.39266,0.076358,0.13277,0.048517,0.076358,2178.8,0.16752,1.7388,0.076358,0.038452,99.618,1.7677,0.090465,0.038146,-0.006445,0.39266,0.16647,0.47761,0.69636,4.6953,0.2677,0.038452,110.83,3.2934,0.1573,0.090465,2.0442,NA,0.39266,0.045555,0.077166,0.17119,0.045555,129.61,29.991,0.13977,0.36088,104.44,0.070476,0.03549,1.3033,0.57512,0.30364,1.5677,1.5677,8646.4,0.04619,0.19292,0.95381,0,3.664,12.17,105.71,3.4529,7.9286,0
-0.015665,0.78388,-0.33714,0.56858,-123.26,-0.015665,-0.015665,0.27571,0.98587,0.21612,-0.015665,-0.020046,0.009457,-0.015665,18265,0.019983,1.2757,-0.015665,-0.009457,49.926,NA,-0.003998,-0.009457,-0.015665,0.21612,0.019983,-0.023797,-0.60671,4.0597,0.47324,-0.009457,169.77,2.15,-0.005101,-0.003998,1.7646,89.927,0.21854,-0.002414,0.001054,0.94292,-0.002414,97.727,47.801,-0.069141,0.27865,49.221,-0.035328,-0.021328,0.56682,0.78146,0.46511,0.38893,0.39329,-3867.8,-0.01433,-0.072484,1.0143,0.011204,7.3108,7.6358,172.2,2.1196,2.9809,0
0.10234,0.41916,0.11378,1.2796,-7.3298,0.21566,0.14691,1.249,1.1071,0.52355,0.14691,0.36103,0.13953,0.14691,792.81,0.46039,2.3857,0.14691,0.10623,34.419,1.0593,0.15175,0.073999,0.2944,0.52355,0.35405,1.2147,0.23739,4.3777,0.27686,0.10623,118.9,3.0699,0.36202,0.15175,1.4322,31.903,0.53578,0.10972,0.1084,0.069666,0.10972,125.78,91.362,0.78472,0.95911,38.106,0.10568,0.076414,1.2423,0.40693,0.32575,1.0923,1.1179,2714.8,0.096745,0.19548,0.90326,0.023367,10.605,3.9951,107.39,3.3987,2.8856,0
0.28319,0.28032,0.49527,5.6993,106.18,0,0.28319,2.5673,1.8708,0.71968,0.31047,2.6871,0.19354,0.28319,282.58,1.2916,3.5673,0.28319,0.15137,5.655,NA,0.31045,0.15137,0.28319,0.54919,1.2916,11.381,1.2402,3.5045,0.080517,0.16114,24.323,15.006,5.6418,0.2893,1.8708,3.268,0.89461,0.15464,1.4497,0.024,0.16594,87.38,81.725,9.7704,5.4243,6.6894,0.23156,0.12378,2.1427,0.10539,0.066639,1.8022,2.2402,1582.4,0.15464,0.3935,0.85141,0.24307,64.545,4.4662,20.562,17.751,4.6847,0
0.038663,0.071879,0.48887,7.8012,221.02,0.08112,0.045889,11.068,1.0766,0.79555,0.045889,0.63841,0.15144,0.045889,354.79,1.0288,13.912,0.045889,0.093978,170.02,1.0876,0.04648,0.079179,0.10324,0.79555,0.92826,1.0248,1.1129,4.0725,0.14622,0.093978,57.844,6.31,0.64664,0.04648,0.52481,NA,0.79555,0.095189,0.009102,0.031703,0.095189,418.67,248.64,0.16998,4.6368,183.04,0.01842,0.037724,7.8012,0.071879,0.15848,1.8111,1.8111,5776.4,0.07113,0.048599,0.92887,0,2.1467,1.468,53.73,6.7932,1.1116,0
0.22109,0.30598,0.31507,2.5846,11.768,0,0.27424,2.2682,1.1942,0.69402,0.2817,1.3792,0.31476,0.27424,297.11,1.2285,3.2682,0.27424,0.22964,69.56,1.3555,0.27776,0.18514,0.44639,0.4402,1.0548,37.225,0.64816,4.7687,0.25345,0.23465,77.385,4.7167,3.0651,0.25638,1.1942,30.43,0.70343,0.21468,0.31912,0.026881,0.23259,137.68,68.115,0.97145,1.44,88.576,0.17611,0.14747,1.6795,0.19883,0.21201,1.4277,1.4471,18499,0.21468,0.31857,0.77573,0.013557,5.2473,5.3586,60.771,6.0061,2.4567,0
-0.083286,1.0546,-0.07207,0.60154,-299.7,-0.083286,-0.083286,-0.051807,0.46736,-0.054637,-0.083286,-0.46048,-0.2915,-0.083286,-14641,-0.02493,0.94819,-0.083286,-0.92338,160.09,NA,-0.10713,-0.92338,-0.083286,-0.054637,-0.02493,-5.5508,-0.080869,4.7396,11.406,-0.92338,342.07,1.067,-0.10158,-0.10713,0.13878,0.079242,0.81913,-1.1877,0.15152,-0.69163,-1.1877,329.38,169.29,-2.1053,0.38281,74.821,-0.16412,-1.8196,0.10316,0.18087,0.93719,-0.061308,0.91913,-3956.9,-1.1397,1.5243,2.1397,-15.992,2.2799,2.1561,731.92,0.49869,0.10121,0
0.06225,0.5564,0.29725,2.1834,11.847,0.10818,0.079007,0.53612,1.0459,0.2983,0.079007,0.31453,0.071104,0.079007,1440.8,0.25333,1.7973,0.079007,0.039855,40.939,1.1872,0.096531,0.031401,0.14133,0.2983,0.22321,0.50929,0.65826,5.1137,0.28064,0.039855,48.372,7.5456,0.17349,0.096531,2.0426,1.0684,0.60351,0.048694,0.058216,0.11543,0.048694,98.287,57.347,0.27996,1.2982,42.819,0.034583,0.017445,0.98568,0.25119,0.13253,0.66059,1.3365,38620,0.043885,0.20868,0.95611,1.0232,8.9156,6.3647,46.25,7.892,4.39,0
0.1249,0.49985,0.086432,1.2193,-21.967,0.28542,0.1249,0.95509,1.1106,0.4774,0.1249,0.31696,0.11333,0.1249,1068.6,0.34157,2.0006,0.1249,0.082905,38.524,1.098,0.15077,0.082905,0.28657,0.4774,0.34157,1.1115,0.16637,4.5373,0.28038,0.082905,106.03,3.4424,0.30163,0.15077,1.5181,3.0388,0.58319,0.10008,0.21533,0.083588,0.10008,95.855,57.331,0.78549,0.81582,42.785,0.10493,0.069653,0.96127,0.39406,0.2905,0.91895,1.1226,2978.2,0.099596,0.26162,0.9004,0.2216,9.4746,6.3666,95.472,3.8231,2.8999,0
0.015484,0.47608,0.055427,1.2723,-17.307,0.068435,0.024537,1.0832,1.0112,0.51568,0.024537,0.12056,0.057314,0.024537,1986.1,0.18378,2.1005,0.024537,0.016074,28.955,1.2977,0.018679,0.010143,0.094542,0.51568,0.16476,0.12373,0.074796,4.2914,0.30828,0.016074,49.211,7.4171,0.039235,0.018679,1.5604,0.50581,0.78823,0.012236,0.045904,0.19173,0.012236,59.683,30.728,0.12786,0.67733,29.28,-0.044277,-0.029005,0.54394,0.20353,0.13482,0.69589,1.0637,1084.3,0.0111,0.030026,0.9889,0.52852,12.606,11.878,48.664,7.5003,2.06,0
0.093018,0.72021,0.12445,1.4884,18.482,0,0.12065,0.38849,1.2445,0.27979,0.15683,0.47348,0.2174,0.12065,971.62,0.37566,1.3885,0.12065,0.096948,15.006,NA,0.14604,0.074742,0.12065,0.2549,0.33729,4.0364,0.2005,3.6453,0.49141,0.12022,77.051,4.7371,1.6761,0.037403,1.2445,1.472,0.50269,0.030054,0.50093,0.081122,0.11734,73.798,58.792,1.8179,1.2876,15.471,-0.003865,-0.003106,0.52662,0.25482,0.2111,0.45075,0.80984,549.95,0.030054,0.33245,0.91158,0.79667,24.323,6.2083,74.736,4.8839,2.0049,0
0.029968,0.87478,-0.052295,0.94022,-1033.4,0.024222,0.061253,0.14314,2.7259,0.12522,0.12356,0.07002,0.023247,0.061253,5038.6,0.07244,1.1431,0.061253,0.022471,20.036,NA,0.089277,0.010994,0.061253,0.11346,0.036677,1.4328,-0.2946,3.6289,0.2966,0.02361,121.49,3.0174,3.0174,0.097744,2.7259,NA,0.12522,0.035857,0.076367,0.31905,0.032751,101.19,81.15,0.20027,0.76916,20.692,0.08716,0.031975,0.94022,0.87478,0.33141,0.7054,0.7054,-222.5,0.035857,0.23933,0.99118,0,18.217,4.4979,117.13,3.1161,15.356,0
-0.027008,0.8827,0.11942,1.162,-27.357,0,-0.037073,0.13288,2.0417,0.1173,-0.003087,-0.050306,0.004228,-0.037073,37327,0.009779,1.1329,-0.037073,-0.018158,48.137,0.75541,-0.021707,-0.013228,0.006742,0.02439,0.021181,-0.6387,0.83137,3.7475,0.43078,-0.008452,132.66,2.7515,2.2971,0.014003,2.0417,4.5591,0.24607,0.006859,0.005366,1.2261,-0.010632,152.39,104.25,-0.1003,0.79667,48.469,-0.067411,-0.033018,0.97016,0.73695,0.36344,0.81661,1.7131,667.7,0.006859,-0.23025,1.0178,1.0979,7.5826,3.5011,131.75,2.7705,14.214,0
0,0.15509,0.12632,1.8145,916.98,0,0.021365,5.3641,1.0718,0.83192,0.044992,0.13776,0.036865,0.021365,1432.7,0.25476,6.4478,0.021365,0.019934,28.853,1.1653,0.028395,0,0.012477,0.83192,0.117,1.2018,0.17579,3.8864,0.14427,0.020005,54.688,6.752,6.752,0.036686,1.0718,NA,0.83192,0.034229,0.020114,0.11108,0.026493,94.772,65.919,0,1.2682,29.532,0.010249,0.009562,1.8145,0.15509,0.1481,1.1577,1.1577,972.47,0.034229,0,0.99907,0,12.65,5.5371,52.816,6.9107,1.4915,0
-0.12686,0.7787,-0.14534,0.80017,-69.487,-0.12686,-0.12713,0.26016,0.97256,0.20259,-0.12713,-0.17479,-0.035623,-0.12713,-4091.7,-0.089204,1.2842,-0.12713,-0.065195,40.467,NA,-0.068729,-0.065059,-0.12713,0.20259,-0.088866,-0.34279,-0.34768,3.8295,0.39754,-0.065195,132.4,2.7567,-0.088261,-0.068729,1.977,7.1178,0.25398,-0.035246,0.024541,-2.3137,-0.035246,105.59,65.126,-0.58681,0.50292,39.357,-0.12639,-0.064818,0.74736,0.72731,0.36275,0.48462,0.60755,-981.6,-0.02821,-0.62622,1.0282,0.25367,9.0196,5.6045,136.14,2.6811,4.6647,0
0.022683,0.37932,0.34066,2.4219,28.95,0.16989,0.00199,1.4598,0.98678,0.55374,0.00199,0.008304,0.051411,0.00199,1739.5,0.20983,2.6363,0.00199,0.001285,50.207,1.2069,0.030437,0.014652,0.1781,0.55374,0.26439,0.194,0.81159,4.2576,0.22393,0.001285,55.738,6.5485,0.08024,0.030437,1.6901,2.6285,0.69348,0.01966,0.1687,0.11543,0.01966,127.27,77.065,0.10652,1.533,49.543,-0.047167,-0.030467,1.5297,0.23959,0.15271,1.3192,1.6521,6164.2,-0.013402,0.040964,1.0134,0.25235,7.2699,4.7363,56.485,6.4619,3.6883,0
0.009527,0.77289,0.086999,1.114,-45.174,0.05846,0.012408,0.29339,1.0251,0.22676,0.012408,0.016262,0.017628,0.012408,7369.6,0.049527,1.2939,0.012408,0.005714,58.429,1.2906,0.040533,0.004388,0.073545,0.22676,0.0458,0.19135,0.58015,5.0807,0.35477,0.005714,131.48,2.7761,0.052444,0.040533,2.1836,51.044,0.2366,0.018666,0.005866,0.38266,0.018666,142.13,83.702,0.027408,0.65846,59.895,0.014662,0.006752,1.0998,0.76304,0.36022,1.5121,1.5778,10476,0.024479,0.042015,0.97552,0.043408,6.2469,4.3607,128.26,2.8458,14.48,0
0.11225,0.34062,0.073761,1.2165,-693.12,-0.009317,0.11225,1.9358,1.9469,0.65938,0.12071,0.32956,0.08015,0.11225,796.73,0.45812,2.9358,0.11225,0.057657,41.272,NA,0.1148,0.057657,0.11225,0.023614,0.45812,13.584,0.12595,4.6074,0.17495,0.061998,68.757,5.3913,5.3913,0.13873,1.9469,NA,0.65938,0.071258,0.11658,0.071592,0.058966,70.241,28.97,0.50991,0.57024,43.756,0.071011,0.036473,1.2165,0.34062,0.18548,1.126,1.126,2986.9,0.071258,0.17024,0.94756,0,8.8438,12.599,63.858,5.7158,3.3246,0
0.087602,0.41081,0.22882,1.6923,-17.766,0.21095,0.10843,0.62148,1.0177,0.25531,0.10843,0.32804,0.064942,0.10843,1037.3,0.35187,2.4342,0.10843,0.048714,53.878,1.1385,0.041396,0.039357,0.25723,0.25531,0.30117,0.18926,0.5193,4.1335,0.16299,0.048714,55.161,6.617,0.10077,0.041396,2.3385,2.8753,0.33559,0.018598,0.1647,0.17423,0.018598,82.799,28.922,0.26663,0.69827,54.829,0.005274,0.002369,1.3616,0.33054,0.15112,0.57942,0.76159,3111.7,0.017355,0.34312,0.98264,0.31441,6.7746,12.62,54.203,6.7339,5.0514,0
0.14238,0.3232,0.39625,2.3332,15.248,0,0.17662,2.0941,1.8497,0.6768,0.18091,0.59425,0.10289,0.17662,619.87,0.58884,3.0941,0.17662,0.095485,63.69,1.0229,0.17063,0.076973,0.34419,0.66704,0.48288,39.84,1.2927,4.0567,0.17473,0.097801,65.234,5.5952,5.1455,0.18671,1.8497,22.508,0.69327,0.10094,0.01218,0.058449,0.092246,136.12,72.435,0.44112,1.2472,70.84,0.15694,0.084846,2.1456,0.29722,0.17872,2.2079,2.2617,4514.9,0.10094,0.21037,0.90562,0.024335,5.7309,5.039,58.65,6.2234,6.0344,0
0.48021,0.31056,0.58622,2.8911,51.611,0,0.59506,2.22,3.3192,0.68944,0.61711,1.9196,0.19259,0.59506,177.33,2.0583,3.22,0.59506,0.17928,21.852,NA,0.61458,0.14468,0.59506,0.66022,1.6885,27.868,5.6483,3.4374,0.02432,0.18586,41.825,8.7269,8.711,0.61397,3.3192,NA,0.68944,0.18497,0.76079,0.015714,0.18516,72.618,50.766,2.4166,2.25,26.811,0.5704,0.17185,2.8858,0.30999,0.11459,6.6428,6.6428,1604.8,0.18497,0.69653,0.8211,0,16.703,7.1898,34.088,10.707,31.981,0
0.069648,0.81568,-0.2654,0.64984,-2107.9,0,0.069648,0.22597,3.2132,0.18432,0.087613,0.09189,0.038625,0.069648,2398.9,0.15215,1.226,0.069648,0.021676,11.467,0.95317,0.058532,0.021676,0.075138,0.069648,0.15215,3.258,-0.523,3.2647,0.25386,0.027267,88.888,4.1689,3.8738,0.10083,3.2132,6.7821,0.24206,0.03138,0.000529,0.24063,0.018216,55.904,44.437,0.68993,0.51665,11.661,0.004072,0.001267,0.60384,0.75794,0.23987,0.36322,0.477,-488.25,0.03138,0.37787,0.98898,0.31326,31.83,8.2138,86.098,4.2393,6.3319,0
0.014283,0.49631,0.052882,1.1114,-80.436,0.07804,0.020001,0.94926,1.017,0.47113,0.020001,0.042139,0.034676,0.020001,3359.2,0.10866,2.0149,0.020001,0.012861,72.908,1.0936,0.03311,0.009184,0.099878,0.47113,0.097137,0.21651,0.11192,4.8106,0.31282,0.012861,113.29,3.2219,0.066712,0.03311,1.5723,10.008,0.4928,0.02129,0.18153,0.24341,0.02129,103.59,30.68,0.04598,0.45694,74.144,-0.000817,-0.000525,1.0629,0.47464,0.31037,0.99714,1.043,3418.8,0.016672,0.030317,0.98333,0.045999,5.0063,11.897,111.4,3.2765,3.2915,0
0.013079,0.75841,-0.060128,0.90444,-58.08,0.069955,0.012298,0.29958,0.99307,0.22721,0.012298,0.019544,0.015526,0.012298,7099.8,0.05141,1.3186,0.012298,0.004897,49.665,1.2765,-0.018598,0.005208,0.083487,0.22721,0.05244,-0.073544,-0.13954,4.2688,0.29704,0.004897,90.819,4.019,-0.024522,-0.018598,2.5558,1.7602,0.35639,-0.007406,0.022714,3.0806,-0.007406,80.637,30.972,0.038276,0.36138,49.32,-0.04529,-0.018034,0.75038,0.62923,0.24882,0.52728,0.82708,-1116.6,-0.006983,0.057565,1.007,0.56857,7.3493,11.785,91.453,3.9911,5.828,0
0.1871,0.30384,0.53382,2.757,82.504,0.34627,0.1871,2.2913,1.042,0.69616,0.1871,0.61581,0.098563,0.1871,548.12,0.66592,3.2913,0.1871,0.091146,14.811,1.3499,0.17388,0.091146,0.34627,0.69616,0.66592,0.88257,3.2883,5.12,-0.074623,0.091146,56.291,6.4842,0.57227,0.17388,2.1763,NA,0.69616,0.084703,1.5124,0.052824,0.084703,67.235,52.423,2.2461,2.4828,15.433,0.15865,0.077286,2.757,0.30384,0.15422,4.2883,4.2883,70368,0.040269,0.26876,0.95973,0,24.643,6.9626,54.024,6.7562,12.645,0
0.35706,0.43352,0.35003,2.4586,13.651,0,0.35706,1.3067,2.1792,0.56648,0.37447,1.4879,0.17202,0.35706,422.1,0.86473,2.3067,0.35706,0.16385,28.393,2.1717,0.37447,0.16385,0.41947,0.35706,0.86473,21.509,0.85374,3.9922,0.19879,0.16735,46.231,7.8952,4.3704,0.28457,2.1792,2.3255,0.7473,0.13058,0.45694,0.036837,0.17184,80.456,52.062,2.1063,1.7522,32.658,0.35665,0.16366,1.361,0.23997,0.12666,1.3817,1.8227,3438,0.13058,0.6303,0.84264,0.31919,12.855,7.0108,40.194,9.081,5.3151,0
0.22715,0.3008,0.40169,2.7056,24.802,0,0.28508,2.3245,1.9988,0.6992,0.28891,1.2104,0.1581,0.28508,347.44,1.0506,3.3245,0.28508,0.14263,51.024,NA,0.28147,0.11365,0.28508,0.67344,0.85797,73.436,1.1072,4.5891,0.11475,0.14454,50.124,7.379,5.7775,0.28377,2.0268,14.807,0.72336,0.14197,0.32319,0.032096,0.14082,102.46,51.438,0.81296,1.5192,58.684,0.25054,0.12535,2.1184,0.23552,0.13552,1.9273,1.9939,15596,0.14197,0.32487,0.85934,0.034559,7.1535,7.096,43.008,8.4868,5.5094,0
0.36726,0.23681,0.78399,4.6993,88.72,0.35931,0.45381,3.2227,3.3872,0.76319,0.45381,2.1413,0.13677,0.45381,186.58,1.9562,4.2227,0.45381,0.13398,0.17723,NA,0.44328,0.10842,0.45381,0.72656,1.5908,NA,191.92,3.2602,-0.1759,0.13398,24.638,14.815,13.258,0.24762,3.3872,NA,0.76319,0.073104,3.9805,0.017436,0.13087,16.415,16.238,223.29,4.6916,0.19121,0.43382,0.12808,4.2055,0.21193,0.067501,186.83,186.83,1427.1,0.073104,0.48121,0.87385,0,2059.5,22.478,22.837,15.983,829.21,0
0.003836,0.2638,0.23365,2.0388,52.151,0.005864,0.003836,2.7907,0.9282,0.7362,0.016477,0.017056,0.008533,0.003836,12157,0.030024,3.7907,0.003836,0.004133,56.092,1.1374,0,0.004133,0.032034,0.31545,0.030024,0,0.43154,4.0153,0.24336,0.011695,144.77,2.5213,2.1497,0.030711,0.9282,9.6032,0.76909,0.033087,0.21055,2.1531,0,161.7,105.61,0.026894,1.4046,91.809,-0.004084,-0.0044,1.7383,0.22493,0.39663,1.3597,1.4205,2420.4,0.38903,0.005211,0.6252,0.044687,6.5072,3.4561,88.449,4.1267,1.7144,0
0.040831,0.55916,0.16236,1.3768,20.747,0,0.050843,0.7884,2.4999,0.44084,0.0564,0.118,0.037464,0.050843,2179.2,0.16749,1.7884,0.050843,0.020338,1.6084,1.3779,0.055633,0.016333,0.058215,0.41007,0.14959,10.012,0.39912,4.2943,0.14314,0.021261,65.523,5.5706,4.2924,0.099731,2.4999,5.9219,0.53915,0.039894,0.50322,0.18933,0.022254,54.957,53.348,3.7066,1.3513,1.6752,0.01282,0.005128,1.0609,0.43086,0.17951,1.0837,1.3254,3197.4,0.039894,0.092621,0.97977,0.22301,226.94,6.8418,62.909,5.8021,6.1454,0
0.030007,0.44626,-0.11081,0.70402,-22.789,0.030007,0.030007,0.54091,1.01,0.24139,0.030007,0.080152,0.029619,0.030007,1821.5,0.20039,2.2408,0.030007,0.009939,8.6899,NA,0.043927,0.009939,0.030007,0.24139,0.20039,0.14695,-0.15047,4.1998,0.13367,0.009939,45.713,7.9847,0.098434,0.043927,3.0478,2.6666,0.31327,0.014549,0.1214,0.14197,0.014549,26.369,17.679,0.41745,0.51202,8.7769,-0.015491,-0.005131,0.59061,0.37438,0.12524,0.32778,0.42539,-1755.5,0.009911,0.12431,0.99009,0.2978,42.003,20.646,45.26,8.0646,4.0998,0
-0.021065,1.0071,0.19885,2.1746,17.221,-0.021065,-0.021266,-0.019474,0.97967,-0.019612,-0.021266,-0.12561,-0.00518,-0.021266,-124180,-0.002939,0.99299,-0.021266,-0.03722,109.6,NA,-0.023807,-0.036869,-0.021266,-0.019612,-0.00274,-0.4082,0.31472,4.5365,1.7256,-0.03722,105.95,3.4449,-0.02364,-0.023807,0.59136,0.23466,0.81815,-0.041667,0.12633,-6.0185,-0.041667,221.52,111.92,-0.12278,1.1612,107.37,-0.042113,-0.073707,0.36557,0.1693,0.29028,-0.031039,1.2949,6839.1,-0.020752,1.0741,1.0208,-42.717,3.3303,3.2612,108.15,3.3749,0.90428,0
0.41531,0.29896,0.087317,1.2921,-4.7911,0.34852,0.50851,2.0512,1.3665,0.61325,0.50851,1.7009,0.29168,0.50851,196.1,1.8613,3.3449,0.50851,0.26654,19.922,1.9168,0.51098,0.21769,0.44532,0.61325,1.5496,3.6601,0.14227,4.946,0.070141,0.26654,78.163,4.6697,1.7092,0.51098,1.9231,NA,0.61325,0.26784,0.55617,0.017585,0.26784,42.091,22.169,3.9883,0.94375,27.225,0.46303,0.2427,1.2921,0.29896,0.21415,0.99923,0.99923,7710,0.26823,0.67723,0.73177,0,18.321,16.464,57.197,6.3814,3.1086,0
0.27808,0.20707,0.40875,3.0841,47.557,0,0.27808,3.8292,1.685,0.79293,0.27853,1.4179,0.25659,0.27808,174.81,2.0879,4.8292,0.27808,0.16503,66.864,1.3245,0,0.16503,0.38854,0.76759,2.0879,0,1.0345,3.5963,0.077708,0.36951,120.67,3.0247,2.8648,0.019212,1.685,NA,0.79293,0.011402,0.60279,0.044742,0,105.42,38.553,0.90089,1.5103,189.92,-0.15427,-0.091556,2.9211,0.19613,0.33061,2.0068,2.0068,1613.4,0.64794,0.3507,0.35312,0,5.4589,9.4674,42.484,8.5914,4.2646,0
0.2321,0.13988,0.54977,4.9304,92.787,0.042562,0.28684,6.1492,2.0181,0.86012,0.29118,2.0507,0.17826,0.28684,141.92,2.5719,7.1492,0.28684,0.14214,6.5072,NA,0.2844,0.11501,0.28684,0.27466,2.1806,65.609,1.7714,3.5863,-0.04743,0.14214,29.461,12.389,12.389,0.28513,2.0181,NA,0.86012,0.14129,2.2986,0.013049,0.14092,66.581,60.074,6.4511,4.6732,7.5779,0.21149,0.1048,4.9304,0.13988,0.080716,2.7714,2.7714,2120.8,0.14129,0.26985,0.85845,0,56.092,6.0759,25.299,14.428,6.5024,0
0.15369,0.45804,0.21599,2.4355,-9.1341,0.17995,0.17644,1.0551,1.198,0.4833,0.17644,1.1727,0.2036,0.17644,655.14,0.55713,2.1832,0.17644,0.14077,45.241,1.3345,0.19211,0.12262,0.21244,0.4833,0.50746,1.8362,0.34092,5.1184,0.36127,0.14077,52.492,6.9535,0.41941,0.19211,1.262,0.6863,0.79088,0.15327,0.60088,0.055598,0.15327,80.386,35.145,0.98929,1.403,54.199,0.11336,0.090441,0.80003,0.15046,0.14381,0.76284,1.2483,28369,0.16529,0.318,0.83471,0.63642,8.068,10.386,43.815,8.3304,1.9783,0
