"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr37","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.097748,0.26898,0.2495,2.1536,32.172,0.41369,0.12359,2.2395,1.0794,0.60237,0.12359,0.57143,0.10802,0.12359,534.63,0.68272,3.7178,0.12359,0.072696,23.431,1.0968,0.13585,0.057496,0.51333,0.60237,0.58665,0.86252,0.46704,4.5901,0.12995,0.072696,50.122,7.2822,0.50505,0.13585,1.7207,6.7678,0.65506,0.079906,0.24522,0.045142,0.079906,88.615,65.184,0.89565,1.649,25.292,0.0758,0.044586,1.7317,0.21628,0.13732,1.1276,1.2262,9710,0.073579,0.16227,0.92642,0.087484,15.578,5.5996,46.434,7.8606,3.1824,0
0.13287,0.61193,0.3996,1.6656,95.74,0,0.15942,0.63418,1.1832,0.38807,0.20121,0.26553,0.13647,0.15942,1383.2,0.26388,1.6342,0.15942,0.13473,31.279,0.86832,0.14238,0.11229,0.56869,0.37373,0.22048,3.4069,NA,3.5424,0.16471,0.15162,208.2,1.7531,1.7201,0.13066,1.1832,77.946,0.3996,0.11042,0.72594,0.14123,0.12033,174.03,142.75,1.3103,1.4967,35.162,0.14033,0.1186,1.6342,0.6004,0.57041,NA,NA,1393.2,0.11042,0.34238,0.87285,0.029707,11.669,2.557,185.21,1.9707,NA,0
0.023908,0.81639,0.13699,1.1678,-24.355,0.056361,0.029386,0.21035,1.0168,0.17173,0.029386,0.035995,0.009757,0.029386,9720.9,0.037548,1.2249,0.029386,0.009354,39.714,1.3119,0.062375,0.00761,0.071177,0.17173,0.030839,0.20188,2.9384,5.2832,0.22642,0.009354,96.444,3.7846,0.076404,0.062375,3.1681,NA,0.17173,0.019854,0.13369,0.42173,0.019854,98.084,58.37,0.069942,0.74909,40.382,0.061107,0.019451,1.1678,0.81639,0.26423,3.6835,3.6835,26294,0.01654,0.13922,0.98346,0,9.1907,6.2532,94.848,3.8482,67.386,0
0.00263,0.059649,0.38095,7.3866,34.138,0,0.003248,15.765,1.2788,0.94035,0.003248,0.054446,0.03657,0.003248,465.53,0.78405,16.765,0.003248,0.00254,75.381,1.0868,0.003173,0.002057,-0.19018,0.78437,0.77369,NA,0.68101,2.5059,-0.019853,0.00254,17.067,21.386,21.386,0.003173,1.2788,NA,0.94035,0.002481,1.4256,0.042583,0.002481,101.48,26.102,0.009958,2.9588,75.569,-0.040347,-0.03155,7.3866,0.059649,0.046759,1.681,1.681,122.11,0.002479,0.002797,0.99746,0,4.842,13.983,17.025,21.439,2.2861,0
0.22156,0.25472,0.66392,4.8574,188.85,0.27637,0.27353,2.9259,1.5067,0.74528,0.2773,1.5892,0.20122,0.27353,306.65,1.1903,3.9259,0.27353,0.18154,6.0239,1.0593,0.27346,0.14705,0.47832,0.66881,0.98626,72.599,4.0492,2.8155,0.15908,0.18154,50.939,7.1654,4.8417,0.27346,1.5067,9.8198,0.82788,0.18149,0.13186,0.028011,0.18149,197.03,191,8.9099,4.7129,7.3596,0.2438,0.16181,3.2822,0.17212,0.13956,4.5454,5.0492,434.13,0.18149,0.29729,0.81892,0.11084,60.592,1.911,41.694,8.7542,9.1895,0
0.023486,0.43091,0.2225,3.0444,168.39,0,0.023486,1.3207,0.43515,0.56909,0.023486,0.2158,0.065496,0.023486,5518.6,0.06614,2.3207,0.023486,0.053973,63.55,0.96172,0,0.053973,0.11393,0.41308,0.06614,NA,0.33275,4.3632,0.82357,0.12814,128.12,2.8489,0.71952,0.016388,0.43515,0.80539,0.88641,0.03766,0.70376,2.8646,0,213.67,150.12,0.30999,2.3483,89.191,-0.005014,-0.011523,0.76891,0.10883,0.35101,0.85108,1.3256,5134.3,0.28749,0.04127,0.7204,0.55759,5.7435,2.4313,91.287,3.9984,0.65077,0
0.039104,0.44589,0.18544,1.5338,-4.6849,0.070655,0.043606,1.1294,1.0058,0.5036,0.043606,0.12552,0.051023,0.043606,1666,0.21909,2.2427,0.043606,0.022776,39.887,1.1756,0.046508,0.020424,0.082293,0.5036,0.20899,0.24432,0.39695,4.8121,0.22316,0.022776,66.609,5.4797,0.10431,0.046508,1.9799,3.2856,0.60209,0.024292,0.054469,0.14573,0.024292,97.974,58.086,0.1869,0.93154,40.117,-0.007573,-0.003955,1.195,0.34739,0.18249,1.078,1.2888,12030,0.005731,0.077649,0.99427,0.19558,9.1508,6.2837,66.228,5.5113,4.0983,0
0.15355,0.40569,0.36559,2.0569,-35.44,0,0.17926,1.4649,1.3772,0.5943,0.18158,0.51821,0.20236,0.17926,531.32,0.68697,2.4649,0.17926,0.13016,125.83,1.1673,0.18158,0.11149,0.37788,0.27972,0.62359,78.281,1.2673,2.6783,0.14634,0.13142,104.45,3.4945,2.9797,0.16841,1.3772,NA,0.5943,0.12228,0.59014,0.048122,0.13184,134.46,8.6302,0.32339,0.68428,143.37,0.082141,0.059642,1.7538,0.34592,0.28616,2.0601,2.0601,174.32,0.12228,0.25837,0.8769,0,2.9006,42.293,91.677,3.9814,4.7741,0
0.12454,0.69902,0.020442,1.03,-59.643,0,0.15765,0.43057,1.8118,0.30098,0.16845,0.23102,0.10554,0.15765,1334.2,0.27356,1.4306,0.15765,0.087011,57.067,1.2648,0.16373,0.068735,0.2196,0.28469,0.22619,15.154,0.068795,4.089,0.36938,0.090072,152.31,2.3964,2.3394,0.17652,1.8118,46.66,0.30997,0.097426,0.047321,0.11809,0.09037,135.09,78.021,0.43963,0.61485,63.227,0.13016,0.071838,1.0055,0.68242,0.4173,1.0129,1.0432,250.92,0.097426,0.41377,0.91398,0.029877,6.396,4.6782,137.48,2.655,6.0975,0
0.10746,0.61295,0.20669,1.3715,-3.3833,0.22173,0.13511,0.63145,2.6417,0.38705,0.14088,0.24287,0.071186,0.13511,1189.7,0.3068,1.6314,0.13511,0.051147,27.406,1.0771,0.11913,0.040679,0.33564,0.33475,0.26168,20.669,0.87213,4.6972,0.14006,0.053329,81.234,4.4932,4.078,0.14202,2.6417,NA,0.38705,0.053762,0.49303,0.11874,0.045096,67.527,40.121,0.54176,1.015,28.964,0.066191,0.025057,1.2448,0.55632,0.22256,1.6332,1.6332,10292,0.053762,0.27764,0.94936,0,13.318,9.0976,76.867,4.7485,11.147,0
-0.072897,0.89149,-0.18753,0.62237,-107.62,-0.17833,-0.072897,0.12172,0.86558,0.10851,-0.072897,-0.14679,-0.079823,-0.072897,-4709.5,-0.077503,1.1217,-0.072897,-0.084217,10.027,0.9539,0,-0.084217,-0.33068,-0.25122,-0.077503,NA,-0.27142,4.3389,1.0277,-0.18865,250.68,1.456,0.81108,0.011665,0.86558,0.83293,0.45102,0.013477,0.011338,7.8128,0,127.95,117.93,-3.0656,0.57449,12.004,-0.003804,-0.004394,0.34669,0.4966,0.68679,0.15705,0.65277,-4092.2,0.16465,-0.6718,0.83921,3.1565,36.401,3.0951,209.41,1.743,1.2528,0
0.008275,0.59832,-0.010711,0.96653,-49.434,0,0.009997,0.67135,0.96817,0.40168,0.038866,0.03124,0.086528,0.009997,2606.8,0.14002,1.6714,0.009997,0.010326,39.57,1.1394,0.038526,0.008547,0.10792,0.39015,0.13714,1.3345,-0.015507,4.8923,0.61789,0.023401,122.35,2.9832,1.5955,0.013529,0.96817,2.3783,0.4876,0.013974,0.01682,0.17759,0.039793,114.57,75.003,0.078841,0.63853,40.131,-0.035251,-0.03641,0.51693,0.32,0.33521,0.58155,0.70594,-835.85,0.013974,0.020601,0.98994,0.21389,9.2241,4.8665,120.64,3.0255,1.4017,0
0.17039,0.49483,-0.048375,0.88199,-21.838,0,0.17039,1.0209,2.3248,0.50517,0.20764,0.41567,0.1006,0.17039,772.25,0.47265,2.0209,0.17039,0.073293,10.216,1.1524,0.20764,0.073293,0.65881,0.16409,0.47265,5.5738,-0.075768,3.165,0.20848,0.089317,67.047,5.444,4.5098,0.093203,2.3248,3.4916,0.59008,0.040091,0.068865,0.060835,0.089316,52.331,42.116,2.6187,0.72326,10.642,0.14415,0.062006,0.73064,0.40992,0.18369,0.79124,0.92423,-70.731,0.040092,0.33729,0.93022,0.16808,35.73,8.6666,64.359,5.6714,3.6412,0
-0.1416,1.4865,-0.95265,0.35666,-183.16,-0.40581,-0.13937,-0.34012,1.0207,-0.50561,-0.13937,-0.094117,-0.030835,-0.13937,-7344.2,-0.049699,0.6727,-0.13937,-0.058168,31.477,2.0458,0.057665,-0.059099,-0.40003,-0.50561,-0.0512,0.24566,-2.0189,4.7986,0.61534,-0.058168,230.26,1.5852,0.038792,0.057665,2.4119,55.913,-0.49986,0.024068,0.009396,0.39684,0.024068,78.337,46.86,-0.6853,0.21712,32.129,-0.007823,-0.003265,0.35528,1.4808,0.63084,-1.0715,-1.0593,-59910,0.020281,0.28006,0.97972,-0.011373,11.596,7.7891,225.59,1.618,5.0776,0
0.010496,0.3201,0.037246,1.1319,-91.484,-0.025695,0.011094,1.9589,1.0421,0.62703,0.011094,0.039284,0.088833,0.011094,2177.7,0.1676,3.1241,0.011094,0.018369,95.432,0.95156,0.030577,0.017379,-0.025219,0.62703,0.16574,0.5276,0.054745,5.5298,0.52247,0.018369,177.85,2.0523,0.095525,0.030577,0.65431,4.2903,0.66473,0.05063,0.072107,0.1439,0.05063,180.88,85.444,0.06647,0.57274,99.447,-0.011979,-0.019834,0.99859,0.2824,0.48727,0.92163,0.97704,12614,0.040375,0.016739,0.95962,0.060122,3.8247,4.2718,170.67,2.1386,0.88768,0
0.058032,0.4097,0.031756,1.1219,-34.627,0.018005,0.066144,1.4143,1.0859,0.57947,0.066144,0.25387,0.099568,0.066144,1342.8,0.27182,2.4408,0.066144,0.059137,38.435,1.0754,0.08443,0.051885,0.030642,0.57947,0.25202,0.8197,0.044873,4.0279,0.36303,0.059137,92.327,3.9533,0.20608,0.08443,1.1264,1.17,0.72863,0.075486,0.047434,0.10389,0.075486,91.355,52.92,0.49272,0.66984,41.737,0.03921,0.035056,0.71344,0.26054,0.25295,0.8188,1.0296,338.64,0.079095,0.10015,0.9209,0.25741,9.4965,6.8973,85.025,4.2929,1.5805,0
0.028609,0.497,0.10918,1.3021,12.393,-0.11713,0.029454,0.98095,1.0414,0.48753,0.029454,0.081494,0.063627,0.029454,2282.2,0.15993,2.0121,0.029454,0.023577,15.501,1.8797,0.053948,0.022901,-0.11425,0.48753,0.15823,0.44972,0.20623,4.7774,0.39207,0.023577,109.97,3.3191,0.10855,0.053948,1.2642,3.0799,0.6231,0.043184,0.06573,0.15714,0.043184,130.56,115.06,0.53923,1.1553,16.143,0.003916,0.003135,0.94689,0.36142,0.30129,0.92091,1.177,6539.8,0.039751,0.058682,0.96025,0.27808,23.546,3.1724,105.6,3.4565,2.3598,0
-0.011338,0.05059,0.16869,4.3345,866.63,0,-0.011338,18.767,0.064856,0.94941,0.000369,-0.22411,-0.17481,-0.011338,-1628.7,-0.22411,19.767,-0.011338,-0.17481,6.8111,NA,-0.00621,-0.17481,-0.043011,0.096185,-0.22411,-0.53044,0.21607,4.4113,-2.2887,-0.020993,269.58,1.4154,1.4154,-0.00364,0.064856,NA,0.94941,-0.056131,3.9852,-0.27157,-0.095743,99.44,92.629,-9.3679,4.3106,6.1693,-0.00621,-0.095743,4.3345,0.05059,0.70654,1.2161,1.2161,4.3345,-0.056131,-0.011942,1.1575,0,53.589,3.9404,284.72,1.282,0.083072,0
0.007371,0.52506,0.029834,1.078,-15.373,0.14607,0.010119,0.90056,0.9996,0.47285,0.010119,0.026442,0.039718,0.010119,2621.6,0.13923,1.9046,0.010119,0.005498,20.76,1.1202,0.021677,0.004005,0.18437,0.47285,0.13399,0.11773,0.050783,4.3603,0.22632,0.005498,75.864,4.8113,0.041286,0.021677,1.8738,2.1624,0.61521,0.011778,0.28641,0.2039,0.011778,60.074,39.314,0.070417,0.80442,20.751,-0.041305,-0.022442,0.78568,0.38269,0.20785,0.80489,1.0472,684,-0.000403,0.015589,1.0004,0.30108,17.582,9.2843,75.894,4.8093,3.1329,0
0.14007,0.34685,0.40461,2.459,21.44,-0.019787,0.13439,1.8007,1.0475,0.62456,0.13439,0.48463,0.061315,0.13439,556.29,0.65613,2.8831,0.13439,0.036209,18.175,1.0271,0.17243,0.037739,-0.018198,0.62456,0.6725,0.48664,1.272,4.4464,0.073951,0.036209,28.567,12.777,0.49712,0.17243,3.7539,7.1489,0.69409,0.046456,0.31263,0.042932,0.046456,58.534,40.359,0.75789,1.7926,19.039,0.079243,0.02135,1.9661,0.27731,0.078267,1.9635,2.1821,11308,0.045381,0.22428,0.95462,0.11134,20.082,9.0438,27.271,13.384,11.669,0
0.13012,0.4122,0.38633,1.9631,28.259,0,0.16802,1.426,3.1039,0.5878,0.24958,0.41887,0.07449,0.16802,650.72,0.56092,2.426,0.16802,0.054133,19.609,1.4941,0.24739,0.041922,0.64298,0.54245,0.46897,3.0335,1.8177,3.0424,0.10135,0.058317,51.528,7.0836,6.8935,0.26241,3.1039,NA,0.5878,0.084543,0.24703,0.044239,0.079705,80.949,61.339,0.78032,1.5474,21.42,0.18421,0.059347,1.9104,0.40114,0.14117,2.7657,2.7657,425.95,0.084543,0.22137,0.94591,0,18.614,5.9505,47.171,7.7377,14.604,0
0.084697,0.38328,0.16208,1.6679,2.6531,0.1782,0.10339,1.3467,1.0227,0.51617,0.10339,0.426,0.12592,0.10339,722.69,0.50506,2.6091,0.10339,0.067251,35.348,1.3944,0.11361,0.055094,0.22501,0.51617,0.45629,0.75578,0.27231,4.3611,0.21048,0.067251,58.928,6.194,0.29642,0.11361,1.6425,1.8202,0.65676,0.073902,0.25747,0.061829,0.073902,81.268,45.921,0.56889,1.0544,36.149,0.02342,0.015234,1.0561,0.24269,0.16145,0.8672,1.1034,3722.3,0.022174,0.16409,0.97783,0.27236,10.326,7.9485,57.622,6.3344,2.5828,0
0.032891,0.60346,0.11791,1.1988,-14.306,0,0.032891,0.65711,3.092,0.39654,0.044501,0.055463,0.025874,0.032891,2753.2,0.13258,1.6571,0.032891,0.010637,25.251,1.2951,0.04189,0.010637,0.091755,0.29764,0.13258,3.6081,0.40789,3.6789,0.18841,0.013915,70.345,5.1887,5.099,0.014986,3.092,47.635,0.40697,0.004847,0.076383,0.22601,0.013548,78.576,53.325,0.15376,0.83812,25.374,-0.005223,-0.001689,1.1781,0.59303,0.19273,1.3718,1.4079,562.96,0.004847,0.082946,0.9895,0.026313,14.455,6.8448,70.004,5.214,10.697,0
0.082957,0.27258,0.70614,3.5906,54.264,0,0.10328,2.6687,4.6844,0.72742,0.10328,0.37889,0.0233,0.10328,911.52,0.40043,3.6687,0.10328,0.022047,0,0.93893,0.10235,0.017709,0.25405,0.71958,0.32588,NA,33.171,3.8046,0.05113,0.022047,21.625,16.879,16.879,0.083577,4.6844,NA,0.72742,0.017842,0.17094,0.083955,0.02185,72.629,72.629,NA,3.5906,0,0.096484,0.020597,3.5906,0.27258,0.059245,34.171,34.171,4502.5,0.017842,0.11404,0.97805,0,NA,5.0255,21.239,17.186,220.05,0
0.014532,0.80028,0.19081,1.2384,1.4881,0.038899,0.014532,0.24957,4.114,0.19972,0.044946,0.018159,0.008732,0.014532,8131.2,0.044889,1.2496,0.014532,0.003532,13.588,1.0194,-0.006741,0.003532,0.12183,0.11402,0.044889,-0.22165,21.399,2.766,0.19324,0.010925,70.886,5.1491,5.1491,-0.006741,4.114,NA,0.19972,-0.001639,0.032485,1.8209,-0.001639,85.625,72.037,0.094885,1.047,13.566,-0.028133,-0.006838,1.2384,0.80028,0.19421,22.399,22.399,111.32,-0.001639,0.072761,0.99651,0,26.862,5.0669,71.003,5.1407,461.38,0
-0.10507,1.3226,-0.22836,0.65749,-101.79,-0.66059,-0.11262,-0.25655,1.0079,-0.33932,-0.11262,-0.16891,-0.028015,-0.11262,-11240,-0.032473,0.75606,-0.11262,-0.073455,40.209,1.563,0.006238,-0.068536,-0.65367,-0.33932,-0.026772,0.041011,-0.40659,4.4114,0.84217,-0.073455,159.98,2.2816,0.004717,0.006238,1.6027,0.41081,0.31661,0.004069,0.066997,0.57289,0.004069,93.728,53.519,-0.62215,0.40417,40.525,-0.063426,-0.041371,0.33142,0.66671,0.43829,-0.60416,0.56372,-5888.7,0.0078,0.30966,0.9922,-1.9331,9.0776,6.82,158.73,2.2995,2.7297,0
0.11463,0.67143,-0.27832,0.58247,-51.199,-0.14666,0.11463,0.48937,3.2262,0.32857,0.1147,0.17197,0.12617,0.11463,602.08,0.60623,1.4894,0.11463,0.035531,15.657,1.0433,0.1089,0.035531,0.3989,-0.032027,0.60623,1633.9,-0.45496,3.5454,0.20688,0.035532,68.577,5.3225,5.2841,-0.32166,3.2262,NA,0.32857,-0.099702,0.075413,0.055769,0.033756,38.239,22.582,0.82831,0.37485,14.237,-0.18351,-0.05688,0.57826,0.66658,0.18788,0.53711,0.53711,-977.11,-0.099702,0.34887,0.9687,0,23.312,16.163,75.414,4.84,5.2738,0
-0.072572,0.98548,-0.6545,0.31552,-52.835,-0.050819,-0.072572,0.014731,0.99225,0.014517,-0.072572,-0.075896,-0.003325,-0.072572,-19259,-0.018952,1.0147,-0.072572,-0.012919,10.887,0.94006,-0.029977,-0.012919,-0.050819,0.014517,-0.018952,-0.05295,-0.93728,3.5997,0.17403,-0.012919,61.648,5.9207,-0.030419,-0.029977,5.6442,4.5822,0.043794,-0.005336,0.009218,1.3546,-0.005336,19.031,8.1438,-0.43313,0.14029,10.802,-0.083872,-0.014931,0.30615,0.95621,0.1689,0.02079,0.062715,-2604,-0.007816,-4.999,1.0078,2.0166,33.527,44.82,62.13,5.8748,8.0446,0
0.027919,0.43399,0.048545,1.1923,-46.765,-0.014168,0.03239,1.3042,0.81979,0.56601,0.051097,0.12831,0.058561,0.03239,3299.6,0.11062,2.3042,0.03239,0.039509,52.244,0.97346,0.046535,0.034056,0.44814,0.55637,0.10032,2.4875,0.069447,5.3382,0.4873,0.050757,170.01,2.2051,1.2826,0.04889,0.81979,3.2444,0.62261,0.059636,0.14257,0.23275,0.056764,117.98,65.737,0.23793,0.72747,76.945,0.030916,0.037712,0.6935,0.25243,0.4535,0.80971,0.89068,10577,0.33892,0.049327,0.7018,0.099999,6.9865,5.5524,112.39,3.2476,1.1728,0
0.25832,0.10917,0.37032,4.392,126.65,0.55857,0.34149,8.1597,1.3161,0.89083,0.34149,3.1279,0.35048,0.34149,86.385,4.2253,9.1597,0.34149,0.25946,12.744,1.0494,0.33425,0.19627,0.95782,0.8169,3.4635,NA,0.71146,3.562,-0.066668,0.25946,38.453,9.492,9.492,0.27986,1.3161,NA,0.89083,0.21264,1.8214,0.008015,0.25396,77.829,65.085,5.6213,3.9711,16.186,0.21446,0.16294,4.392,0.10917,0.10535,1.7115,1.7115,1350.7,0.21264,0.28998,0.75342,0,28.64,5.6081,30.277,12.055,2.5286,0
0.093182,0.31146,0.293,2.629,6.6582,0.007539,0.11919,2.2107,1.023,0.68854,0.13193,0.66264,0.18892,0.11919,588.19,0.62054,3.2107,0.11919,0.1165,79.014,1.154,0.13065,0.091083,0.36562,0.66969,0.53705,10.257,0.55585,4.4237,0.26603,0.12768,74.18,4.9205,2.8416,0.138,1.023,2.7008,0.78162,0.13489,0.53283,0.050709,0.12771,134.52,55.503,0.42075,1.3977,91.334,0.056563,0.055288,1.5182,0.17987,0.20323,1.3062,1.4828,7772.6,0.13489,0.13533,0.88412,0.1352,4.6194,6.5762,64.173,5.6877,1.9408,0
0.11387,0.50954,0.35437,1.8371,-20.914,0,0.11387,0.96257,2.1123,0.49046,0.11924,0.26897,0.071858,0.11387,1225.3,0.29789,1.9626,0.11387,0.053907,79.983,1.6211,0.11861,0.053907,0.42219,0.43105,0.29789,22.055,1.5941,4.0575,0.23732,0.056453,77.536,4.7075,3.9111,0.11942,2.1123,4.8607,0.55524,0.056538,0.031459,0.10851,0.056152,132.08,52.102,0.246,0.7437,84.776,0.08069,0.0382,1.5263,0.42334,0.21243,2.2064,2.4977,4045.4,0.056538,0.23216,0.94642,0.13206,4.5635,7.0055,73.152,4.9896,9.5022,0
-0.16083,0.54096,0.64546,3.2546,103.41,-0.26163,-0.16083,0.84855,2.3283,0.45904,-0.16083,-0.56177,0.009751,-0.16083,8697.3,0.041967,1.8486,-0.16083,-0.069076,22.02,1.0062,0,-0.069076,-0.42246,0.31611,0.041967,NA,9.4572,3.1236,0.049355,-0.13815,55.726,6.5499,3.4663,0.019629,2.3283,NA,0.45904,0.008431,1.5547,0.09825,0,76.289,54.269,-1.145,2.7639,27.342,-0.18353,-0.078826,1.7224,0.28629,0.15267,6.7257,6.7257,858.02,0.19463,-0.35037,0.8065,0,16.576,6.7258,44.88,8.1327,34.114,0
0.004028,0.72987,0.1538,1.2525,-79.49,0,0.004028,0.3701,1.7656,0.27013,0.050635,0.006611,0.018486,0.004028,8162.1,0.044719,1.3701,0.004028,0.002281,101.51,1.3,0.034881,0.002281,0.1042,0.095569,0.044719,0.74841,0.64908,3.8763,0.41172,0.008755,132.13,2.7624,2.3059,0.082592,1.7656,4.2925,0.3335,0.046779,0.050905,0.38318,0.019756,151.33,49.823,0.008202,0.44649,106.49,0.00627,0.003551,1.0454,0.60924,0.362,1.14,1.4074,1156.9,0.046779,0.01491,0.99782,0.2346,3.5957,7.326,125.95,2.898,7.4511,0
0.006493,0.65261,0.26287,1.4075,-17.901,0,0.014356,0.53232,1.9811,0.34739,0.048283,0.022256,0.011769,0.014356,10216,0.035728,1.5323,0.014356,0.007246,62.834,1.016,0.04822,0.003277,0.079085,0.32404,0.02368,1.4213,2.8535,3.3306,0.30172,0.024372,121.68,2.9996,2.9647,0.046334,1.9811,NA,0.34739,0.023388,0.11233,0.38043,0.02434,153.92,91.084,0.019037,0.87879,64.339,0.039259,0.019817,1.3912,0.64501,0.33338,3.771,3.771,562.81,0.023388,0.018689,0.99279,0,5.8089,4.0073,118.84,3.0714,21.505,0
-0.044286,0.58225,0.13292,2.7472,38.938,0,-0.044286,0.71747,0.22311,0.41775,-0.034209,-0.58212,-0.033465,-0.044286,-28463,-0.012824,1.7175,-0.044286,-0.19849,106.76,0.93362,-0.041141,-0.19849,-0.076688,0.41343,-0.012824,-4.0828,0.16804,4.3237,2.2072,-0.15482,98.841,3.6928,0.48251,-0.057826,0.22311,1.1423,0.54358,-0.25918,1.7226,-4.4907,-0.1844,127.52,20.759,-0.67861,1.8894,84.787,-0.077961,-0.34942,0.35895,0.076077,0.2708,0.52812,0.6872,2801,-0.25918,-0.10601,1.1581,0.30121,3.4188,17.583,124.46,2.9327,0.28206,0
0.041654,0.17394,0.3861,3.6129,30.691,0.20805,0.041654,4.6661,1.0911,0.81164,0.041654,0.28189,0.084019,0.041654,876.89,0.41624,5.749,0.041654,0.048337,135.04,0.94962,0.043409,0.048337,0.20805,0.81164,0.41624,0.54962,0.82831,4.4901,0.16038,0.048337,68.29,5.3449,0.24956,0.043409,0.87329,8.2147,0.83782,0.050373,0.25919,0.077115,0.050373,209.9,74.86,0.13065,1.4553,147.35,0.01266,0.014691,3.0692,0.14777,0.1871,1.7412,1.7974,11934,0.083493,0.051321,0.91651,0.032252,2.7028,4.8758,62.588,5.8318,1.8487,0
0.036357,0.64219,0.21173,1.8054,55.413,0,0.046949,0.55718,0.8742,0.35781,0.065867,0.17858,0.12456,0.046949,2152.7,0.16956,1.5572,0.046949,0.053705,35.617,1.0877,0.047738,0.041589,0.074187,0.33253,0.15306,2.5234,0.40302,4.3328,0.72764,0.075346,113.33,3.2207,1.3185,0.027455,0.8742,2.1496,0.53894,0.031406,0.044531,0.19518,0.054608,193.28,157.67,0.4262,1.4809,36.772,-0.014199,-0.016242,0.7391,0.2629,0.31049,0.68108,1.0258,4556.2,0.031406,0.10161,0.94894,0.50618,10.248,2.315,109.77,3.3252,1.664,0
-0.066916,0.61298,0.015547,1.0847,-37.263,-0.10459,-0.070878,0.43735,1.0386,0.26809,-0.070878,-0.38622,0.002019,-0.070878,195870,0.001864,1.6314,-0.070878,-0.1253,39.862,1.0698,-0.009468,-0.11829,-0.11127,0.26809,0.008328,-0.17382,0.019412,5.1265,1.0396,-0.1253,122.98,2.968,-0.015446,-0.009468,0.57731,0.31967,0.69755,-0.016737,0.15044,0.32217,-0.016737,110.63,70.769,-1.0831,0.74808,41.399,-0.081489,-0.14405,0.32475,0.18352,0.33693,0.33472,0.87093,2080.4,0.03712,-0.2496,0.96288,1.6019,9.1565,5.1576,118.41,3.0824,0.70628,0
0.1476,0.31506,0.84106,14.164,89.239,0,0.20344,2.174,3.4246,0.68494,0.20391,3.1841,0.06296,0.20344,533.37,0.68433,3.174,0.20344,0.059406,0,1.0471,0.20388,0.043101,0.51879,0.65066,0.50712,428.51,8.8485,3.1639,-0.048446,0.05951,7.231,50.477,10.236,0.19951,3.4246,NA,0.68494,0.05826,8.2266,0.048609,0.059535,40.432,40.432,NA,14.164,0,0.19171,0.055981,2.8723,0.063891,0.019811,7.206,7.206,1226.8,0.05826,0.2155,0.94095,0,NA,9.0276,6.8097,53.6,36.029,0
0.070623,0.58737,-0.02816,0.92508,-65.34,0,0.095137,0.70251,1.2315,0.41263,0.13771,0.2531,0.11767,0.095137,1479.5,0.2467,1.7025,0.095137,0.077254,47.907,1.287,0.13316,0.057348,0.22707,0.19199,0.20497,3.1277,-0.043172,4.1244,0.4762,0.10571,125,2.9199,1.8686,0.13394,1.2315,0.90544,0.61816,0.10876,0.003474,0.10703,0.10813,102.68,54.769,0.43693,0.49507,53.753,0.083389,0.067714,0.59201,0.37589,0.34248,0.63261,0.9477,-374.97,0.10876,0.17115,0.92041,0.49809,7.6189,6.6644,111.41,3.2762,1.888,0
-0.12792,0.89537,-0.52622,0.37103,-265.37,-0.017477,-0.12821,0.11686,0.99329,0.10463,-0.0411,-0.15325,-0.10369,-0.12821,-3173.1,-0.11503,1.1169,-0.12821,-0.12908,78.331,1.5032,-0.041104,-0.12879,-0.16349,-0.1454,-0.1147,-0.47184,-0.7631,4.0971,0.90006,-0.11866,296.93,1.2292,1.1486,-0.035149,0.99329,3.3994,0.13324,-0.035387,0.001764,-1.8791,-0.041381,113.53,35.197,-0.60011,0.11625,75.654,-0.066324,-0.066772,0.3467,0.83664,0.81351,0.15173,0.19322,-6580.2,-0.035387,-1.2226,1.1286,0.27345,4.6597,10.37,307.44,1.1872,1.4404,0
0.03336,0.72335,-0.14245,0.73187,-115.04,0.051266,0.032389,0.34937,1.0591,0.25272,0.032389,0.060966,0.073618,0.032389,3029,0.1205,1.3825,0.032389,0.027355,58.806,1.0889,0.073991,0.028175,0.048073,0.25272,0.12184,0.66187,-0.23306,4.3339,0.60996,0.027355,173.46,2.1043,0.10229,0.073991,1.2125,1.031,0.44481,0.062492,0.014443,0.18469,0.062492,117.5,58.689,0.17488,0.3728,62.283,0.019216,0.01623,0.53752,0.53126,0.47522,0.41348,0.72777,-3072.9,0.055826,0.13201,0.94417,0.76011,6.2069,6.2192,163.77,2.2287,1.9372,0
