"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr37","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.088512,0.61967,0.38354,1.6332,-6.8296,0,0.10803,0.61375,2.8317,0.38033,0.1173,0.17835,0.04194,0.10803,1904.5,0.19165,1.6137,0.10803,0.038151,55.222,1.4351,0.11703,0.031258,0.2399,0.35437,0.16015,12.628,35.696,3.2847,0.19209,0.039224,81.118,4.4996,4.3982,0.10619,2.8317,NA,0.38033,0.037499,0.13601,0.16168,0.04133,116.9,61.674,0.20661,0.92592,57.373,0.10631,0.037542,1.5964,0.60572,0.22224,35.397,35.397,738.79,0.037499,0.23273,0.96205,0,6.6097,5.9182,78.076,4.6749,263.54,0
0.75377,0.13431,0.77031,6.7352,329.05,0.068221,0.75377,6.4452,7.5722,0.86569,0.75527,5.612,0.10311,0.75377,62.789,5.8131,7.4452,0.75377,0.099545,0.66928,1.1795,0.75512,0.099545,1.329,0.82199,5.8131,503.21,8.0767,3.0585,-0.080466,0.099586,7.1541,51.216,51.216,0.71955,7.5722,NA,0.86569,0.095026,6.0428,0.005724,0.099723,4.4825,3.8132,54.288,6.6318,0.73672,0.72811,0.096156,6.7352,0.13431,0.019525,9.0767,9.0767,881.4,0.095026,0.87072,0.90866,0,545.36,95.72,6.4743,56.377,79.394,0
0.011051,0.85241,-0.03586,0.95723,69881,-0.004567,0.011409,0.17314,2.5401,0.14759,0.021917,0.013606,0.017491,0.011409,7002.8,0.052122,1.1731,0.011409,0.004491,52.795,0.76943,0.016645,0.004351,0.040992,0.10351,0.051703,1.5839,-0.18168,3.958,0.33078,0.008579,121.51,3.0272,2.9777,0.021383,2.5401,36.446,0.15953,0.008418,0.016296,0.5721,0.006553,113.37,60.575,0.030079,0.51905,52.834,-0.016376,-0.006447,0.94158,0.83848,0.33034,0.74773,0.80822,-325.57,0.008418,0.07488,1.0034,0.080909,6.9135,6.0256,120.49,3.0294,12.869,0
0.035575,0.56939,-0.020691,0.93598,-87.832,0.21857,0.048562,0.7414,1.1057,0.42215,0.048562,0.15026,0.17395,0.048562,1356.7,0.26903,1.7563,0.048562,0.055147,59.743,1.0214,0.082045,0.0404,0.28413,0.42215,0.24622,1.0302,-0.029664,4.9798,0.64312,0.055147,148.12,2.4643,0.14409,0.082045,0.89263,0.64321,0.66836,0.093171,0.021736,0.10029,0.093171,122.47,62.729,0.24682,0.49,66.057,-0.022576,-0.025637,0.53126,0.32319,0.4058,0.60523,0.95821,-1975.1,0.095588,0.084272,0.90441,0.58323,6.1095,5.8187,133.96,2.7247,1.2625,0
0.0209,0.6647,0.45395,1.9599,-4.3675,0.042465,0.0209,0.50445,1.4654,0.3353,0.049413,0.044194,0.022493,0.0209,7360.7,0.049588,1.5044,0.0209,0.014262,116.84,0.94,0.020752,0.014262,0.098098,0.29724,0.049588,0.7278,6.2065,3.5334,0.44194,0.019518,116.99,3.1198,2.2196,-0.009996,1.4654,2.387,0.52709,-0.006822,0.041681,0.67525,0.014161,225.95,109.12,0.044556,0.96801,116.05,0.008691,0.005931,1.3944,0.47291,0.32053,4.5844,7.2065,1550.3,-0.006822,0.062332,0.98635,0.57197,3.124,3.3451,117.79,3.0987,20.035,0
0.013009,0.41799,0.30761,1.7868,-85.058,0,0.018414,1.3924,0.98817,0.58201,0.053851,0.047097,0.097944,0.018414,1576.3,0.23155,2.3924,0.018414,0.018634,186.04,0.40268,0.038624,0.013164,0.063781,0.42609,0.21862,1.0899,1.0206,3.1081,0.41991,0.047133,149.5,2.4415,2.2837,0.033615,0.98817,NA,0.58201,0.034017,0.035811,0.11909,0.039086,252.86,66.818,0.025827,0.4985,192.6,-0.039748,-0.040224,1.6713,0.39097,0.40958,1.9309,1.9309,394.59,0.034017,0.022352,0.98178,0,1.9619,5.4626,144.41,2.5275,3.2785,0
0.046388,0.43737,0.26867,1.8167,6.4884,0.12752,0.057745,1.1362,1.0097,0.49694,0.057745,0.17552,0.047446,0.057745,983.85,0.37099,2.2864,0.057745,0.016885,22.361,1.0509,0.065359,0.013564,0.16451,0.49694,0.34502,0.19296,0.66778,4.8133,0.11579,0.016885,35.452,10.296,0.14944,0.065359,3.4568,3.5813,0.60532,0.019112,0.12574,0.084647,0.019112,59.373,37.012,0.22141,1.1798,22.577,-0.039156,-0.011449,1.3665,0.32899,0.097128,1.2351,1.5045,17478,0.009572,0.093347,0.99043,0.2181,16.323,9.8617,35.112,10.395,8.5,0
0.26671,0.26622,0.48298,2.8628,157.72,0,0.26671,2.7563,1.1614,0.73378,0.26671,1.0287,0.25436,0.26671,328.92,1.1097,3.7563,0.26671,0.22964,50.476,1.0073,0,0.22964,0.72464,0.36016,1.1097,NA,1.8739,5.4634,0.049771,0.45944,124.1,2.9411,2.8644,0.055948,1.1614,NA,0.73378,0.048173,0.80721,0.30911,0,167.5,117.02,1.6606,2.2434,76.877,-0.028708,-0.024718,2.7881,0.25928,0.34001,2.847,2.847,140400,0.34342,0.36348,0.66981,0,7.2312,3.119,81.484,4.4794,4.5062,0
0.047764,0.47051,0.046689,1.1501,-23.398,0.26281,0.06286,1.123,0.81795,0.52838,0.083595,0.20208,0.099846,0.06286,2102.8,0.17358,2.1253,0.06286,0.07685,22.082,0.96089,0.079614,0.058395,0.23211,0.5211,0.14149,3.8395,0.072696,5.7312,0.57523,0.07685,194.92,1.9522,1.2906,0.23549,0.81795,1.9332,0.68783,0.2879,0.10879,0.15935,0.097333,144.54,122.46,0.96521,0.99101,29.745,0.060804,0.074337,0.76033,0.31106,0.51225,0.82269,1.071,1.1501,0.2879,0,0.73421,0.30178,16.529,2.9806,138.8,2.6296,1.2736,0
0.078271,0.81264,-0.058201,0.91868,-71.172,0,0.093424,0.23055,2.0342,0.18736,0.14405,0.13053,0.076965,0.093424,1894.5,0.19266,1.2306,0.093424,0.045926,49.683,1.1178,0.13792,0.038477,0.18953,0.16929,0.17401,2.7241,-0.16994,3.4421,0.34392,0.048162,137.66,2.6516,2.3353,0.13645,2.0342,17.201,0.20949,0.067076,0.19649,0.13472,0.067801,92.746,43.063,0.28267,0.53181,53.255,0.074782,0.036762,0.80912,0.71573,0.37714,0.54707,0.61169,-161.09,0.067076,0.41776,0.95425,0.11811,7.3466,8.476,128.42,2.8422,5.9399,0
0.20244,0.26721,0.23743,2.6303,81.852,0.00152,0.24694,2.7424,0.95486,0.73279,0.24943,1.6956,0.28797,0.24694,354.7,1.029,3.7424,0.24694,0.25861,15.45,0.95231,0.22938,0.21201,0.27106,0.63094,0.86254,92.13,0.38485,4.4903,0.16498,0.25946,63.915,5.8854,3.2076,0.12319,0.95486,NA,0.73279,0.12902,0.85124,0.034602,0.24022,99.04,83.59,5.0088,2.3528,17.212,0.20135,0.21086,1.4336,0.14563,0.16991,1.1878,1.1878,2.6303,0.12902,0.27627,0.69933,0,23.625,4.3666,55.669,6.5566,1.5477,0
0.015337,0.80648,-0.18191,0.62726,-93.059,0.035662,0.0223,0.1491,1.061,0.12025,0.0223,0.045695,0.057624,0.0223,4988.6,0.073167,1.24,0.0223,0.021777,15.14,0.78966,0.06216,0.014978,0.046246,0.12025,0.064533,0.64406,-0.26216,4.5768,0.7793,0.021777,184.56,1.9776,0.077076,0.06216,1.0435,0.82785,0.43871,0.060703,0.049349,0.26818,0.060703,100.53,85.388,0.36109,0.54022,16.064,0.025453,0.024856,0.37957,0.48802,0.50565,0.1733,0.63225,-6865.5,0.057498,0.12755,0.9425,2.6483,24.108,4.2746,173.95,2.0983,1.4758,0
0.013996,0.47294,0.39466,1.8954,8.8271,0,0.020993,1.1144,2.1788,0.52706,0.033215,0.047629,0.03931,0.020993,2015.4,0.1811,2.1144,0.020993,0.009635,46.123,1.06,0.031983,0.006424,0.10059,0.46444,0.16631,2.617,2.398,2.9814,0.16674,0.01265,60.254,6.0577,5.6457,-0.49123,2.1788,NA,0.52706,-0.22546,0.37455,0.16313,0.014679,112.3,66.172,0.050833,1.2707,37.638,-0.032674,-0.014996,1.7665,0.44077,0.16508,3.2026,3.2026,378.11,-0.22546,0.026554,0.99227,0,7.9136,5.5159,73.838,4.9433,13.239,0
-0.005313,0.68077,0.001692,1.0025,-17.803,0,-0.005313,0.46893,1.1986,0.31923,-0.003032,-0.007805,0.009561,-0.005313,21682,0.016834,1.4689,-0.005313,-0.004433,17.882,0.42766,-0.003647,-0.004433,0.29631,0.31007,0.016834,-1.5983,0.00533,3.7368,0.43926,-0.004357,203.22,1.7961,1.7961,-0.02411,1.1986,NA,0.31923,-0.020115,0.23043,1.7287,-0.003043,160.05,142.17,-0.090484,0.91623,17.529,-0.02042,-0.017037,1.0025,0.68077,0.55676,1.0053,1.0053,9.232,-0.020115,-0.016644,1.0043,0,20.412,2.5674,207.3,1.7607,3.7747,0
0.10345,0.51857,0.079876,1.2193,-127.18,0.11983,0.12819,0.92838,1.2271,0.48143,0.12819,0.35191,0.19152,0.12819,1214.7,0.30048,1.9284,0.12819,0.15757,136.23,1.0892,0.15171,0.12716,0.15619,0.48143,0.25277,2.2881,0.1437,5.6952,0.62326,0.15757,200.53,1.8201,0.29255,0.15171,0.82176,0.91062,0.63572,0.18647,0.033494,0.095067,0.18647,193.79,57.56,0.3407,0.3857,167.16,0.12408,0.15252,0.8565,0.36428,0.54941,0.86612,1.1437,39596,0.18504,0.21489,0.81496,0.32049,2.6793,6.3412,163.43,2.2334,1.4637,0
0.072672,0.17764,0.40515,3.2808,28.881,0.2063,0.090628,4.2243,1.0603,0.75039,0.090628,0.51019,0.11212,0.090628,406.92,0.89699,5.6295,0.090628,0.063774,73.777,1.1975,0.087574,0.051138,0.26491,0.75039,0.79591,0.6534,0.9711,4.2883,0.01492,0.063774,48.375,7.5452,0.493,0.087574,1.4362,NA,0.75039,0.061625,0.97015,0.037368,0.061625,105.42,31.647,0.253,1.6638,78.224,0.018865,0.013275,3.2808,0.17764,0.13254,1.7986,1.7986,7868.3,0.056852,0.096846,0.94315,0,4.9473,11.533,45.625,8,3.4062,0
0.16909,0.47887,-0.11817,0.64821,-102.25,0,0.20838,1.0882,0.77113,0.52113,0.2138,0.62033,0.29896,0.20838,758.17,0.48142,2.0882,0.20838,0.27023,14.928,0.63875,0.20725,0.21928,0.59142,0.51937,0.39938,38.266,-0.15107,4.4527,0.53051,0.27478,215.89,1.6906,1.1859,0.20322,0.77113,4.5267,0.56226,0.26353,0.22348,0.06958,0.26876,67.532,52.604,5.3615,0.55432,20.27,0.1851,0.24003,0.4547,0.33592,0.59149,0.66619,0.71877,-3351.6,0.26353,0.32447,0.73445,0.078935,24.451,6.9387,159,2.2956,0.98578,0
0.19969,0.46848,0.30616,2.1231,11.961,0,0.25069,1.1346,5.3076,0.53152,0.26154,0.91957,0.053683,0.25069,600.14,0.60819,2.1346,0.25069,0.047231,7.4342,1.3833,0.26124,0.037624,0.30641,0.23877,0.49934,24.065,0.72683,3.2325,0.047021,0.047231,19.709,18.52,10.777,0.25896,5.3102,2.4757,0.72163,0.04879,0.9184,0.05285,0.049219,22.584,15.15,1.8472,1.7265,7.8155,0.227,0.042768,1.2354,0.27261,0.053997,1.2618,1.7132,522.91,0.04879,0.3757,0.95279,0.35768,49.097,24.092,18.747,19.469,12.6,0
0.043758,0.37897,0.64013,3.7549,77.425,0,0.062823,1.6387,3.0636,0.62103,0.063525,0.27037,0.021687,0.062823,2081.9,0.17532,2.6387,0.062823,0.020506,0,0.76659,0.063531,0.014283,0.12558,0.34017,0.12501,90.48,5.0202,2.2505,0.002538,0.020682,28.643,12.743,7.8131,0.10267,3.0636,NA,0.62103,0.033514,1.6152,0.18812,0.020737,59.236,59.236,NA,3.7549,0,0.059914,0.019557,2.3023,0.23236,0.078475,4.8704,4.8704,113.96,0.033514,0.070461,0.97972,0,NA,6.1618,27.683,13.185,24.026,0
0.065261,0.42945,0.16708,1.7357,10.279,0,0.065261,1.3286,1.0184,0.57055,0.072813,0.28737,0.086011,0.065261,1789.5,0.20396,2.3286,0.065261,0.064085,41.728,1.0084,0,0.064085,0.15611,0.40734,0.20396,0,0.27578,5.2206,0.36942,0.14522,115.8,3.1521,1.6669,0.023958,1.0184,1.4864,0.75741,0.023526,0.37029,0.64108,0,111.14,69.411,0.56056,1.223,59.364,-0.022329,-0.021927,0.91786,0.2271,0.31725,0.94178,1.2502,27768,0.29709,0.11438,0.71275,0.3275,8.7471,5.2585,81.396,4.4843,1.6809,0
0.10922,0.33305,0.55926,2.6792,55.792,0,0.13475,2.0025,1.8852,0.66695,0.13506,0.4046,0.072656,0.13475,887.53,0.41125,3.0025,0.13475,0.07148,52.126,1.0277,0.13506,0.057936,0.3219,0.32356,0.33459,438.18,5.1932,2.568,-0.062821,0.071487,67.449,5.4115,5.4115,0.082854,1.8852,NA,0.66695,0.043951,1.3888,0.080869,0.071645,83.21,31.085,0.40569,1.8709,54.522,0.13285,0.070469,2.6792,0.33305,0.18479,6.1932,6.1932,206.84,0.043951,0.16376,0.93126,0,7.0023,11.742,64.485,5.6603,17.505,0
0.039391,0.65231,-0.31799,0.51182,-76.244,0,0.046235,0.53301,2.0144,0.34769,0.057149,0.070982,0.03796,0.046235,3113.7,0.11722,1.533,0.046235,0.022952,5.6551,0.98489,0.091728,0.019555,0.11113,0.094219,0.10673,8.4043,-0.47701,2.5961,0.31335,0.028371,123.72,2.9501,2.9459,0.092764,2.0144,NA,0.34769,0.046051,0.1113,0.17829,0.045536,47.271,41.616,1.2622,0.4639,5.9281,0.061496,0.030529,0.51107,0.65136,0.33897,0.52157,0.52157,-125.45,0.046051,0.1133,0.95886,0,64.544,8.7706,118.03,3.0926,3.0218,0
0.037549,0.52827,0.3064,2.1422,-123.44,0.18309,0.046548,0.85196,1.0622,0.45007,0.046548,0.17351,0.12637,0.046548,2601.3,0.14032,1.893,0.046548,0.079358,301.75,0.66759,0.062986,0.064017,0.22406,0.45007,0.12328,1.1407,0.72038,4.267,0.87861,0.079358,177.32,2.0584,0.11923,0.062986,0.63163,0.34522,0.71007,0.10738,0.05331,0.19178,0.10738,348.71,46.956,0.077436,0.33459,320.53,0.035409,0.060367,1.0878,0.26826,0.48582,1.0581,1.6694,5666.1,0.05858,0.083431,0.94142,0.57771,1.2096,7.7732,166.94,2.1865,1.379,0
0.014853,0.40996,0.30355,2.5199,29.398,0.12908,0.025468,1.1098,1.04,0.45499,0.025468,0.12753,0.092368,0.025468,1903.4,0.19177,2.4393,0.025468,0.029923,87.754,0.5934,0.033366,0.017451,0.17232,0.45499,0.16587,0.40769,0.61107,4.0195,0.24127,0.029923,89.069,4.098,0.081389,0.033366,0.87498,1.4204,0.66524,0.039203,1.2069,0.15579,0.039203,112.45,24.7,0.072586,1.4953,91.262,-0.019782,-0.023242,1.2276,0.19971,0.24402,0.91595,1.3392,3175,0.038433,0.032645,0.96157,0.46209,4.1593,14.778,85.645,4.2618,1.7134,0
-0.066888,0.69041,-0.16288,0.71062,-222.52,-0.13531,-0.066536,0.44842,0.97205,0.30959,-0.066536,-0.11821,-0.064225,-0.066536,-4897,-0.074535,1.4484,-0.066536,-0.083041,153.65,0.90918,-0.023765,-0.083481,-0.14047,0.30959,-0.075045,-0.28831,-0.27147,4.4881,0.86064,-0.083041,249.24,1.4644,-0.034422,-0.023765,0.84597,0.49154,0.43713,-0.02966,0.001464,-2.6125,-0.02966,181.83,28.182,-0.19831,0.11138,149.36,-0.038841,-0.048477,0.57935,0.56287,0.68286,0.51598,0.72854,-5011.3,-0.028755,-0.21605,1.0288,0.41195,2.3755,12.951,256.41,1.4235,1.3354,0
0.042019,0.1472,0.77222,7.2271,69.86,0,0.042019,5.7935,1.7197,0.8528,0.05876,0.33884,0.040376,0.042019,773.78,0.47171,6.7935,0.042019,0.024434,43.473,0.96418,0.026114,0.024434,0.1146,0.74668,0.47171,1.5599,7.4417,3.6308,-0.14648,0.024444,26.076,13.998,11.792,-0.016145,1.7197,NA,0.8528,-0.009388,5.1204,0.091662,0.015185,55.451,11.978,0.20515,5.5755,43.068,-0.001303,-0.000758,6.0885,0.12401,0.07144,8.2182,8.2182,3300.6,-0.009388,0.049272,0.97682,0,8.3961,30.472,26.32,13.868,16.572,0
-0.11462,0.76632,0.13044,1.1702,-29.81,-0.20892,-0.11462,0.30494,4.6694,0.23368,-0.072237,-0.14958,-0.008318,-0.11462,-7201.2,-0.050686,1.3049,-0.11462,-0.024547,39.646,0.60555,-0.072237,-0.024547,-0.15365,-0.30986,-0.050686,-1.7043,1.2635,1.9637,0.16259,-0.016471,60.238,6.0593,6.0593,0.026101,4.6694,NA,0.23368,0.00559,0.011207,7.2079,-0.01547,69.427,29.781,-0.22599,0.50836,39.869,-0.14802,-0.031699,1.1702,0.76632,0.16504,2.2635,2.2635,11.999,0.005587,-0.49051,1.0245,0,9.2064,12.256,59.902,6.0933,45.228,0
0.11347,0.73804,0.010052,1.0188,-119.84,0.15375,0.13544,0.35306,1.0934,0.26057,0.13544,0.25349,0.11564,0.13544,1689.8,0.21601,1.3549,0.13544,0.098245,106.93,1.2082,0.14103,0.082305,0.19686,0.26057,0.18623,1.1186,0.022061,4.4993,0.51759,0.098245,154.68,2.3597,0.19109,0.14103,1.411,0.68957,0.46431,0.1023,0.079386,0.14704,0.1023,132.89,25.966,0.28095,0.26294,116.92,0.11705,0.084907,0.73757,0.5343,0.42378,0.57188,1.019,317.38,0.085436,0.43544,0.91456,0.78187,3.4135,14.057,141.46,2.5802,3.0256,0
0.13055,0.060427,0.66415,11.991,100.42,0.58174,0.16155,15.437,1.1305,0.93281,0.16155,2.6735,0.17873,0.16155,100.3,3.6392,16.549,0.16155,0.1313,111.73,0.866,0.14216,0.10611,0.71864,0.93281,3.1262,1.3063,2.4114,4.2802,-0.009969,0.1313,20.266,18.01,2.3526,0.14216,1.2513,NA,0.93281,0.11554,1.2069,0.009908,0.11554,193.32,81.592,0.34665,5.7584,126.31,0.083805,0.068114,11.991,0.060427,0.055524,3.3868,3.3868,12662,0.11545,0.13996,0.88455,0,3.2669,4.4735,17.926,20.361,4.4671,0
0.18687,0.42338,0.22266,1.5879,11.623,0.31106,0.2257,1.3287,1.0609,0.56254,0.2257,0.59599,0.067687,0.2257,583.9,0.62511,2.3619,0.2257,0.057724,9.1757,1.0179,0.22444,0.047792,0.38466,0.56254,0.53339,0.60898,0.55853,4.1471,0.096609,0.057724,37.505,9.732,0.53012,0.22444,3.9681,11.259,0.60722,0.057402,0.138,0.052845,0.057402,51.258,42.082,1.9011,1.3284,9.7347,0.18549,0.047438,1.4204,0.3787,0.10275,1.4111,1.5232,3124,0.057414,0.33219,0.94259,0.079424,39.779,8.6735,35.352,10.325,9.8083,0
0.13999,0.41993,0.29042,1.7416,7.1865,0.20062,0.17739,1.3196,1.1028,0.55414,0.17739,0.45296,0.099603,0.17739,756.96,0.48219,2.3813,0.17739,0.087259,44.678,1.1127,0.1813,0.068859,0.25732,0.55414,0.39311,0.9835,0.91342,4.9318,0.19096,0.087259,77.544,4.707,0.43174,0.1813,2.0536,15.308,0.58244,0.089181,0.094448,0.066891,0.089181,115.82,71.138,0.56255,1.1062,49.272,0.15621,0.076837,1.6242,0.39163,0.21245,1.7429,1.8319,24820,0.09323,0.25262,0.90677,0.051068,8.1695,5.1309,70.315,5.1909,6.3939,0
0.075832,0.59449,0.096898,1.2111,-52.454,0.22735,0.087959,0.64628,1.0657,0.38421,0.087959,0.19165,0.11503,0.087959,1623.8,0.22478,1.6821,0.087959,0.075716,71.539,1.1103,0.1031,0.065278,0.28538,0.38421,0.20438,0.94579,0.21817,5.3384,0.44957,0.075716,153.67,2.3752,0.17343,0.1031,1.2606,2.4212,0.51974,0.08875,0.20397,0.13138,0.08875,145.23,73.695,0.33306,0.71503,76.237,0.05743,0.049437,0.93501,0.45895,0.42102,0.86504,1.1702,21120,0.061631,0.19737,0.93837,0.35277,5.1021,4.9528,144.2,2.5312,2.6155,0
0.16428,0.26684,0.56224,4.1592,80.622,0,0.16428,2.7476,1.7162,0.73316,0.16834,0.92305,0.19794,0.16428,286.72,1.273,3.7476,0.16428,0.095723,51.216,1.0844,0,0.095723,0.436,0.71197,1.273,0,2.1643,4.9881,0.14698,0.21613,59.643,6.1197,4.0816,0.019668,1.7162,8.0092,0.79551,0.011461,0.73833,0.050706,0,129.48,78.268,0.68218,2.8061,80.702,-0.17542,-0.10221,2.774,0.17797,0.16341,2.8222,3.0622,54706,0.36537,0.22407,0.64052,0.085049,7.1267,4.6635,37.852,9.6429,6.6061,0
0.26001,0.42073,0.52696,2.2525,-6.8522,0,0.26001,1.3768,3.3938,0.57927,0.26129,0.618,0.07707,0.26001,587.13,0.62167,2.3768,0.26001,0.076615,60.302,1.0287,0.25974,0.076615,0.85374,0.26001,0.62167,203.71,10.075,3.3487,0.09796,0.076991,49.374,7.3925,7.3925,0.28351,3.3938,NA,0.57927,0.083539,0.27031,0.053676,0.076533,89.693,29.392,0.46374,0.91985,65.798,0.25819,0.076079,2.2525,0.42073,0.13527,11.075,11.075,1176.3,0.083539,0.44887,0.92376,0,6.0529,12.418,45.25,8.0664,64.885,0
0.044198,0.2507,0.14359,1.6461,-35.368,0,0.057678,2.9889,1.1769,0.7493,0.069719,0.25955,0.065996,0.057678,1178.1,0.30982,3.9889,0.057678,0.049008,73.004,NA,0.067277,0.037555,0.057678,0.19682,0.25605,5.5873,0.22641,3.5778,0.19551,0.055263,72.474,5.0363,4.4642,0.05773,1.1769,NA,0.7493,0.049053,0.16554,0.095756,0.057165,102.04,29.037,0.18776,0.58686,76.77,0.047285,0.040178,1.4592,0.22222,0.19856,1.1815,1.1815,543.18,0.049053,0.058986,0.95161,0,4.9997,12.57,68.919,5.2961,1.8557,0
-0.002687,0.29597,0.20465,2.2064,-44.302,0.44814,-0.004508,2.3741,0.76812,0.70266,0.023386,-0.026576,0.060689,-0.004508,2317.4,0.1575,3.3787,-0.004508,-0.005869,54.353,0.88788,-0.009077,-0.003498,0.097457,0.57898,0.16366,-0.32539,0.32706,6.199,0.38532,-0.005869,93.108,4.0275,2.3083,0.10313,0.76812,2.0572,0.829,0.13426,0.97744,0.23463,-0.011817,99.064,44.711,-0.023491,1.5321,61.109,-0.060201,-0.078375,1.2646,0.16963,0.24829,1.123,1.3249,2.2064,0.13426,0,0.87728,0.1798,6.7154,8.1635,80.608,4.5281,1.2276,0
0.1571,0.45154,0.038404,1.0855,-7.3679,0,0.19846,1.2146,1.5676,0.54846,0.23348,0.44187,0.1803,0.19846,583.12,0.62594,2.2146,0.19846,0.1266,13.52,1.1117,0.23342,0.10021,0.26575,0.44618,0.53434,6.6642,0.074941,3.6186,0.26029,0.1392,128.89,2.8318,2.8167,0.29574,1.5676,178.46,0.55086,0.18866,0.10722,0.047391,0.1489,102.3,88.785,2.7056,0.95623,16.663,0.14924,0.0952,1.0797,0.44914,0.35313,1.0702,1.0749,159.58,0.18866,0.28644,0.87431,0.004388,26.998,4.1111,104.58,3.4903,3.059,0
0.011332,0.71059,0.25307,1.3633,-11.477,0.21683,0.018904,0.39682,1.0247,0.28198,0.018904,0.027135,0.010134,0.018904,8826.9,0.041351,1.4073,0.018904,0.00652,41.175,1.1037,0.044888,0.003908,0.27652,0.28198,0.030695,0.15864,5.0356,4.4446,0.2177,0.00652,89.868,4.0615,0.06317,0.044888,2.9307,44.729,0.2959,0.015481,0.13667,0.42194,0.015481,107.57,66.395,0.034646,0.89376,42.193,0.034409,0.011867,1.3366,0.69667,0.24621,5.6107,5.8877,7043.9,0.024149,0.040188,0.97585,0.049367,8.8647,5.4974,87.698,4.162,57.694,0
0.004229,0.71497,-0.016694,0.95214,-42.705,0,0.004769,0.39866,1.2251,0.28503,0.020112,0.013673,0.11969,0.004769,1779.6,0.2051,1.3987,0.004769,0.003893,23.011,1.0366,0.019755,0.003452,0.15844,0.26069,0.20434,1.2876,-0.024995,3.655,0.55128,0.015551,101.57,3.5936,1.7531,-0.028327,1.2251,1.2336,0.49163,-0.023122,0.22224,0.14746,0.016125,75.849,52.838,0.054751,0.7307,22.491,-0.12211,-0.099676,0.46449,0.34879,0.27827,0.42676,0.73608,-75.435,-0.023122,0.014836,0.99626,0.72482,15.862,6.9079,103.92,3.5124,1.8343,0
0.07753,0.12245,0.37854,4.0914,113.94,0.31423,0.093656,6.9764,1.1073,0.85424,0.093656,0.76486,0.13291,0.093656,351.44,1.0386,8.1667,0.093656,0.097878,43.693,0.87902,0.069947,0.081025,0.39284,0.85424,0.90688,0.80941,0.75856,4.5352,-0.14527,0.097878,51.719,7.0574,0.57123,0.069947,0.99312,NA,0.85424,0.0731,2.1441,0.03891,0.0731,90.954,47.261,0.67687,3.156,48.379,0.03643,0.038073,4.0914,0.12245,0.1417,1.7119,1.7119,12981,0.096874,0.090758,0.90313,0,8.3538,7.7231,46.709,7.8144,1.9175,0
-0.00069,0.045461,0.068014,3.7847,1020,-0.10462,-0.000898,18.902,0.39066,0.8593,-0.000898,-0.03678,0.25515,-0.000898,7550,0.048345,21.997,-0.000898,-0.10429,2.4964,0.78227,-0.012342,-0.080142,-0.11299,0.8593,0.05292,-5.5974,0.074942,5.1835,5.2761,-0.10429,404.31,0.90277,-0.27148,-0.012342,0.032613,4.3914,0.88033,-1.4328,0.5842,-0.16165,-1.4328,3312.4,3309.9,-11.717,3.7823,0.97525,-0.015438,-1.7922,2.0334,0.024424,1.1077,0.94682,0.97,10379,-1.5598,-0.000803,2.5598,0.024481,146.21,0.11028,1034.9,0.35267,0.009491,0
0.092566,0.38766,0.005344,1.04,-12.344,0.092566,0.092566,1.5796,1.1564,0.61234,0.092566,0.69325,0.2146,0.092566,1053.2,0.34658,2.5796,0.092566,0.14785,13.104,NA,0.096528,0.14785,0.092566,0.61234,0.34658,1.7829,0.006206,4.2716,0.60801,0.14785,90.017,4.0548,0.249,0.096528,0.6505,0.45799,0.86647,0.15418,0.052491,0.092144,0.15418,76.875,63.771,4.1184,0.87169,15.153,0.054739,0.087432,0.35822,0.13353,0.24662,0.71108,1.0062,99.89,0.13521,0.15117,0.86479,0.41503,27.854,5.7236,77.846,4.6888,0.72703,0
0.008091,0.80116,0.16747,1.209,-25.214,0,0.010144,0.24819,3.6267,0.19884,0.024003,0.012662,0.004546,0.010144,17735,0.020581,1.2482,0.010144,0.002797,40.417,0.86583,0.022946,0.002231,0.025361,0.17177,0.018017,1.6556,5.3393,3.2666,0.21971,0.006619,81.227,4.4936,4.4936,0.026607,3.6267,NA,0.19884,0.007336,0.027347,0.91176,0.006327,95.281,54.864,0.020146,0.70778,40.716,0.016602,0.004578,1.209,0.80116,0.22254,6.3393,6.3393,309.38,0.007336,0.040689,0.99723,0,9.0308,6.6528,80.631,4.5268,115.63,0
0.067122,0.044687,0.88619,50.403,457.01,0,0.084074,21.378,0.48987,0.95531,0.11034,4.6869,0.22213,0.084074,149.9,2.435,22.378,0.084074,0.17162,318.05,1.1878,0.10163,0.13702,0.45629,0.95197,2.0557,3.8688,9.244,4.1748,-0.75364,0.17162,16.956,21.527,8.6412,0.10372,0.48987,NA,0.95531,0.21173,23.102,0.011787,0.20747,364.89,46.842,0.15725,26.607,403.48,0.076892,0.15696,20.233,0.017938,0.046454,9.965,9.965,13252,0.21173,0.070262,0.832,0,1.1476,7.7922,13.366,27.309,5.1099,0
