"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
2.87,8.89,0.28,1.16,1.48,1.48,22.6,7.48,23.87,NA,0.68,2.1,3.1,20.11,67.77,4.23,NA,NA,0,1.69,68.87,-1.52,-7.27,-0.27,0.18,0.65,1,64.18,23.22,50.04,17.98,0.79,3.77,4.77,49.54,79.05,5.84,1.02,NA,0,8.98,171.47,1.7,61.06,1.68,0.16,0.77,0.77,357.72,205.78,337.97,NA,0.97,34.81,35.81,5.73,97.21,4.12,0.15,11575.25,0,3.96,40.9
34.97,100,15.6,1.07,1.28,1.41,162.31,11.55,49.88,13.68,0.65,1.86,2.86,86.82,65.03,57.96,4.17,NA,33.95,23.12,56.29,38.25,100,12.03,1.32,1.35,1.47,114.79,1.67,27.36,8.81,0.62,1.61,2.61,105.9,61.75,69.37,4.15,8659.25,37.58,21.28,54.57,41.65,100,10.35,1.39,1.39,1.52,90.44,NA,25.12,7.01,0.58,1.4,2.4,136.93,58.35,93.31,3.69,8295,30.27,23.67,58.19
3.43,59.92,1.43,0.12,0.91,0.91,152.11,101.13,128.73,NA,0.94,16.48,17.48,3.43,94.28,11.02,0.66,NA,0,0,0,-16.09,231.49,-12.51,0.29,0.64,0.64,283.92,96.79,276.95,NA,1.07,-15.39,-14.39,-16.09,106.95,-1.48,0.03,NA,0,0,0,-1.8,22.46,-1.8,0.48,0.76,0.79,362.83,107.29,382.47,8.57,1.08,-13.45,-12.45,-1.8,108.03,13.83,-0.41,NA,0,0,0
6.32,6.42,0.99,67.48,67.64,67.64,57.22,0.13,0.84,0,0.01,0.02,1.02,6.32,1.48,427.71,NA,NA,0,0,0,0.11,0.11,0.18,2769,2769,2769,598.22,NA,0.21,NA,0,0,1,0.11,0.04,300,NA,NA,0,0,0,1.61,1.62,0.76,202.07,202.07,202.07,172.66,NA,0.85,NA,0,0,1,1.61,0.49,325,NA,NA,0,0,0
0.77,0.81,1.14,17.12,17.12,17.16,542.15,0,31.25,1.12,0.06,0.06,1.06,0.77,5.83,13.14,NA,NA,0,0,0,2.11,2.12,8.77,221.57,224.17,224.91,1519.02,17.38,6.66,4.99,0,0,1,2.11,0.44,473.91,NA,NA,0,0,0,0.88,0.89,1.93,150.66,159.97,163.34,798.42,45.02,4.83,16.54,0.01,0.01,1.01,0.88,0.61,143.75,NA,NA,0,0,0
-16.82,-24.83,-9.34,0.62,2.95,3.01,202.1,139.41,60.89,3.47,0.32,0.48,1.48,61.97,32.26,-1.41,8.86,11272.24,0,43.75,89.87,-27.14,-37.75,-13.39,1.26,3.62,3.69,180.1,107.24,45.44,3.43,0.28,0.39,1.39,60.73,28.11,-70.07,16.77,9631.09,0,43.36,100.74,19.07,25.03,12.15,1.5,4.48,4.51,231.88,150.09,50.5,1.83,0.24,0.31,1.31,98.81,23.79,98.8,NA,10559.65,0,50.79,104.67
64.04,72.44,45.29,8.28,8.62,8.62,186.73,5.83,29.54,NA,0.12,0.13,1.13,64.04,11.6,552.04,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.99,100,23.01,NA,3.12,3.12,123.17,121.81,38.99,NA,0.32,0.47,1.47,67.99,32.01,212.44,NA,NA,0,0,0
0.22,0.37,1.59,0.27,0.32,0.32,2589.63,57.24,987.87,0,0.39,0.63,1.63,1.85,38.66,19.45,0.7,NA,0,11.55,16.99,0.09,0.16,0.1,0.41,0.48,0.48,374.57,10.64,147.43,NA,0.4,0.67,1.67,5.94,40.13,18.98,0.74,12200.2,0,6,42.71,0.18,0.25,0.43,0.27,0.39,0.39,874.61,29.34,241.23,NA,0.28,0.39,1.39,5.88,28,34.03,0.81,15000.5,0,13.7,35.3
57.93,256.84,18.19,0.11,1.38,1.4,114.3,102.54,80.5,1.57,0.77,3.43,4.43,105.25,77.45,75.01,144.55,NA,0,14.86,44.7,2.55,5.92,1.79,0.34,1.6,1.88,256.51,168.69,134.23,38.57,0.57,1.32,2.32,81.51,56.91,5,NA,NA,0,55.49,96.31,0.11,0.3,0.07,0.23,1.73,1.74,243.32,208.12,138.7,0.74,0.63,1.68,2.68,84.77,62.67,0.18,NA,NA,0,56.59,99.18
0.82,25.91,0.41,0.23,0.86,0.87,180.92,108.93,173.24,0.96,0.97,30.54,31.54,2.61,96.83,2.63,0.2,8286.5,0,0.89,36.38,-3.94,1573.59,-3.8,0.25,0.75,0.76,352.56,173.77,348.56,1.43,1,-400.78,-399.78,-1.3,100.25,-3.93,-0.01,NA,0,2.55,-184.31,2.88,105.06,4.04,0.23,0.86,0.86,510.71,308.1,491.23,0.23,0.97,35.48,36.48,4.38,97.26,4.5,0.18,24699.67,0,2.1,21.18
1.65,7.49,1.3,0,1.19,1.19,286.93,175.62,130.03,NA,0.78,3.54,4.54,5.02,77.96,5.81,1.25,NA,11.6,2.66,34.69,0.56,2.62,0.59,0.01,1.1,1.14,383.11,226.49,184.91,8.47,0.79,3.66,4.66,3.61,78.55,4.86,1.14,NA,16.13,3.2,35.04,2.13,8.87,2.47,0.01,0.81,0.81,421.69,230.6,249.09,NA,0.76,3.16,4.16,5.58,75.99,7.79,0.7,NA,12.97,4,30.93
-23.52,251.57,-2175.64,0.09,0.89,0.89,33671.54,14904.92,18647.54,NA,1.09,-11.7,-10.7,-23.52,109.35,-6.71,0.88,-2702,52.65,0,0,-3.32,55.32,-10.48,0.21,0.55,0.55,1151.89,373.49,1099.18,NA,1.06,-17.67,-16.67,-3.19,106,1.44,0.07,NA,9.25,0.42,10.44,-2.14,69.05,-13.67,0.14,0.27,0.27,2321,308.94,2353.59,NA,1.03,-33.22,-32.22,-1.89,103.1,-1.17,-0.04,-6016.5,0.55,1.63,-20.24
3.77,4.26,2.44,1.97,6.44,6.7,235.07,105.44,23.6,6.22,0.11,0.13,1.13,30.48,11.47,57.61,2.8,NA,0,17.25,69.08,10.19,11.21,9.22,6.79,8.37,8.41,330.16,42.18,26.75,1.27,0.09,0.1,1.1,35.64,9.05,137.97,2.98,22960.6,0,23.02,60.07,1.32,1.4,2.13,6.71,13.61,14.88,588.35,202.88,29.41,37.67,0.06,0.07,1.07,26.69,6.17,58.27,3.84,16716.51,0,41,82.18
51.14,120.05,7.56,0.59,0.67,0.67,53.8,2.25,28.56,NA,0.57,1.35,2.35,59.35,57.4,128.99,0.68,NA,0,1.21,13.85,-0.22,-1.65,-0.17,0.54,1,1,279.34,107.63,195.55,NA,0.87,6.41,7.41,6.43,86.51,7.09,0.98,7904,14.18,5.09,41.55,-17.26,251.35,-5.89,0.09,0.77,0.77,124.1,87.37,103.75,NA,1.07,-15.56,-14.56,-12.98,106.87,-10.52,-0.38,-1793,21.13,1.46,-76.55
1.88,10.08,0.53,0.44,1.03,1.04,102.87,45.4,76.91,0.07,0.81,4.36,5.36,88.54,81.35,13.32,1.04,NA,0,24.49,87.09,4.29,20.14,2.05,0.39,1.08,1.08,174.28,87.05,126.2,NA,0.79,3.69,4.69,74.27,78.7,18.76,1.23,9657.27,0,33.41,80.48,1.4,4.77,0.52,0.32,1.34,1.34,136.24,86.44,85.21,NA,0.71,2.41,3.41,91.67,70.64,18.2,2.34,10443.69,0,33.79,84.39
1.16,7.4,2.33,1.13,1.13,1.19,735.05,2.61,613.46,31.89,0.84,5.4,6.4,3.13,84.39,5.33,NA,NA,0,3.99,25.74,1.83,10.74,2.76,0.98,1.15,1.2,551.15,80.24,451.22,23.17,0.83,4.88,5.88,4.38,83.01,2.2,NA,NA,0,3.85,58.18,0.73,5.53,0.84,0.41,0.97,1.01,417.11,200,358.07,12.9,0.87,6.57,7.57,4.05,86.8,0.84,1.05,NA,0,3.8,63.56
19.09,96.65,6.06,0.71,1.17,1.17,115.54,39.85,86.28,0,0.8,4.06,5.06,27.8,80.25,27.42,2.09,NA,4.4,2.77,23.97,11.03,35.81,4.24,0.32,0.9,0.93,140.14,52.02,90.49,3.54,0.69,2.25,3.25,24.57,69.2,22.06,0.88,24868.2,1.1,5.2,41.16,6.18,20.77,2.71,0.17,0.99,0.99,159.42,77.55,95.15,NA,0.7,2.36,3.36,23.58,70.22,16.02,0.98,21032.47,8.35,7.62,54.39
-5.5,-68.32,-38705.37,0,0.63,0.63,2561227.78,3465.76,489767.11,17.56,0.92,11.42,12.42,-4.57,91.95,-5.93,0.88,NA,10.41,6574.96,-175.63,-0.08,-1.98,-651.84,0.02,0.66,0.66,3045765.46,493532.72,485875.8,8.86,0.96,24.41,25.41,0.78,96.06,-0.06,0.89,-14008.14,9.58,7173.3,-197.41,-64.29,131.69,-784.21,0,0.74,0.74,4440.15,1480.97,2017.57,NA,1.49,-3.05,-2.05,-60.92,148.82,-43.15,0.82,33459.24,0,41.15,67.93
24.67,38.12,13.87,0.41,1.22,1.33,204.63,58.04,71.4,8.08,0.35,0.55,1.55,35.03,35.28,88.9,1.22,NA,0,5.82,24.34,9.82,25.87,6.28,0.3,1.32,1.32,233.27,106.98,104.82,NA,0.51,1.34,2.63,15.14,62.02,29.56,1.51,NA,5.3,3.39,22.68,6.68,21.39,5.25,-0.09,1.54,1.54,286.13,174.03,107.19,0.28,0.45,1.46,3.2,9.32,68.75,23.49,2.18,NA,7.59,2.07,17.44
0.62,4.49,0.69,0.36,0.87,0.87,403.17,173.03,304.83,NA,0.86,6.23,7.23,4.47,86.17,2.64,1.02,11371,9.69,4.27,48.57,-36.89,-449.68,-26.69,0.72,0.97,0.97,264.11,60.52,179.38,NA,0.92,11.18,12.19,-26.51,91.8,-4.07,0.8,-14326.57,22.75,7.51,-63.69,-12.41,-362.11,-37.27,0.93,1.04,1.04,1093.08,111.9,1041.04,NA,0.97,28.18,29.18,-11.23,96.57,7.59,NA,NA,0,3.54,-81.41
0.6,11.58,0.24,0.22,0.82,0.95,142.46,76.45,127.79,17.4,0.95,18.15,19.15,26.87,94.78,6.61,0.72,NA,1.59,10.28,81.64,-0.14,-4.05,-0.1,0.07,0.82,0.98,245.42,169.24,228.32,38.88,0.96,27.55,28.55,13.28,96.5,3.96,0.85,-21778,0,9.03,-128.91,-3.81,-292.72,-2.27,0.11,0.73,0.99,216.45,128.35,206.19,53.15,0.99,75.84,76.84,11.89,98.7,-3.42,0.37,29762.5,0,9.34,100.17
-26.01,3371.03,-5.72,0.3,0.41,0.41,68.38,8.73,78.63,0,1.01,-130.6,-129.6,-20.89,100.77,-12.31,-0.01,NA,0,1.13,-126.31,-5.5,102.44,-3.39,0.2,0.84,0.84,224.88,137.45,214.53,NA,1.05,-19.64,-18.64,-3.74,105.36,-1.76,0.17,NA,8.64,1.08,280.52,1.18,13.35,0.59,0.25,1.06,1.06,181.15,119.36,146.39,NA,0.91,10.29,11.29,3.99,91.14,8.91,1.26,14987.5,7.65,1.4,25.06
-0.44,-0.44,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,-0.44,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,3.94,5.05,3.05,4.38,4.85,4.85,281.75,27.25,57.43,NA,0.22,0.28,1.28,16.33,22.09,17.82,NA,NA,0,9.6,63.77
14.38,17.94,7.37,0.14,13.16,13.43,186.64,147.86,12.03,3.31,0.2,0.25,1.25,51.3,19.82,94.49,7.52,NA,0,18.93,73.12,11.13,14.06,6.29,0.18,11.71,12.89,206.49,147.52,13.57,16.13,0.21,0.26,1.26,60.94,20.88,78.44,7.09,33480.43,0,28.18,76.12,6.61,8.27,3.05,0.22,8.08,8.98,167.9,111.85,15.31,13.97,0.2,0.25,1.25,76.27,20.08,65.77,5.27,26775.82,0,32.13,92.96
0.12,9.88,0.04,0.07,0.85,0.85,124.84,95.57,121.98,NA,0.99,82.43,83.43,0.74,98.8,0.27,0.07,NA,0,0.21,58.75,-3.35,389.47,-1.82,0.01,0.48,0.48,198.11,93.22,197.08,NA,1.01,-117.11,-116.11,-3.35,100.86,-2.78,-0.02,NA,0,0,0,0.87,20.58,1.05,0.08,0.88,0.88,441.61,333.43,418.25,NA,0.96,22.74,23.74,2.35,95.79,2.1,0.27,51379,0,1.81,35.8
0.14,0.79,0.04,0.15,1.2,1.2,100.8,78.08,74.49,NA,0.77,4.25,5.51,82.29,81.85,7.11,1.74,NA,0,22.75,90.62,0.15,0.29,0.04,0.54,2.23,2.23,86.84,43.34,25.7,NA,0.34,0.66,1.95,152.42,48.64,37.15,1.57,10536.13,0,36.23,87.67,0.22,1.77,0.06,0,0.23,0.99,104.14,20.58,20.45,67.69,0.88,7.01,8.01,53.01,87.51,3.46,0.84,16410,65.6,15.1,87.6
0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA
29.18,88.95,7.79,0.08,0.71,0.71,97.23,27.43,43.52,0.02,0.67,2.05,3.05,50.75,67.2,57.19,0.81,NA,0,5.76,32.11,-33.79,-106.73,-56.64,0.09,0.5,0.51,611.77,116.48,279.27,3.15,0.68,2.16,3.16,-18.78,68.34,-27.49,0.71,NA,0,25.17,-359.02,-23.99,-103.83,-39.11,0.07,0.25,0.26,593.37,66.14,357,4.12,0.77,3.33,4.33,-13.71,76.89,-7.09,0.47,1487.5,0,16.76,391.43
-75.81,-77.55,-6.53,41.33,44.46,44.46,31.33,2.18,0.7,NA,0.02,0.02,1.02,-75.81,2.25,-3370.41,NA,NA,0,0,0,6.64,20.94,2.43,1.37,1.46,1.46,133.44,8.13,89.89,0,0.68,2.15,3.15,6.64,68.3,9.72,NA,NA,0,0,0,1.55,4.74,3.98,1.48,1.48,1.48,936.61,NA,623.82,NA,0.67,2.06,3.06,1.55,67.34,2.3,NA,NA,0,0,0
5.13,89.63,3.33,0.18,0.84,0.84,236.01,146.64,220.05,NA,0.94,16.46,17.46,17.27,94.27,17.32,0.29,NA,0,7.87,38.44,0.22,2.07,0.23,0.03,0.41,0.87,375.32,125.75,257.42,151.87,0.89,8.36,9.36,17.41,89.32,0.25,0.48,NA,19.78,17.68,91.37,0.44,4.7,0.3,0.02,0.57,0.96,249.73,124.01,193.97,87.27,0.91,9.58,10.58,14.35,90.55,24.24,0.75,NA,12.02,9.54,35.34
-16.86,172.65,-42.99,0.29,0.32,0.33,928.17,38.68,1007.58,0.64,1.1,-11.24,-10.24,-6.37,109.77,2.75,-0.15,4754,0,26.73,72.65,-21.26,-126.88,-420.63,0.07,0.07,0.07,7219.86,32.75,5925.17,NA,0.83,4.97,5.97,-11.47,83.24,-8.04,0.18,-1500,0,193.8,-360.73,6.42,29.43,40.06,0.24,0.25,0.26,2271.29,28.8,1755.36,7.2,0.78,3.58,4.58,10.98,78.19,8.21,0.27,NA,0,28.47,84.25
5.49,31.98,1.22,0.09,0.87,0.87,80.83,50.22,64.42,0,0.83,4.83,5.83,173.95,82.84,18.6,0.65,NA,0,37.41,90.55,4.94,19.81,1.02,0.06,1.05,1.05,75.18,53.7,53.85,NA,0.75,3.01,4.01,212.35,75.07,21.97,1.18,5617.79,0,42.72,91.45,3.78,14.46,1.09,0.02,0.88,0.88,105.02,64.2,74.48,NA,0.74,2.83,3.83,158.82,73.86,29.57,0.78,5759.33,0,44.73,81.77
25.79,28.37,31.55,14.51,14.51,14.51,233.67,0,30.23,0,0.09,0.1,1.1,25.79,9.08,284.07,NA,NA,0,0,0,27.92,32.79,29.78,7.91,7.94,7.94,389.42,1.54,47.69,NA,0.15,0.17,1.17,27.92,14.88,187.66,NA,NA,0,0,0,0.45,0.48,0.51,23.43,25.12,25.12,414.5,27.47,16.25,NA,0.07,0.07,1.07,0.45,6.65,6.73,NA,NA,0,0,0
6.11,38.94,4.9,0.3,0.93,0.97,291.92,59.93,108.98,4.83,0.84,5.37,6.37,15.76,84.31,7.95,0.25,23289.31,0,7.74,64.55,3.94,66.82,4.31,1.27,2.28,2.34,398.72,29.55,98.61,6.64,0.93,15.7,16.94,11.02,94.1,4.61,1.14,31730.77,40.53,7.73,52.91,5.66,10.2,7.36,0.57,1.69,1.8,473.44,73.27,179.82,19.57,0.39,0.7,1.8,15.73,44.49,15.3,1.82,31097.84,0,13.1,52.88
-0.05,-0.05,-0.03,2.46,19.52,19.52,207.05,178.76,10.47,NA,0.05,0.05,1.05,-0.05,5.11,-1,NA,NA,0,0,0,-4.16,-4.35,-29.06,1.9,23.42,23.42,2547.84,2309.43,105.42,NA,0.04,0.04,1.04,-4.16,4.27,-97.47,NA,NA,0.08,0,0,3.47,3.89,1.66,3.99,22.67,22.67,173.67,141.51,7.57,NA,0.11,0.12,1.12,3.47,10.71,32.4,NA,NA,0,0,0
11.45,23.68,14.68,0.28,0.64,0.67,466.97,80.57,221.66,5.76,0.52,1.07,2.07,20.11,51.67,36.98,0.72,NA,0,11.12,31.74,-0.36,-2.13,-0.33,0.04,1.02,1.03,332.86,244.62,250.43,1.47,0.83,4.9,5.9,1.64,83.06,2.81,1.07,21172,0,1.82,28.07,-6.19,-12.93,-11.23,0.35,0.83,0.9,659.89,120.44,254.07,18.14,0.52,1.09,2.09,4.34,52.1,4.61,0.93,10226,0,19.11,47.95
2.5,23.44,1.3,0.06,0.84,0.84,189.11,128.25,148.9,0,0.89,8.38,9.38,51,89.34,8.76,0.42,7108.51,8.27,25.2,83.4,1.61,16.36,0.65,0.13,0.92,0.92,147.92,89.72,113.92,0,0.9,9.13,10.13,43.57,90.13,7.04,0.71,5971.58,9.85,17.01,102.61,0.07,0.94,0.04,0.01,0.89,0.89,228.5,170.99,180.37,0,0.93,12.35,13.35,30.29,92.51,6.86,0.58,7105.31,11.67,18.97,78.66
4.97,10.87,0.48,0.66,1.36,1.36,35.25,13.07,18.84,0,0.54,1.19,2.19,48.76,54.24,23.61,1.96,8302,0,4.24,57.25,2.37,5.06,0.7,-0.48,1.6,1.6,107.07,115.97,55.74,NA,0.53,1.14,2.14,52.8,53.18,18.59,3.14,8593,0,14.79,66.37,0.53,3.82,0.65,0.19,1.19,1.19,442.39,157.35,157.52,NA,0.86,6.18,7.18,15.15,86.07,4.46,1.13,8514,49.88,17.76,67.79
-5.78,-44.18,-12.9,0.11,0.44,1.15,566.45,234.91,697.76,499.94,0.87,6.64,7.64,-5.78,86.91,-6.65,NA,NA,0,0,0,8.14,40.22,7.2,0.19,0.38,1.22,322.95,48.95,251.04,212.94,0.79,3.9,4.94,8.14,79.77,10.33,NA,NA,0,0,0,1.77,8.37,1.68,0.08,0.55,1.27,346.25,126.98,270.23,196.61,0.79,3.74,4.74,1.77,78.91,2.24,NA,NA,0,0,0
1.47,12.53,0.88,0,0.82,1.03,219.47,107.2,109.33,30.21,0.88,7.54,8.55,50.18,88.31,10.27,0.49,NA,17.43,29.37,77.65,-11.24,-316.26,-6.51,0,0.52,0.73,211.35,67.37,147.81,41.52,0.96,27.07,28.13,47.42,96.44,-3.02,0.2,12999.54,19.25,33.97,98.34,3.73,35.15,2.1,0,0.57,0.76,205.12,67.42,172.41,33.47,0.89,8.42,9.42,80.89,89.39,14.36,0.38,8248.71,0,43.48,159.27
-7.01,-85.87,-6.7,0.59,0.7,0.7,348.01,34.26,316.08,0,0.92,11.25,12.25,-7.01,91.83,26.96,0.26,NA,0,0,0,-2.17,129.46,-43.82,0.01,0.1,0.1,7387.76,705.01,7408.42,NA,1.02,-60.8,-59.8,-2.17,101.67,-0.24,-0.02,NA,0,0,0,2.4,366.68,2.36,0.06,0.07,0.07,357.26,4.23,351.02,NA,0.99,151.81,152.81,2.4,99.35,3.72,0.01,NA,0,0,0
-7.64,-33.57,-19.2,0.48,0.55,0.55,914.6,49.94,698.62,0,0.77,3.39,4.39,-7.64,77.23,25.2,0.42,NA,0,0,0,-7.84,-32.01,-11.5,0.59,0.76,0.76,535.59,66.26,398.9,NA,0.76,3.08,4.08,-7.84,75.51,40.59,0.63,NA,0,0,0,7.07,40.31,19.09,0.09,0.39,0.39,983.3,241.09,802.05,NA,0.82,4.71,5.71,7.07,82.47,26.27,0.27,NA,0,0,0
0.05,0.12,0.06,-0.26,0.53,0.54,448.23,72.78,238.25,2.31,0.57,1.33,2.33,15.63,57.14,5.76,1.13,NA,0.97,19.18,97.96,0.12,0.27,0.36,-0.26,0.46,0.49,1125.03,207.17,585.14,17,0.56,1.28,2.28,4.99,56.09,3,1.08,NA,0,15.03,52.05,3.74,14.48,7.4,0.02,0.16,1.54,719.45,34.35,380.58,524.07,0.7,2.72,3.87,9.22,70.35,7.43,2.32,NA,11.07,8.08,19.43
0.15,5.69,0.09,0,0.51,0.92,219.84,92.4,181.6,75.72,0.97,37.08,38.08,5.44,97.37,0.15,0.59,NA,0,3.19,82.31,-15.33,144.92,-8.3,-0.05,0.25,0.58,197.64,58.68,196.31,65.78,1.11,-10.45,-9.45,0.77,110.58,6.55,-0.49,-11746,0,8.72,-75.49,-57.34,-4559.32,-26.2,0.07,0.63,0.86,166.35,90.12,159.1,37.1,0.99,78.52,79.52,-25.17,98.74,-56.59,0.08,-6059.14,0,14.7,-126.78
14.09,19.51,6.49,0.68,3.6,3.6,120.69,134.71,46.03,NA,0.28,0.38,1.38,14.09,27.76,50.78,NA,NA,0,0,0,-57.35,467.5,-79.41,0.53,0.89,0.89,503.99,198.2,559.6,NA,1.12,-9.15,-8.15,-57.35,112.27,-51.08,NA,NA,0,0,0,2.35,-2146.83,0.77,0.14,1,1,119.28,101.36,118.1,NA,1,-913.79,-912.77,2.38,100.11,2.35,NA,NA,0,0.01,0.81
0.08,0.31,0.04,0.06,0.71,1.04,174.05,78.85,121.05,41.44,0.75,3.08,4.09,72.28,75.57,22.06,0.97,9824.38,0.16,34.52,79.49,0.51,2.58,0.29,0.08,1,1.16,207.19,142.76,144.22,24.87,0.8,4.05,5.07,49.97,80.26,6.89,1.88,9996.58,5.56,28.08,79.75,1.55,6.51,0.63,0.19,1.08,1.11,147.64,92.34,104.38,3.61,0.76,3.19,4.21,59.94,76.23,10,1.3,12119.8,0,23.69,82.8
-122.14,126.47,-17.94,0.19,0.49,0.49,53.48,31.56,103.12,0.02,1.95,-2.02,-1.04,-101.94,196.58,-60.79,-27.69,NA,0,2.97,-294.25,31.89,-152.05,8.53,0.12,0.54,0.54,97.65,49.54,115.67,0.09,1.2,-5.73,-4.77,42.79,120.98,36.58,-0.61,8283,0,2.91,64.53,29.15,340.76,6.07,0.19,0.83,0.83,75.8,43.76,68.39,0.07,0.91,10.69,11.69,40.17,91.45,42.82,0.37,19920,0,2.29,27.65
1.41,6.57,0.79,0.07,0.72,0.72,204.82,98,97.06,NA,0.79,3.67,4.67,56.46,78.58,13.58,0.49,NA,27.07,30.98,87.67,0.58,2.56,0.47,0.52,0.81,0.81,292.86,61.75,146.12,NA,0.77,3.4,4.4,35.09,77.28,12.86,0.59,11168.89,22.53,27.69,70.21,0.91,4.1,0.85,0.68,0.89,0.89,339.88,54.45,192.45,0.44,0.78,3.53,4.53,26.85,77.91,12.33,0.7,10008.67,17.62,24.22,62.73
0.61,5.97,0.26,0.01,1.12,1.12,155.08,152.08,136.38,NA,0.9,8.77,9.77,28.66,89.76,6.95,NA,NA,0,11.95,80.9,5.45,30.89,1.76,0,1.23,1.23,117.7,115.9,94.36,NA,0.82,4.67,5.67,27.2,82.37,6.61,NA,23427,0,7.01,81.55,-19.25,-23.46,-32.05,0.13,5.58,5.58,605.87,584.9,107.45,NA,0.18,0.22,1.22,-6.9,17.93,-107.37,NA,-647,0,20.56,-291.65
1.91,8.24,0.71,2.21,2.93,2.93,135.74,28.47,39.57,0,0.77,3.31,4.31,16.27,76.79,16.43,5.14,NA,0,5.36,47.5,0.28,2.7,0.17,0.7,2.05,2.05,220.52,83.59,62.24,NA,0.9,8.71,9.71,7.36,89.71,2.79,0.74,26295.5,0,4.28,66.03,-0.83,-9.34,-0.19,0.11,0.74,0.74,81.98,20.2,12.41,NA,0.91,10.31,11.31,3.99,91.16,-0.91,0.4,18431,24.42,1.08,68.26
5.68,6.22,6.17,5.83,8.38,8.38,395.39,86.84,34.01,0,0.09,0.1,1.1,22.75,8.7,83.85,3.37,NA,0,18.54,67.07,21.48,26.96,15.62,2.62,4.2,4.2,265.34,83.76,34.28,NA,0.2,0.25,1.25,35.16,20.32,113.86,5.41,14785.4,7.22,9.94,33.26,-4.15,-4.5,-6.45,10.27,11.48,11.48,565.83,51.71,9.92,NA,0.08,0.08,1.08,3.36,7.63,19.89,7.85,5852.5,5.86,11.68,48.75
16.13,74.1,9.62,0.46,1.69,1.69,217.09,105,85.25,0.14,0.78,3.59,4.59,43.61,78.23,40.42,0.7,NA,0,16.39,42.7,21.68,51.57,10.89,1.79,1.8,1.81,183.38,0.5,38.61,0.4,0.58,1.38,2.38,44.11,57.96,69.6,0.7,15992,0,11.27,32.38,14.87,31.78,7.66,2.48,2.56,2.6,187.47,3.84,46.51,1.79,0.53,1.14,2.14,34.61,53.22,64.71,1.38,15335.86,0,10.17,33.54
8.74,76.82,3.83,0.05,1.12,1.14,159.65,144.88,136.21,3.09,0.89,7.79,8.79,16.43,88.62,10.73,9.74,38427.91,0,3.37,38.08,8.22,89.39,1.95,0.1,1.36,1.36,86.43,76.29,60.57,0.08,0.9,9.83,10.87,24.25,90.8,10.75,3.57,30168.94,0,3.79,55.55,1.39,15.97,0.74,0.17,1.17,1.18,192.7,157.85,157.47,1.74,0.91,10.48,11.48,12.48,91.29,2.86,4.35,17573.7,0,5.87,82.97
13.96,18.51,7.9,3.67,4.08,4.15,205.93,17.48,42,2.84,0.25,0.33,1.33,57.58,24.57,87.75,5.42,36407.05,0,24.68,62.38,0.55,0.61,0.76,9.95,14.3,14.59,505.92,134.82,30.95,8.97,0.1,0.11,1.11,31.07,9.53,92.27,10.51,17089.32,0,42.3,78,0.2,0.21,0.33,16.7,18.88,19.51,603.05,61.81,28.63,18.35,0.07,0.07,1.07,25.82,6.65,55.7,16.26,14855.28,0,42.45,89.42
-2.54,-2.54,-3.22,NA,NA,NA,461.13,0,0,29.04,0,0,1,23.09,0,NA,NA,NA,0,32.48,108.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-43.9,7140.78,-56.42,0.25,0.55,0.55,467.81,113.62,441.47,0.37,1.01,-163.66,-162.66,-5.11,100.61,-34.69,0.1,NA,1.84,49.85,204.58,3.58,120.08,3.77,0.04,0.73,0.73,384.96,219.83,334.75,0.19,0.97,32.57,33.57,24.38,97.02,6.53,0.35,18467,7.53,21.95,65.64,2.54,69.69,2.28,0.21,0.48,0.48,326.53,32.99,142.47,0.06,0.96,26.38,27.38,9.83,96.35,5.11,0.78,20774,27.49,6.53,54.97
0.2,0.62,0.05,0.02,1.42,1.42,92.57,78.62,51.83,0.06,0.67,2.07,3.07,133.85,67.38,8.22,2.83,NA,4.91,33.99,90.6,1.14,3.89,0.33,0.16,1.25,1.31,103.77,72.33,66.54,4.63,0.7,2.39,3.4,89.89,70.55,8.04,2.29,25679.55,0,25.23,94.17,-5.3,-21.25,-1.95,0.04,1.21,1.23,133.66,110.95,59.36,2.16,0.75,3,4.01,86.86,75.07,-0.03,2.4,27996.52,26.92,33.84,93.91
