"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
18.2,163.78,6.41,0.08,1.1,1.1,128.24,109.59,108.01,NA,0.87,7.87,9,47.49,88.89,23.5,1.87,24608.5,0,10.32,55.19,12.86,75.68,NA,0.24,1.22,1.22,169.28,126.41,129.03,0.17,0.79,4.65,5.89,40.64,79.07,19.51,3.04,10525.07,0,9.4,42.77,7.38,61.4,NA,0.13,1.2,1.22,135.71,104.19,97.61,2.73,0.75,6.22,8.32,39.98,74.81,14.39,1.15,NA,0,8.9,47.13
7.54,31.83,6.84,0.05,1.01,1.26,330.05,179.37,175.51,46.87,0.76,3.22,4.22,9.64,76.31,15.25,1.54,NA,18.8,1.9,17.9,3.83,19.45,NA,0.24,1.2,1.21,284.75,178.22,112.15,0.86,0.8,4.07,5.07,11.55,80.29,9.44,1.66,NA,38.83,4.11,761.27,6.93,22.43,2.08,0.44,1.37,1.37,109.27,55.53,44.16,0.07,0.69,2.24,3.24,20.55,69.1,14.98,1.81,NA,26,2.78,31.84
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,4.58,29.28,NA,0.04,0.99,0.99,273.51,217.66,228.13,NA,0.84,5.39,6.39,7.71,84.34,7.85,0.95,NA,0,1.73,12.81,3.21,31.16,NA,0.33,0.83,0.83,291.28,127.39,258.33,NA,0.9,8.7,9.7,8.69,89.69,8.7,0.4,NA,0,3.23,23.49
32.59,59.51,12.97,0.8,2.34,2.35,144.8,80.78,52.68,0.64,0.45,0.83,1.83,110.67,45.24,82.56,4.51,24774.41,0,31.06,65.72,23.19,48.55,9.42,1.06,2.15,2.16,147.83,63.97,59.69,0.55,0.49,1.03,2.09,92.33,49.34,56.34,4.78,NA,0,20.73,47.25,18.59,36.2,4.66,1.09,2.02,2.29,91.21,30.06,34,9.14,0.49,0.95,1.95,107.25,48.64,53.44,4.57,NA,0,16.48,51.1
3.64,17.15,1.36,0.21,1.05,1.05,136.58,86.82,102.87,NA,0.79,3.72,4.72,45.11,78.8,18.84,1.16,NA,0,11.6,52.14,4.99,14.67,1.32,0.26,1.33,1.33,95.99,64.72,60.57,NA,0.66,1.94,2.94,68.59,66,28.26,2.53,NA,0,11.66,50.89,0.85,1.78,0.16,0.56,1.74,1.74,68.24,40.19,34,NA,0.52,1.08,2.08,32.69,51.9,18.38,4.64,NA,0,4.26,48.89
24.79,43.42,6.66,0.95,1.25,2.35,97.75,7.16,19.64,31.04,0.43,0.75,1.75,32.12,42.91,77.91,2.19,35330.5,8.34,1.97,14.51,24.96,32.1,8.8,1.5,1.65,3.4,128.39,4.17,22.48,49.44,22.25,28.61,1.29,32.93,22.25,153.43,3.18,NA,4.55,2.81,14.91,11.01,12.59,4.69,3.4,4.02,6.73,155.19,11.85,17.55,52.29,12.55,14.35,1.14,15,12.55,155.63,5.63,NA,1.12,1.7,13.82
-0.18,-0.23,-0.4,0.12,5.01,5.01,804.88,776.4,158.91,NA,0.2,0.25,1.25,-0.18,19.97,-0.91,NA,NA,0,0,0,0.71,0.73,NA,2.21,36.43,36.43,6715.44,6238.08,182.32,NA,0.03,0.03,1.03,0.71,2.75,26,NA,NA,0,0,0,2.14,4.52,NA,0.4,1.89,1.9,573.03,441.63,297.58,5.44,0.53,1.11,2.11,2.14,52.51,4.08,NA,NA,0,0,0
0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA,17.33,21.17,NA,5.51,5.51,5.51,185.13,NA,33.22,NA,0.18,0.22,1.22,91.01,18.14,95.52,NA,NA,0,29.93,61.06
-5.87,-11.11,NA,3.6,4.09,4.09,88.47,10.51,21.18,0.03,0.44,0.83,1.89,180.67,43.7,-7.41,556.69,NA,0,32.93,73.44,-10.95,-22.86,NA,3.12,3.61,3.61,82.83,10.98,22.59,0,0.5,1.04,2.09,204.17,49.73,-21.78,NA,NA,0,35.61,74.82,14.75,28.13,NA,3.67,4.29,4.29,96.68,13.61,21.93,NA,0.45,0.86,1.91,195,44.92,32.84,NA,NA,0,34.49,65.25
-15.28,149.77,-2.27,0.69,0.91,0.91,54.17,-1.65,59.05,NA,1.1,-10.8,-9.8,-15.28,110.2,29.4,NA,NA,0,0,0,42.91,112.44,42.99,1.45,1.62,1.62,364.64,-8.83,222.99,NA,61.83,162.01,2.62,42.91,61.83,69.4,NA,NA,0,0,0,23.42,50.89,31.83,1.84,2.02,2.02,494.67,-5.45,209.35,NA,53.97,117.25,2.17,35.73,53.97,47.04,4.18,NA,0,16.73,26.37
10.42,-23.6,5.24,0.01,0.6,0.6,183.12,153.43,261.05,NA,1.44,-3.27,-2.27,10.42,144.14,10.07,-3.6,NA,0,0,0,2.88,40.28,1.92,0.23,1.03,1.03,241.86,177.76,222.08,NA,92.84,1296.78,13.97,2.88,92.84,4.62,1.79,NA,0,0,0,-29.3,479.62,-23.46,-0.3,0.82,0.82,291.42,342.73,305.82,NA,106.11,-1736.72,-16.37,-20.67,106.11,-22.09,-0.49,NA,0,6.92,-346.6
-3.25,-4.32,-38.57,0.5,1.58,3.53,4325.98,1150.89,1064.87,2104.01,0.25,0.33,1.33,-3.25,24.89,-13.04,6.22,NA,0,0,0,-3.1,-4.39,NA,0.24,1.32,2.94,3861.62,1220.01,1122.42,1817.82,0.29,0.42,1.42,-3.1,29.39,-3.28,5.24,NA,0,0,0,3.95,4.23,9.41,6.28,12.03,12.02,867.87,331.78,57.75,-0.45,0.07,0.07,1.07,5.69,6.73,126.36,4.9,NA,0,3.09,11.81
-1.52,-1.63,-1.68,14.2,14.2,14.2,119.15,NA,25.2,NA,0.06,0.07,1.07,-1.52,6.35,-24,NA,NA,0,0,0,-2.06,-18.41,-1.08,19.89,25.17,25.17,190.79,39.53,7.5,NA,0.89,7.92,8.92,-2.06,88.79,-2.32,NA,NA,0,0,0,-1.34,-13.42,-0.69,2.6,2.71,2.71,188.11,4.11,36.77,0.1,0.9,9.01,10.01,-1.34,90.01,5.87,1.73,NA,0,0,0
17.1,26.95,5.23,0.35,2.94,2.94,111.33,92.9,37.41,NA,0.36,0.56,1.58,19.03,36.54,47.88,NA,NA,0,0.59,9.15,-45.2,-54.64,-56.23,1.45,1.42,1.42,452.83,-2.42,75.72,NA,0.17,0.21,1.21,-22.94,17.28,-261.52,1.09,NA,0,27.69,-113.21,-11.12,-14.15,-3920.29,0.6,2.27,2.27,128270.48,10600.46,6373.03,NA,0.21,0.27,1.27,-2.5,21.4,-52,1.07,NA,16.37,3037.71,-692.19
0.62,0.96,0.71,0.35,2.8,2.8,415.49,360,146.78,NA,0.36,0.56,1.56,0.62,35.72,1.73,NA,NA,0,0,0,0.62,0.96,0.71,0.35,2.8,2.8,415.49,360,146.78,NA,35.72,55.57,1.56,0.62,35.72,1.73,NA,NA,0,0,0,-5.61,-9.56,NA,0.3,2.42,2.42,NA,NA,NA,NA,41.33,70.44,1.7,-5.61,41.33,-13.57,NA,NA,0,NA,NA
-25.98,-401.79,NA,0.28,0.61,0.61,118.86,35.82,109.9,NA,0.94,14.47,15.47,-13.52,93.53,-27.77,0.15,4081,0,2.75,-78.88,0.38,11.8,0.09,-0.05,0.38,0.38,87.79,43.36,102.97,NA,0.97,30.43,31.44,8.47,96.78,0.39,-0.34,1241.2,0,1.34,32.05,2.34,61.01,0.76,0.23,0.28,0.28,118.12,5.85,112.79,NA,0.94,24.57,26.06,9.6,94.28,20.42,0.02,NA,0,1.66,17.15
-0.7,-71.7,-1.65,0.26,0.96,0.96,854.51,542.24,829.77,0.44,0.99,100.84,101.84,8.58,99.02,1.15,0.2,16614.08,0,21.8,88.26,-0.76,590.46,NA,0.06,0.96,0.96,398.7,308.96,390.25,1.53,1,-780,-779,5.11,100.13,0.58,0.13,7744.19,0,4.59,63.75,9.89,101.6,NA,0.32,1.06,1.07,185.76,119.76,164.77,0.64,0.9,9.28,10.28,19.27,90.27,13.25,2.35,NA,0,3.46,26.81
1.55,6.51,0.63,0.19,1.08,1.11,147.64,92.34,104.38,3.61,0.76,3.19,4.21,59.94,76.23,10,1.3,12119.8,0,23.69,82.8,2.46,8.47,NA,0.21,1.12,1.2,157.59,92.35,102.05,8.35,0.71,2.44,3.45,67.81,70.69,18.64,1.55,NA,0,21.05,59.72,10.8,45.76,NA,0.06,1.21,1.21,143.35,119.57,104.53,0.06,0.76,3.23,4.24,45.3,76.22,19.78,2.36,NA,0,10.14,47.2
9.71,42.87,1.77,0.71,1.31,1.31,66.5,25.6,42.45,NA,0.77,3.41,4.41,28.21,77.34,12.56,NA,12654.5,0,3.38,55.77,20.47,32.86,3.32,2.49,2.69,2.69,59.02,4.47,21.66,NA,0.38,0.61,1.61,57.19,37.7,54.3,NA,NA,0,5.95,54.13,5.22,13.79,1.95,-0.06,1.61,1.61,136.13,139.28,47.36,NA,0.62,1.64,2.64,24.91,62.13,8.41,NA,NA,26.89,7.36,66.54
13.03,90.53,8.56,0.25,1.04,1.1,239.13,70.86,90.45,6.1,0.86,5.95,6.95,65.8,85.6,32.21,0.79,5530,0,34.66,85.59,2.62,25.8,3.01,0.41,1.42,1.45,418.99,104.37,103.49,3.08,0.9,8.85,9.85,23.67,89.85,18.11,0.32,NA,0,24.24,49.2,5.29,33.76,3.11,0.51,1.57,1.61,213.98,33.75,31.96,1.41,0.84,5.38,6.38,28.64,84.32,32.22,0.27,NA,0,13.72,39.18
0.14,0.53,0.16,0.08,0.69,1.01,417.32,163.23,214.82,86.51,0.74,2.79,3.79,5.17,73.64,5.92,1.02,26681,21.31,5.77,43.88,2.11,7.99,2,0.14,0.8,0.85,344.62,102.62,131.64,8.37,63.84,241.18,3.78,6.13,63.84,8.15,0.73,NA,11.23,2.71,18.17,4.82,30.65,10.28,0.06,0.57,0.58,775.45,189.01,199.45,3.88,56.74,360.43,6.35,6.72,56.74,14.11,0.26,NA,23.21,2.88,11.42
0.04,0.08,0.02,0.84,1.57,1.69,195.2,69.41,94.89,11.51,0.51,1.04,2.05,51.82,51.31,10.78,3.17,6489.75,0,27.77,92.2,0.07,0.12,0.03,1.05,1.74,1.98,168.17,50.4,73.27,18.22,0.45,0.81,1.81,65.83,44.63,13.92,4.75,7887.5,0,30.38,84.84,14.26,26.26,7.3,1.8,2.08,2.12,186.26,23.14,83.26,3.31,0.46,0.84,1.84,19.63,45.7,40.92,13.47,NA,0,2.75,19.28
24.09,342.76,12.12,0.04,1.05,1.08,183.1,169.78,167.76,4.88,0.93,13.23,14.23,29.58,92.97,25.91,NA,24831,0,2.76,17.33,7.64,62.7,5.66,0.13,1.11,1.11,269.56,182.48,186.45,0,0.88,7.21,8.21,10.73,87.82,18.09,1.33,NA,0,1.67,10.69,5.1,29.17,2.5,0.32,1.01,1.02,178.23,88.82,129.26,0.9,0.82,4.72,5.72,8.43,82.44,18.84,1.05,NA,0,1.27,12.39
20.94,74.66,5.69,0.07,1.08,1.08,98.86,71.07,70.36,NA,0.72,2.57,3.57,20.94,71.96,31.18,1.25,NA,0,0,0,4.1,4.49,13.35,1.23,8.31,8.31,1186.78,724.42,102.23,NA,0.09,0.1,1.1,4.1,8.71,133.04,3.31,NA,0,0,0,1.52,1.54,4.61,4.67,56.89,56.89,1105.99,858.1,16.43,NA,0.02,0.02,1.02,1.52,1.5,568.45,6.77,NA,0,0,0
8.62,-80.58,4.57,0.35,0.84,1.01,193.07,64.89,133.78,23.63,1.11,-10.35,-9.35,42.54,110.69,18.85,0.13,10633.14,0,17.99,61.07,-122.04,84.47,NA,-0.01,0.24,0.28,136.72,70.54,275.61,9.43,2.44,-1.69,-0.69,-8.67,244.47,-37.4,-2.74,NA,0,30.34,467.38,-2,1.8,NA,0.13,0.4,0.42,137.96,70.31,264.93,5.49,2.11,-1.9,-0.9,68.92,211.25,4.97,-5.14,NA,0,20.87,60.22
0.01,0.11,0.02,0.01,0.9,0.91,507.38,319.13,384.09,5.79,0.86,6.28,7.28,3.06,86.26,2.35,0.62,21728.17,6.62,4.24,40.73,-0.38,-0.73,-0.46,0.04,1.48,1.51,437.43,249.13,178.34,6.61,47.31,89.8,1.9,4.17,47.31,7.51,1.77,6236,4.82,3.63,29.12,-0.39,-0.6,-0.54,0.11,2.12,2.14,500.16,321.14,114.7,3.57,34.39,52.41,1.52,4.13,34.39,8.91,2.23,NA,9.38,4.14,21.56
-0.96,-1.3,-0.68,2.23,3.94,4.04,258.58,86.15,50.25,4.78,0.27,0.36,1.36,42.41,26.58,33.3,4.05,NA,0,30.81,76.51,0.22,0.34,NA,1,3.63,3.92,280.4,157.96,60.1,17.71,0.27,0.42,1.56,42.88,26.91,23.95,4.77,NA,0,26.77,63.71,2.27,5.58,NA,0.39,2.2,2.2,269.59,193.08,106.89,NA,0.45,1.11,2.45,62.1,45.21,12.45,3.96,NA,0,39.38,76.38
0.24,3.73,0.92,0.65,0.65,0.66,1403.52,9.21,1298.91,9.16,0.94,14.56,15.56,0.36,93.57,11.08,0.17,NA,0,0.48,1.01,-6.28,-2323.45,-79.65,0.66,0.67,0.67,4613.42,27.32,4550.38,NA,1,368.74,369.74,-6.22,99.73,-0.78,0.01,NA,0,0.78,6.53,-9.64,102.96,NA,0.6,0.6,0.6,NA,NA,NA,NA,1.09,-11.68,-10.68,-9.64,109.37,-8.82,-0.28,NA,0,NA,0
20.22,28.96,4.02,3.31,3.32,3.32,72.35,0.21,21.36,NA,0.3,0.43,1.43,46.43,30.19,129.55,NA,7515,0,5.21,35.5,-5.26,-10.61,-5.22,0.13,0.91,0.91,360.69,134.51,173.46,NA,0.5,1.02,2.02,33.84,50.38,-10.45,0.9,NA,0,38.75,205.95,3.82,12.49,1.58,0.65,1.14,1.14,150.42,48.32,99.43,NA,0.69,2.27,3.27,14.51,69.38,16.94,1.3,NA,0,4.42,41.53
27.96,43.68,3.03,0.37,2.78,2.78,39.45,33.89,14.04,0,0.36,0.56,1.56,27.96,35.99,77.69,NA,NA,0,0,0,1.01,1.54,0.7,0.18,2.94,2.94,251.67,233.63,84.8,NA,34.07,51.67,1.52,1.01,34.07,2.97,NA,NA,0,0,0,4.7,5.53,0.78,0.13,1.15,6.7,60.05,9.11,8.87,49.16,14.93,17.55,1.18,4.7,14.93,31.5,NA,NA,0,0,0
4.03,8.72,2.5,0.12,1.66,1.94,225.74,164.2,106.77,30.29,0.54,1.16,2.16,22.89,53.78,12.78,6.72,14915.73,0.01,11.7,68.76,2.38,3.8,1.34,0.65,2.72,3,204.84,127.12,61.4,16.79,0.37,0.6,1.6,28.45,37.36,14.56,7.13,6851.56,0,10.5,52.14,2.49,4.77,1.69,0.28,1.76,2.11,247.24,154.58,98.48,36.25,0.48,0.91,1.91,21.97,47.77,11.95,5.27,6590.1,2.2,9.46,52
11.37,93.93,6.04,0.09,1.11,1.13,193.38,169.39,165.68,2.58,0.88,7.26,8.26,13.57,87.9,13.09,6.12,9496.8,0,1.17,12.55,1.57,27.54,0.61,0.01,0.37,0.4,141.78,47.39,132.1,3.27,0.94,16.54,17.54,5.53,94.3,6.36,0.09,NA,0.09,1.12,23.94,2.08,37.2,0.98,0.33,0.79,0.8,170.49,32.86,72.2,0.76,0.94,16.84,17.84,6.62,94.4,12.38,0.87,NA,0,1.55,15.33
2.87,9.62,1.12,0.28,1.03,1.12,141.37,69.66,91.29,9.1,0.7,2.35,3.35,22.75,70.11,10.28,1.35,27055.3,3.47,7.72,48.55,1.22,4.21,0.96,0.14,0.98,1.13,288.03,118.12,119.49,22.55,0.71,2.46,3.46,21.16,71.08,7.61,1.16,NA,28.09,11.51,53.62,4.26,13.38,NA,0.16,0.98,1.12,268.88,98.14,128.67,18.82,0.68,2.14,3.14,23.69,68.16,12.32,1.13,NA,17.86,10.6,55.74
-2.42,-92.05,-2.05,0.13,1.03,1.03,308.79,267.51,297.37,NA,0.97,37.06,38.06,-2.42,97.37,-2.48,NA,NA,0,0,0,33.37,96.03,NA,0.71,1.53,1.53,192.35,102.42,124.13,NA,65.25,187.77,2.88,34.35,65.25,51.14,NA,NA,0,0.37,1.61,39.68,63.16,NA,0.95,2.81,2.81,236.3,148.52,79.85,NA,37.18,59.19,1.59,42.01,37.18,107.59,18.16,NA,0,1.13,3.21
16.89,54.64,3.99,0.41,1.49,1.55,86.1,51.67,48.03,3.17,0.69,2.24,3.24,27.61,69.1,28.75,2.59,19367.29,0,2.54,29.11,7.06,11.41,1.58,0.93,3.1,3.1,81.21,46.14,21.3,0.01,0.38,0.62,1.62,23.22,38.11,38.08,3.71,NA,0,2.56,36.04,0.94,1.58,0.72,0.28,2.97,2.97,278.79,242.27,90.08,0.18,0.41,0.68,1.68,12.15,40.58,13.09,24.14,NA,0,6.06,-50.68
5.1,15.57,36.15,1.51,1.56,1.56,2578.28,74.77,1636.62,NA,0.67,2.05,3.05,5.1,67.22,7.59,NA,NA,0,0,0,-13.98,-21.54,-35.37,3.13,3.59,3.59,921.28,117.82,253.49,NA,0.35,0.54,1.54,-13.98,35.12,-39.8,NA,NA,0,0,0,14.95,46.68,19.05,0.31,1.51,1.51,463.87,363.41,303.05,NA,0.68,2.12,3.12,14.95,67.98,21.99,NA,NA,0,0,0
-9.14,-13.28,-3.83,2.5,2.5,3.2,81.7,NA,46.87,33.41,0.31,0.45,1.45,3.56,31.12,-29.39,NA,267,0,5.32,304.87,23.97,30,3.92,4.97,5.01,5.01,59.58,0.43,11.77,NA,0.2,0.25,1.25,44.59,20.1,119.29,NA,NA,0,3.37,39.59,-46.51,-69.24,-9.9,0.32,0.37,0.37,77.45,1.26,25.15,NA,0.33,0.49,1.49,-19.29,32.83,-79.9,0.76,NA,0,5.79,167.96
0.13,0.53,0.12,0.86,1.31,1.31,329.95,111.06,247.26,NA,0.76,3.13,4.13,0.13,75.77,0.17,NA,NA,0,0,0,4.86,33.99,NA,0.09,1.17,1.17,281.37,256.48,238.46,NA,0.86,5.99,6.99,4.95,85.69,5.68,NA,NA,0,0,0,5.15,19.54,NA,1.04,1.35,1.35,338.25,77.55,246.42,NA,0.74,2.8,3.8,5.44,73.66,6.99,NA,NA,0,0,0
10.43,69.36,6.26,0.39,0.95,0.96,218.39,101.9,181.1,1.36,0.85,5.65,6.65,27.23,84.96,23.99,0.82,24453.15,0,10.08,39.55,-6.62,-61.78,NA,0.35,0.95,0.96,309.81,161.92,270.51,1.69,0.89,8.32,9.33,13.95,89.19,4.63,0.73,NA,0,12.23,52.42,19.63,72.32,NA,0.26,1.17,1.17,252.64,163.83,180.52,0.17,0.73,2.68,3.68,33.97,72.86,32.82,1.82,NA,0,6.99,26.13
6.82,40.97,1.63,0.29,1.2,1.2,87.11,65.11,71.81,NA,0.83,5,6,6.82,83.34,8.19,NA,NA,0,0,0,-79.71,-107.52,-2.48,3.56,3.87,3.87,11.33,0.88,2.9,NA,0.26,0.35,1.35,-79.71,25.86,-308.22,NA,NA,0,0,0,0.63,5.82,0.08,0.15,0.79,0.79,49.21,19.37,30.32,NA,0.89,8.28,9.28,0.63,89.23,4.49,0.74,NA,0,0,0
0.09,0.18,0.14,0.04,0.33,1.7,564.24,46.35,226.69,331.41,0.48,0.91,1.91,7.48,47.64,3.65,2.14,12610.83,2.24,11.46,77.67,0.44,0.88,0.35,0.21,0.81,1.72,288.19,52.45,126.47,114.69,0.5,1,2,8.02,50.08,5.54,2.4,7622.09,0,4.31,49.49,0.44,0.86,0.48,0.08,0.46,1.66,398.88,35.55,152.49,183.16,0.49,0.96,1.96,8.74,48.86,5.89,1.73,NA,0,6.48,53.8
6.18,20.77,2.71,0.17,0.99,0.99,159.42,77.55,95.15,NA,0.7,2.36,3.36,23.58,70.22,16.02,0.98,21032.47,8.35,7.62,54.39,4.31,20.63,2.35,0.03,0.81,1.01,198.6,118.97,133.4,30.57,0.79,3.78,4.78,15.12,79.09,9.17,1.03,NA,9.83,4.23,36.74,22.63,59.89,5.28,0.47,1.13,1.37,84.89,33.92,47.09,12.58,0.62,1.65,2.65,32.06,62.22,38.85,2.4,NA,5.16,1.67,17.35
81.41,96.46,25.74,4.27,7.67,7.69,115.07,34.83,10.26,0.19,0.11,0.13,1.18,144.32,15.6,809.18,2.92,17617.12,0,19.89,34.9,41.21,45.74,NA,10.31,11.22,11.23,203.59,14.37,15.66,0.16,0.1,0.11,1.11,79.36,9.91,486.29,7.67,NA,0,15.6,28.22,84.69,95.86,NA,12.57,14.65,14.67,108.56,13.41,6.46,0.16,0.12,0.13,1.13,157.79,11.66,853.44,8.83,NA,0,16.86,29.15
23.41,35.01,21.1,1.54,1.7,1.7,328.05,17.67,107.18,NA,0.33,0.5,1.5,43.05,33.12,72.41,1.67,10438,0,17.7,38.09,39.86,59.17,48.33,1.41,1.71,1.71,441.32,42.43,142.36,0,0.33,0.48,1.48,47.64,32.63,154.08,1.52,NA,0,9.44,10.58,36.01,38.76,47.8,8.84,10.47,10.47,483.16,55.37,33.99,0,0.07,0.08,1.08,43.13,7.1,673.69,3.64,NA,0,9.45,10.57
-6.48,108.54,-24.45,0,0.17,0.17,1373.22,236.71,1439.21,NA,1.06,-17.75,-16.75,-6.48,105.97,10.29,-0.07,NA,0,0,0,-5.01,43.63,NA,0.01,0.22,0.22,1054.67,238.34,1162.86,NA,1.11,-9.71,-8.71,-5.01,111.48,14.11,-0.15,NA,0,0,0,3.17,-31.08,NA,0.2,0.25,0.25,750.09,41.07,777.05,NA,1.1,-10.81,-9.81,3.17,110.19,26.59,-0.14,NA,0,0,0
3.27,3.37,12.32,27.63,33.77,33.77,1371.52,179.58,29.23,NA,0.03,0.03,1.03,3.27,3.05,107.08,3.62,NA,0,0,0,1.99,2.12,NA,10.3,13.01,13.01,1208.45,197.06,72.67,NA,0.06,0.07,1.07,2.8,6.44,105.84,4.57,NA,0,1.83,4.1,10.04,10.62,NA,13.83,16.34,16.34,715.1,92.28,36.86,NA,0.06,0.06,1.06,11.58,5.55,261.43,6.51,NA,0,2.24,4.2
43.62,181.83,21.05,1.05,1.59,1.59,175.69,45.11,83.01,0.06,0.76,3.17,4.17,98.11,76.01,73.59,2.07,28571.33,0,26.3,80.46,11.55,23.53,4.66,2.64,3.61,3.62,146.65,31.88,32.78,0.09,0.51,1.04,2.04,85.69,50.89,60.14,4.01,NA,0,29.87,65.15,28.44,46.28,22.8,4.42,4.67,4.67,291.81,8.44,33.5,0.12,0.39,0.63,1.63,78.3,38.53,102.84,1.89,NA,0,39.97,55.02
1.21,1.32,NA,2.48,11.28,11.28,74.85,86.9,9.87,NA,0.09,0.1,1.1,12.45,8.87,13.59,NA,NA,0,2.93,21.95,41.17,47.06,19.69,2.58,6.19,6.19,174.11,77.9,21.55,NA,0.13,0.14,1.14,47.34,12.51,332.87,3.88,NA,0,2.95,10.65,3.87,4.55,3.95,2.98,5.77,5.77,371.42,151.83,54.4,NA,0.15,0.17,1.17,3.87,14.81,69.48,5.87,NA,0,0,0
28.59,46.05,8.68,1.3,2.74,2.93,110.47,52.68,36.53,7.22,0.38,0.61,1.61,93.82,37.92,82.11,33.21,13750.15,0,19.8,55.4,22.75,41.98,NA,1.2,2.44,2.51,136.53,58.05,46.98,3.41,0.46,0.85,1.85,84.34,45.82,54.6,5.58,NA,0,16.42,43.82,9.88,15.63,NA,1.24,3.18,3.33,116.07,59.14,30.54,4.64,0.37,0.58,1.58,121.61,36.75,37.05,6.98,NA,0,25.8,61.34
0.45,-6.01,0.06,0.08,0.78,0.92,51.14,34.6,49.8,7.3,1.07,-14.4,-13.4,21.43,107.46,2.86,0.17,7465,0,2.95,79.01,12.18,187.38,6.38,0.2,0.66,1.05,190.74,78.15,170.76,66.79,0.93,14.38,15.38,31.12,93.5,15.59,2.05,NA,0,9.92,54.99,-21.28,107,-14.48,0.1,0.35,0.83,247.77,73.2,293.74,142.28,1.2,-6.03,-5.03,-9.65,119.88,-17.24,-35.48,NA,0,7.92,-191.88
4.5,-82.89,2.36,0.05,0.88,0.88,191.27,163.75,199.18,NA,1.05,-19.44,-18.44,8.6,105.42,6.05,-0.72,18347.5,0,2.16,39.02,11.06,154.78,NA,0.23,0.93,0.93,148.04,93.93,135.55,0,0.93,12.97,14,13.53,92.67,15,0.53,NA,0,0.74,8.93,7.58,147.92,NA,0.28,0.92,0.92,75.84,45.59,71.05,NA,0.95,18.49,19.5,9.88,94.81,12.38,0.44,NA,0,0.34,9.83
0.15,1.39,0.58,0.16,1.06,5.52,1372.08,184.78,212.84,961.67,0.89,7.98,8.98,2.22,88.86,2.25,9.22,30926,0,7.8,33.58,0.16,1.35,0.36,0.09,2.04,11.06,820.46,125.26,23.14,601.8,88.13,742.11,8.42,2.9,88.13,2.54,10.06,NA,5.37,6.17,48.34,0.5,4.53,1.02,0.62,2.01,9.01,740.61,98.88,40.37,499.58,88.97,806.81,9.07,2.9,88.97,3.4,7.31,NA,4.22,4.88,25.81
2.79,2.82,65.91,120.65,120.65,120.65,3466.53,NA,70.36,NA,0.01,0.01,1.01,2.79,0.83,337.21,NA,NA,0,0,0,-18.91,-23.26,NA,5.35,5.35,5.35,NA,NA,NA,NA,0.19,0.23,1.23,-18.91,18.7,-101.15,NA,NA,0,NA,NA,-25.1,-25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-25.1,0,NA,NA,NA,0,NA,NA
5.85,13.69,2.74,0.43,1.78,1.78,83.92,127.68,94.78,NA,0.57,1.34,2.34,5.85,57.26,10.22,NA,NA,0,0,0,14.02,48.42,7.74,0.64,1.42,1.42,201.03,109.1,140.48,NA,0.71,2.45,3.45,14.02,71.04,19.74,NA,NA,0,0,0,12.01,41.84,12.43,0.69,1.4,1.4,376.5,189.86,265.44,NA,0.71,2.48,3.48,12.01,71.29,16.85,NA,NA,0,0,0
0.12,34.38,40.78,0,0,1,124019.84,383.45,122221.38,123773.88,1,286.24,287.24,0.12,99.65,0.12,NA,NA,0,0,0,0.07,17.59,5.95,0.04,0.05,1,32509.79,312.35,32026.53,30639.44,99.62,26301.52,264.02,1.29,99.62,0.07,NA,NA,0,109.62,78.99,30.03,50.52,0.38,0.92,1.72,1.72,4.66,1.44,1.81,NA,40.56,68.24,1.68,139.78,40.56,74.03,1.84,NA,0,1.41,68.21
-0.16,-0.99,-0.3,NA,NA,NA,202.24,161.53,NA,NA,NA,NA,6.06,-0.16,0,NA,0.26,NA,0,0,0,9.11,36.3,11.23,0.38,0.63,0.65,449,81.86,332.67,8.18,0.75,2.99,3.99,9.11,74.91,34.31,0.49,NA,0,0,0,-6.39,-20.03,-4.97,0.45,0.71,0.71,283.49,48.46,190.92,1.42,0.68,2.14,3.14,0.35,68.12,29.68,0.62,NA,0,5.24,17.63
0.89,0.96,0.06,14.88,14.95,14.95,26.17,0.12,1.73,NA,0.08,0.08,1.08,1.78,7.78,11.42,NA,NA,0,0.06,5.89,60.89,86.78,NA,2.71,2.79,2.79,59.86,1.32,17.64,NA,0.3,0.43,1.43,72.28,29.84,211.85,4.32,NA,0,1.31,8.58,21.83,27.8,NA,2.26,4.2,4.2,514.87,210.76,108.72,NA,0.21,0.27,1.27,22.35,21.48,119.07,8.38,NA,0,0.54,1.14
