"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
1.57,2.98,0.89,0.13,0.67,0.67,205.85,36.37,53.03,NA,0.47,0.9,1.9,66.26,47.24,21.17,0.86,11187.05,12.21,36.48,79.26,0.18,0.33,0.15,0.3,0.72,0.72,306.13,51.76,83.2,NA,0.46,0.85,1.85,44.68,46.08,18.94,0.84,7380.62,12.93,37.43,77.27,11.2,23.18,NA,0.19,1.06,1.06,230.33,89.38,87.25,NA,0.52,1.07,2.07,60.42,51.68,32.31,1.03,NA,6.8,22.6,45.48
-28.97,117.55,-38.35,0.1,0.14,0.18,483.16,19.99,580.13,23.58,1.25,-5.06,-4.06,6.49,124.65,-21.93,-0.29,2036.63,1.63,46.94,354.05,34.1,185.92,20.26,0.29,0.56,0.62,216.27,45.51,172.57,10.91,0.82,4.45,5.45,48.88,81.66,42.01,0.38,25452.2,0,8.78,29.56,-6.02,-41.31,-6.98,0.24,0.48,0.52,422.5,84.19,354.71,15.24,0.85,5.87,6.87,10.14,85.43,-6.77,0.27,NA,0,18.76,132.4
-5.3,-6.98,-2.93,0.49,2.89,2.89,202.15,115.67,7.69,NA,0.24,0.32,1.32,-5.3,24.11,18.34,2.51,20070,20.26,0,0,-2.94,-7.49,-3.09,0.11,0.81,0.81,381.68,159.55,135.03,NA,0.61,1.54,2.54,-2.94,60.69,10.94,0.77,NA,24.92,0,0,-4.76,-22.23,NA,0.1,0.91,0.91,317.39,199.22,208.12,NA,0.79,3.67,4.67,-4.76,78.58,5.51,0.75,NA,12.28,0,0
9.05,18.13,5.73,0.84,2.06,2.1,231.07,64.79,61.64,2.69,0.5,1,2,51.82,50.07,28.44,1.33,20405.93,0,27.08,69.9,8.29,17.35,5.61,1.01,2.39,2.43,246.36,69.24,59.5,2.66,0.52,1.09,2.09,58.4,52.23,24.75,1.33,24584.88,0,33.92,76.01,14.42,39.67,11.18,0.56,1.42,1.44,282.13,94.88,123.75,2.35,63.64,175.05,2.75,41.49,63.64,30.17,1.13,8868.02,0,17.18,38.33
2.27,22.72,2.55,0.03,0.78,0.85,410.35,210.84,211.66,18.98,0.9,9,10,16.35,90,5.55,0.71,NA,33.9,15.83,53.53,1.97,12.06,1.61,0,0.5,0.62,297.88,89.15,136.13,21.59,0.84,5.11,6.11,21.36,83.64,8.08,0.62,NA,35.27,15.86,69.1,0.3,13.12,0.31,0,0.51,0.71,368.55,134.36,205.89,52.91,0.9,38.93,43.05,11.31,97.68,3.6,0.3,NA,28.14,11.14,81.89
0.08,2.39,0.04,0.01,0.91,0.93,193.8,165.69,183.62,4.41,0.97,28.31,29.31,13.71,96.59,4.48,0.34,17807.4,0,7.24,57.95,4.66,29.34,4.5,0.06,0.57,0.64,351.58,146.81,287.37,21.34,0.84,5.3,6.3,19.98,84.12,10.72,0.35,24341.42,0,14.8,52.11,3.45,24.23,4.81,0.05,0.91,0.95,507.56,261.66,304.54,12.01,0.61,4.32,7.02,14.74,61.44,10.41,0.34,NA,0,11.33,35.55
2.27,-25.63,0.86,0.2,0.99,0.99,138.17,90.81,115.62,NA,1.09,-12.3,-11.3,201.05,108.85,2.42,-14.5,37710.6,0,75.25,94.3,-10.92,55.24,-3.57,0.32,0.91,0.91,119.06,61.18,103.33,NA,1.17,-5.94,-5.06,260.33,119.76,-9,-121.62,52958.14,0,88.72,98.12,-35.64,-240.28,NA,0.73,1.51,1.51,165.18,83.91,108.31,NA,0.85,5.74,6.74,189.74,85.17,-41.51,NA,37236.67,0,83.66,93.34
-44.33,160.48,-16.36,0.19,0.21,0.25,134.68,3.13,168.92,6.31,1.27,-4.61,-3.62,-35.95,127.62,-21.06,-0.41,NA,0,3.09,-54.17,-1.69,5.05,-0.79,0.38,0.41,0.44,170.03,5.54,223.38,6.36,1.33,-3.97,-2.99,18.14,133.46,13.3,-0.82,9435,0,9.26,78.16,-313.75,72.73,-131.21,0,0.02,0.02,152.23,14.74,728.28,NA,5.31,-1.23,-0.23,-204.73,531.4,-32.77,-4.37,NA,0,45.6,-241.6
-9.53,-14.07,-1.93,2.57,2.85,3.1,74.02,NA,23.56,5.85,0.32,0.48,1.48,8.27,32.27,-29.52,NA,NA,0,3.61,146.62,2.76,4.57,0.64,2.32,2.32,2.54,84.62,NA,32.97,7.36,0.39,0.65,1.65,50.15,39.48,7,NA,NA,0,11.02,85.92,2.36,3.84,0.53,2.11,2.17,2.85,81.45,0.77,13.65,9.35,0.39,0.63,1.63,70.54,38.7,32.82,1.61,NA,0,15.26,76.8
6.89,29.93,10.37,0.57,1.3,1.3,549.15,306.07,416.89,NA,0.77,3.34,4.34,6.89,76.97,8.96,NA,NA,0,0,0,18.89,19.31,5.99,29.45,45.97,45.97,115.48,41.04,2.48,NA,0.02,0.02,1.02,18.89,2.18,868.52,NA,NA,0,0,0,23.77,25.72,NA,11.73,13.19,13.19,316.77,34.8,23.73,NA,0.08,0.08,1.08,23.77,7.58,313.81,NA,NA,0,0,0
6.54,7.47,7.09,6.73,7.24,7.38,395.66,22.02,42.96,5.95,0.12,0.14,1.14,23.34,12.44,87.51,4.79,16846.74,0,18.21,59.52,2.03,2.11,3.07,29.23,30.9,31.28,550.61,22.79,13.65,5.34,0.04,0.04,1.04,18.41,3.82,147.15,4.54,13178.47,0,24.78,71.5,-8.58,-9.57,-16.12,6.49,7.86,7.96,683.93,90.05,65.27,6.4,0.1,0.11,1.12,7.94,10.28,-75.25,3.93,NA,0,21.89,108.64
21.8,66.09,20.67,1.54,1.83,1.83,262.7,34.6,118.06,NA,0.67,2.03,3.03,44.68,67.02,38.83,1.79,NA,32.26,21.7,37.32,36.28,71.4,24.72,2.22,2.72,2.72,247.98,33.72,67.27,NA,0.49,0.97,1.97,64.15,49.19,85.35,2.78,42444.5,18.9,18.99,33.31,2.56,5.79,NA,0.78,1.15,1.15,751.48,150.44,207.9,NA,0.56,1.26,2.26,17.38,55.72,27.5,1.29,NA,27.64,21.25,28.78
3.13,37.29,1.82,0.01,0.88,1.12,213.12,121.9,133.54,44.95,0.92,10.93,11.93,50.51,91.62,3.41,NA,13149.48,25.81,27.67,91.34,11.42,61.77,7.56,0.02,0.92,1.26,240.9,72.58,130.29,64.99,0.82,4.41,5.41,50.9,81.52,14.01,NA,10345.6,24.16,26.13,107.07,2,26.8,1.5,0.17,0.88,1.1,272.71,97.21,244.86,53.51,0.93,12.41,13.41,32.74,92.54,2.16,NA,NA,0,16.74,71.33
2.48,20.63,1.65,0.38,1.76,1.76,100.12,154.85,112.63,NA,0.88,7.32,8.32,55.02,87.98,8.29,3.2,NA,0,34.83,85.37,0.89,10.66,0.31,0.26,0.84,0.84,127.63,48.19,82.86,NA,0.92,11.03,12.03,81.59,91.69,0.97,5.96,14139.2,0,28.3,96.86,-1.58,-25.59,-0.63,0.1,1.17,1.17,145.87,11.3,99.86,NA,0.94,15.18,16.18,77.53,93.82,-1.69,1.65,NA,0,31.7,97.67
32.61,38.85,13.21,3.12,4.31,4.31,147.81,27.97,23.41,NA,0.16,0.19,1.19,40.1,16.06,205.83,2.73,NA,0,3.03,16.04,40.24,75.57,26.12,0.77,1.72,1.73,236.3,103.34,91.05,1.28,0.47,0.88,1.88,48.98,46.76,91.09,2.85,33622,7.77,5.68,13.46,27.43,50.08,16.8,2.13,2.87,2.89,222.93,25.42,30.68,0.84,0.45,0.83,1.83,34.19,45.24,67.86,1.68,NA,31.32,2.87,9.79
2.21,6.49,1.39,0.51,1.52,1.52,72.54,150.19,149.72,NA,0.66,1.94,2.94,2.21,65.93,3.35,NA,NA,0,0,0,2.74,13.76,1.84,0.16,1.25,1.25,245.09,210.76,194.15,NA,0.8,4.02,5.02,2.74,80.1,3.42,NA,NA,0,0,0,5.41,6.39,NA,4.42,6.52,6.52,58.78,18.79,8.41,NA,15.33,18.1,1.18,5.41,15.33,35.28,NA,NA,0.86,0,0
17.93,21.12,2.98,4.82,6.62,6.62,33.28,16.25,9.05,NA,0.15,0.18,1.18,63.64,15.11,118.71,NA,5108,0,7.61,66.82,19.04,49.89,6.87,0.05,0.08,0.75,131.3,1.79,79.63,54.17,0.62,1.62,2.62,45.7,61.83,33.98,0.7,17958,0,9.62,49.2,17.13,28.31,3.07,0.21,0.37,0.75,65.15,3.86,24.17,9.07,39.47,65.22,1.65,69.6,39.47,58.18,0.84,NA,0,9.39,82.58
0.4,3.18,0.36,0.1,1.04,1.04,322.17,260.86,277.41,NA,0.87,6.89,7.89,3.66,87.32,0.46,1.35,993.5,0,2.87,80.5,-5.6,-57.7,-12.95,0.11,0.98,0.98,842.01,658.39,751.54,NA,0.9,9.3,10.3,-0.08,90.3,-6.2,0.86,96,0,12.77,1171.61,-7.59,-309.68,-151.88,0.06,0.91,0.91,7284.84,5968.21,7021.81,NA,0.98,39.81,40.81,-1.4,97.55,-7.78,0.22,NA,0,92.04,731.54
0.85,0.86,0.39,58.17,58.17,59.21,168.87,NA,0.95,1,0.01,0.01,1.01,0.85,0.57,149.38,1.5,NA,0,0,0,0.44,1.17,0.38,0.45,0.46,1.96,316.27,1.84,110.54,168.05,0.62,1.66,2.66,0.44,62.38,3.83,1.23,NA,0,0,0,4.11,8.42,3.52,0.24,0.28,3.46,312.03,1.99,58.87,187.27,0.51,1.05,2.05,4.11,51.21,12.54,1.44,NA,0,0,0
1.32,3.94,0.63,0.67,1.59,1.77,174.12,50.25,54.5,9.6,0.53,1.59,2.99,33.21,66.52,13.81,1.24,16208.54,0.12,15.21,78.88,0.69,1.87,0.38,0.06,0.78,2.09,201.68,39.92,42.64,73.71,0.5,1.36,2.72,39,63.18,13.58,1.43,14317.4,6.41,21.22,84.28,0.05,0.16,0.05,0.02,0.8,1.45,355.08,106.97,112,90.53,0.58,1.86,3.18,27.23,58.42,7.31,1.17,9061.89,7.58,19.27,60.22
81.51,100.09,88.73,3.92,3.92,3.92,397.36,0.26,72.59,NA,0.19,0.23,1.23,81.51,18.56,459.95,3.02,NA,0,0,0,77.73,81.55,64.26,16.27,16.31,16.31,300.93,0.57,13.55,NA,0.05,0.05,1.05,77.73,4.69,1896.31,3.76,NA,0,0,0,80.95,82.4,NA,24.9,52,52,292.36,0.41,4.67,NA,0.02,0.02,1.02,80.95,1.7,5380.44,6.28,NA,0,0,0
0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA,0.4,2.06,0.09,0.53,0.84,0.84,81.99,20.49,65.19,0,0.8,4.1,5.1,0.4,80.39,3.04,0.64,NA,0,0,0,6.93,31.96,1.46,0.23,1.06,1.06,76.71,49.54,59.42,NA,0.78,3.61,4.61,23.26,78.33,16.68,1.28,NA,0,3.44,45.79
33.43,35.43,17.95,17.7,17.7,17.7,195.96,NA,10.92,NA,0.06,0.06,1.06,137.01,5.65,591.63,NA,6559,0,55.61,73.5,5.21,11.96,3.47,0.25,1.77,1.77,242.43,205.03,135.41,NA,0.56,1.3,2.3,88.87,56.47,9.22,NA,4529.4,0,55.72,84.67,46.43,54.17,24.07,1.5,7,7,188.74,146.67,26.67,NA,0.14,0.17,1.17,146.43,14.29,325,NA,NA,0,51.85,63.64
8.7,-244.26,5.6,-0.23,0.48,0.48,235.1,120.73,169.73,NA,1.04,-29.08,-28.08,24.38,103.56,17.3,0.41,NA,29.24,10.1,41.22,-0.2,4.89,-0.09,-0.2,0.5,0.5,157.45,83.78,119.77,NA,1.04,-24.89,-23.89,30.86,104.19,10.08,0.37,NA,26.34,13.44,63.94,5.63,343.82,NA,-0.37,4.22,4.22,142.33,75.98,16.56,NA,0.98,60.07,61.07,52.62,98.36,14.22,1.75,NA,18.91,13.19,50.57
2.17,2.31,2.28,15.9,16.44,16.44,383.6,12.43,23.01,NA,0.06,0.06,1.06,92.67,6.08,35.71,NA,2738,0,95.11,95.11,2.6,3.08,2.69,5.97,6.32,6.32,377.8,20.7,46.35,NA,0.16,0.19,1.19,28.89,15.83,16.4,NA,1035.5,3.43,27.29,84.11,23.45,25.45,14.01,10.51,12.71,12.71,217.55,37.21,16.93,NA,0.08,0.09,1.09,35.69,7.87,297.91,NA,NA,0,7.31,28.94
2.96,20.07,2.85,0.47,0.49,0.49,350.78,6.11,294.21,NA,0.85,5.77,6.78,5.9,85.25,7.82,0.42,NA,0,2.83,31.11,4.1,24.91,2.83,0.46,0.56,0.56,251.11,19.86,206.87,NA,0.83,5.07,6.08,9.19,83.55,9.27,0.44,NA,0,3.51,35.01,3.57,20.54,4.71,0.05,0.83,0.83,479.9,305.27,391.44,NA,0.83,4.75,5.75,8.34,82.61,7.16,0.55,NA,0,6.28,39.28
-36.44,172.38,-27.85,0.35,0.76,0.76,278.98,138.12,277.54,0.39,1.21,-5.73,-4.73,-31.28,121.14,-29.23,-3.01,NA,20.14,3.94,-19.84,1.49,-5.1,0.39,0.08,0.71,0.71,96.08,76.94,117.79,0.14,1.29,-4.42,-3.42,18.06,129.23,3.03,-3.75,14798,4.67,4.37,45.4,0.93,-9.47,0.92,0.57,0.76,0.76,359.8,77.01,323.51,0.22,1.1,-11.14,-10.14,7.39,109.86,2.24,-0.6,NA,18.51,6.38,26.11
-2134.68,100,-404.71,0,0.04,0.04,69.2,5.42,1525.2,NA,22.35,-1.05,-0.05,-2134.68,2234.68,-95.53,NA,NA,0,0,0,280.43,439.77,5.15,NA,NA,NA,6.68,4.19,NA,NA,0.36,0.57,1.57,280.43,36.23,774,NA,NA,0,0,0,15.2,78.8,5.52,1.26,1.26,1.26,132.11,0.79,103.43,0,0.81,4.18,5.18,15.2,80.71,18.83,NA,NA,0,0,0
-5.54,-12.2,-50.51,0.91,0.91,0.91,3329.24,5.09,1792.73,NA,0.55,1.2,2.2,-5.54,54.6,-7.51,0.91,NA,0,0,0,4.08,9.65,5.02,0.94,1.02,1.07,447.45,20.71,254.9,11.67,0.58,1.36,2.36,4.08,57.7,13.37,1.1,NA,0,0,0,35.94,59.63,39.92,0.81,1.76,2.01,404.32,150.98,158.87,39.39,0.4,0.66,1.66,35.94,39.73,95.7,3.01,NA,0,0,0
3.24,3.47,3.32,5.84,15.08,15.08,99.16,225.47,24.41,NA,0.07,0.07,1.07,3.24,6.63,48.91,NA,NA,0,0,0,-16.2,-225.38,-17.3,0.33,0.96,1.11,388.73,37.29,58.9,9.13,0.93,12.91,13.91,-16.2,92.81,-7.15,1.27,NA,0,0,0,-50.27,122.01,-67.04,0.12,0.2,0.55,485.43,34.78,447.89,159.05,1.41,-3.43,-2.43,-50.27,141.2,-9.96,0.14,NA,0,0,0
1.68,4.36,1.37,0.77,1.63,1.63,233.3,153.76,180.53,NA,0.61,1.6,2.6,1.68,61.47,2.73,NA,NA,0,0,0,0.61,9.11,1.5,0.05,0.19,0.19,896.81,47.6,330.55,NA,0.93,13.96,14.96,0.61,93.31,4.23,0.68,NA,0,0,0,-0.05,-1.36,NA,0.06,0.36,0.36,1298.72,192.55,637.17,NA,0.96,25.92,26.92,-0.05,96.29,22.04,0.62,NA,0,0,0
1.01,9.26,1.07,0.01,0.31,0.51,387.01,86.82,284.06,56.68,0.89,8.2,9.2,15.31,89.13,15.49,0.42,NA,0,15.17,49.88,0.54,10.33,NA,0.01,1.3,1.49,213.61,143.54,102.71,21.45,0.9,17.43,19.3,6.78,90.3,8.17,2.04,NA,4.11,2.68,34.43,10.93,70.7,7.22,-0.18,1.71,1.74,240.36,188.98,99.88,2.7,0.81,5.21,6.47,17.68,80.58,20.94,1.74,NA,0,3.33,16.42
3.37,3.9,2.01,6.92,6.92,7.34,106.51,NA,29.19,12.29,0.14,0.16,1.16,3.37,13.63,24.73,NA,NA,0,0,0,6.21,8.08,1.57,1.3,4.34,4.34,91.87,63.67,19.88,NA,0.23,0.3,1.3,6.21,23.05,26.96,NA,NA,1.17,0,0,23.06,37.06,6.51,2.17,2.17,2.65,102.81,NA,37.82,18.2,0.38,0.61,1.61,23.06,37.79,61.01,NA,NA,0.6,0,0
2.5,32.72,2.11,0,0.78,0.89,307.45,166.15,171.97,23.39,0.92,12.07,13.07,2.5,92.35,5.41,0.79,NA,34.79,0,0,0.95,3.88,1.85,0,0.79,0.83,712.11,287.83,284.58,14.62,0.76,3.1,4.1,7.85,75.6,2.59,0.84,8190,21.53,13.5,67.15,0.3,1.25,0.78,0,0.61,0.79,946.07,320.61,374.35,96.96,0.76,3.19,4.19,3.5,76.13,2.5,0.79,NA,22.04,5.87,32.76
6.63,49.73,1.63,NA,NA,NA,89.73,NA,NA,NA,0.11,0.8,7.5,114.91,86.67,132.03,2.34,NA,0,26.62,85.74,11.11,65.61,1.89,NA,NA,NA,61.93,NA,NA,NA,0.22,1.31,5.9,171.77,83.06,66.44,1.09,6385.56,0,27.34,89.63,9.2,56.49,NA,NA,NA,NA,100.61,NA,NA,NA,0.17,1.05,6.14,175.42,17.09,73.08,0.82,NA,0,33.73,66.59
23.23,32.45,9.55,1,1.21,1.21,150.13,8.48,41.36,NA,0.28,0.4,1.4,76.79,28.43,165.67,1.09,6856.25,0,22.03,50.79,25.01,39.4,9.24,0.38,2.11,2.11,134.44,82.96,47.97,NA,0.37,0.58,1.58,71.17,36.52,106.62,2.69,10512.44,0,17.05,47.2,4.91,5.41,2.2,7.81,9.27,9.27,163.23,19.48,13.26,NA,0.09,0.1,1.1,80.61,9.14,145.46,3.86,NA,0,33.94,77.91
1.43,1.46,1.21,61.4,61.4,61.4,188.78,NA,4.96,NA,0.02,0.02,1.02,9.31,1.63,88.1,NA,NA,0,6.66,75.05,51.41,100,2.91,2.06,2.06,2.06,20.61,NA,9.9,NA,0.49,0.95,1.95,182.81,48.59,105.79,NA,NA,0,7.44,50.57,298.61,100,NA,-0.53,-0.5,-0.5,-14.25,0.67,21.7,NA,-198.61,-66.51,0.33,126.83,-198.61,-150.35,NA,NA,-44.65,5.47,35.28
0.12,1.24,0.31,0.75,2.48,14.01,971.88,100.13,57.88,676.44,0.9,9.52,10.52,4.77,90.5,2.13,8.46,19420.75,0,12.38,59.27,0.15,1.39,0.58,0.16,1.06,5.52,1372.08,184.78,212.84,961.67,0.89,7.98,8.98,2.22,88.86,2.25,9.22,30926,0,7.8,33.58,0.16,1.35,0.36,0.09,2.04,11.06,820.46,125.26,23.14,601.8,88.13,742.11,8.42,2.9,88.13,2.54,10.06,NA,5.37,6.17,48.34
0.22,2.07,0.23,0.03,0.41,0.87,375.32,125.75,257.42,151.87,0.89,8.36,9.36,17.41,89.32,0.25,0.48,NA,19.78,17.68,91.37,0.44,4.7,0.3,0.02,0.57,0.96,249.73,124.01,193.97,87.27,0.91,9.58,10.58,14.35,90.55,24.24,0.75,NA,12.02,9.54,35.34,-5.14,-68.53,-3.83,0.09,0.53,0.85,271.36,109.81,222.3,78.66,0.92,12.33,13.33,16.07,92.5,-5.25,0.36,NA,9.66,11.67,96.64
3.87,4.09,11.73,18.53,18.53,18.53,1106.49,NA,58.89,NA,0.05,0.06,1.06,3.87,5.4,71.7,NA,NA,0,0,0,0.16,0.62,0.16,1.34,1.34,1.34,376.61,NA,277.66,NA,0.75,2.93,3.93,0.16,74.55,0.21,NA,NA,0,0,0,-5.86,-8.65,NA,2.9,3.11,3.11,5497.27,360,1748.57,NA,0.32,0.47,1.47,-5.86,32.16,-18.24,NA,NA,0,0,0
-14.85,335.75,-254.53,0.04,0.45,0.45,6255.53,2617.52,6426.71,2.63,1.04,-23.61,-22.61,-8.4,104.42,-13.63,-0.1,-6730,0,110.57,-87.46,-2.36,40.79,-1.54,0.11,0.58,0.58,237.51,116.59,248.06,0.09,1.06,-18.28,-17.28,5.35,105.79,0.18,-0.19,13285,0,5.03,68.35,-4.85,59.05,-1.77,0.52,0.73,0.73,132.87,28.82,142.05,0.01,1.08,-13.17,-12.17,7.47,108.22,-3.08,-0.49,NA,0,3.3,42.27
-31.55,141.58,-18.23,-0.02,0.59,0.76,210.89,128.16,241.36,42.47,1.22,-5.49,-4.49,-20.93,122.28,-19.94,-1.53,NA,1.97,6.14,-103.15,21.29,424.39,10.21,0.27,0.98,1.02,174.53,99.07,154.96,7.01,0.95,18.93,19.93,26.95,94.98,26.62,1.46,NA,2.93,2.71,17.03,3.84,31.83,NA,-0.11,1.05,1.1,110.16,92.03,89.66,5.1,0.88,7.29,8.29,22.95,87.94,9.21,2.14,NA,3.34,4.3,43.66
-0.47,-1.04,NA,1.82,1.82,1.82,NA,NA,NA,NA,0.55,1.22,2.22,-0.47,54.96,-0.86,NA,NA,0,NA,0,-1.01,-1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.01,0,NA,NA,NA,0,NA,NA,-13.15,-15.13,NA,7.61,7.61,7.61,NA,NA,NA,NA,0.13,0.15,1.15,-13.15,13.15,-100,NA,NA,0,NA,NA
2.32,2.58,4.07,4.65,8.99,9.31,640.9,205.23,56.46,18.38,0.1,0.11,1.11,13.99,10.13,47.97,5.39,20895.9,0,20.49,72.93,-2.06,-2.18,-4.49,6.81,13.89,14.55,792.91,117,38.02,25.24,0.06,0.06,1.06,10.77,5.63,15.68,3.22,13628.26,0,27.96,109.96,1.49,1.61,3.61,1.82,9.22,10.44,880.76,168.82,56.01,68.41,0.07,0.08,1.08,13.3,7.45,59.43,2.84,10613.67,0,20.34,54.14
-12.86,-154.68,-6.03,0.01,0.82,0.83,171.14,124.99,154.05,1.35,0.92,11.03,12.03,32.12,91.69,-3.89,0.35,5812.33,0,21.09,108.98,9.99,40.17,2.45,0.51,0.97,0.97,89.41,27.37,43.19,NA,0.75,3.02,4.02,86.51,75.14,41.17,0.99,8832.22,17.89,18.8,68.19,4.39,11.69,0.92,0.03,0.31,0.31,76.13,12.56,45.56,NA,0.62,1.66,2.66,86.22,62.42,45.13,0.5,NA,0,12.31,49.91
2.33,5.19,1.6,0.03,1.91,1.96,249.78,154.01,67.97,4.78,0.55,1.22,2.22,24.63,55.04,60.11,1.74,25990.9,6.62,15.26,55.46,0.34,0.89,0.28,0.01,1.2,1.24,299.18,156.4,114.26,5.99,0.62,1.61,2.61,20.25,61.71,21.31,1.22,19469.11,12.78,16.36,59.75,0.06,0.12,NA,0.21,1.02,1.04,331.15,71.56,65.09,1.84,0.48,0.91,1.91,22.45,47.56,38.83,1,5490.7,18.77,14.27,37.22
-2.15,-77.18,-1.59,0.21,0.76,0.98,269.42,113.52,236.9,52.19,0.97,34.87,35.87,5.53,97.21,0.6,0.84,9684.89,0,5.67,79.87,0.84,23.62,0.74,0.28,0.94,0.95,321.97,173.04,293.52,3.27,0.96,27.25,28.25,7.43,96.46,4.94,0.64,130.38,0.01,5.83,6012.85,0.22,4.19,0.16,0.25,0.94,0.96,266.77,124.67,233.11,5.3,0.95,17.91,18.91,8.81,94.71,6.12,0.78,NA,0,4.52,31.03
-33.88,1833.45,-13.44,0.68,0.68,0.68,144.79,NA,96.25,NA,1.02,-55.12,-54.12,-33.88,101.85,-15.42,0.6,NA,0,0,0,-5.41,68.39,-3.4,0.47,0.47,0.47,228.67,NA,244.06,NA,1.08,-13.63,-12.63,-5.41,107.92,17.78,-0.16,NA,0,0,0,11.39,233.77,4.06,0.84,0.84,0.84,129.65,NA,121.98,NA,0.95,19.53,20.53,11.39,95.13,33.25,0.24,NA,0,0,0
3.6,16.69,13.06,0.11,0.83,0.83,1322.59,1027.21,1424.75,NA,0.78,3.63,4.63,13.95,78.42,4.59,2.31,11925,0,37.49,44.74,0.03,0.54,0.72,1.64,2.04,2.04,7939.03,1504.72,3737.85,NA,0.94,15.26,16.26,3.07,93.85,0.04,2.33,5814,0,66.34,95.2,0.62,13.96,17.68,0.64,0.91,0.91,10299.65,1674.15,6218.34,NA,0.96,21.35,22.35,2.64,95.53,0.65,0.1,NA,0,56.97,71.51
0.43,1.22,0.84,0.97,0.97,0.97,710.55,NA,453.33,NA,0.65,1.83,2.83,0.43,64.69,29.43,0.95,NA,0,0,0,1.72,3.99,1.23,1.46,1.48,1.48,259.15,2.08,132.74,NA,0.57,1.31,2.31,94.26,56.79,41.53,2,4189,0,65.88,76.25,22.66,28.24,NA,5.16,5.19,5.19,381.07,1.53,72.68,NA,0.2,0.25,1.25,22.43,19.75,237.63,NA,NA,0,0.73,2.08
0.18,-9.57,0.41,0.02,0.11,0.98,844.75,74.74,848.22,751.15,1.02,-55.22,-54.22,11.87,101.84,0.17,NA,NA,0,27.07,95.49,-23.57,91.85,-35.87,0.27,0.27,0.8,553.9,NA,688.17,368.24,1.26,-4.9,-3.9,-3.33,125.66,-18.76,NA,2482,0,30.8,284.61,-23.96,-310.38,-22.78,0.09,0.84,1.01,346.01,235.12,315.57,54.23,0.92,11.95,12.95,-22.98,92.28,-24.62,1.09,NA,0,0.93,-15.26
-4.2,-4.56,-2.17,9.38,10.48,10.48,188.67,15.98,14.49,NA,0.08,0.09,1.09,69.33,7.91,117.04,5.59,7139.75,0,38.01,93.23,-13.49,-15.56,-6.78,5.83,6.5,6.89,182.93,14.48,21.62,8.75,0.13,0.15,1.15,61.83,13.34,-31.73,5.26,5953.17,0,37.85,105.31,9.74,11.56,4.34,5.68,6.91,6.91,162.17,26.55,21.56,NA,0.16,0.19,1.19,83.58,15.69,117.73,11.82,NA,0,32.9,81.53
1.33,9.81,0.61,0.38,1.5,1.51,167.53,76.25,95.34,0.54,0.86,6.36,7.36,19.62,86.41,4.07,2.12,35012.98,0,8.39,79.01,-35.8,-350.27,-30.08,0.16,1.15,1.17,305.9,184.18,194.29,3.46,0.9,8.79,9.79,-4.66,89.78,-36.48,0.66,14152.51,3.6,26.17,186.57,22.26,64.3,16.3,0.33,1.7,1.73,266.51,134.55,107.66,3.89,0.65,1.89,2.89,51.56,65.38,39.32,1.69,NA,3.35,15.8,141.74
-80.27,-93.27,NA,7.17,7.17,7.17,NA,NA,NA,NA,0.14,0.16,1.16,-80.27,13.94,-575.89,NA,NA,0,NA,0,-21.87,-24.49,NA,9.35,9.35,9.35,NA,NA,NA,NA,0.11,0.12,1.12,-21.87,10.7,-204.42,NA,NA,0,NA,0,66.79,69.25,11.22,25.39,28.15,28.15,61.17,5.93,2.15,NA,3.55,3.68,1.04,66.79,3.55,1879.92,NA,NA,0,0,0
0.08,0.71,0.02,0.12,1.05,1.05,113.31,92.61,99.83,NA,0.89,8.37,9.37,22.67,89.33,0.09,1.68,NA,0,7.01,99.66,-0.77,100,-0.2,0.1,0.87,0.87,93.68,71.66,93.36,NA,1.01,-131.16,-130.16,-0.77,100.77,-0.76,-0.06,NA,0,0,0,6.56,34.57,NA,0.53,1.14,1.14,30.55,15,24.49,NA,81.03,427.09,5.27,6.56,81.03,8.09,2.55,NA,0,0,0
0.88,1.48,0.87,0.2,2,2,360.15,202.95,112.91,0.12,0.4,0.67,1.67,19.26,40.18,13.1,1.77,14323.95,0,18.13,78.08,-1.13,-1.65,-1.16,0.28,2.02,2.02,373.46,148.27,88.67,0.17,0.32,0.46,1.46,13.4,31.71,13.35,1.4,15502.07,0,14.9,73.71,-5.71,-9.17,NA,0.06,1.5,1.5,240.39,112.26,80.44,0.1,37.68,60.48,1.61,7.49,37.68,-1.21,1.33,NA,0,6.23,68.23
