"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
0.61,0.81,2.4,0.36,1.83,3.11,1428.52,351.21,158.37,311.9,0.24,0.32,1.32,8.31,24.07,25.83,1.8,-2605.35,14.48,30.22,-312.45,0.53,0.64,1.89,1.08,2.73,4.41,1301.59,216.9,132.1,222.2,0.17,0.2,1.2,9.54,17.01,42.85,1.67,NA,7.88,23,125.3,0.41,0.52,1.57,1.41,2.95,4.32,1377.5,220.42,144,198.07,0.2,0.24,1.24,8.76,19.55,37.59,1.72,NA,12.7,22.55,160.18
0.48,7.17,8.17,1.75,1.91,2.74,6199.9,239.92,1438.42,1199.52,0.24,3.52,14.96,3.36,93.31,64.45,0.19,-5348,0,49.09,-81.68,6.33,44.41,29.96,0.76,0.79,0.83,1722.91,39.97,1460.58,67.29,0.86,6.02,7.02,9.29,85.75,26.42,0.5,NA,0,14.01,-23.72,6.97,18.08,75.78,0.34,0.4,0.55,3959.98,140.64,2404.52,368.75,0.61,1.6,2.6,17.24,61.47,46.24,0.58,NA,0,111.81,-12.72
-0.18,-0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.18,0,NA,108.24,NA,0,NA,NA,10.66,11.37,11.32,14.67,14.67,15.96,386.3,NA,23.75,30.75,0.06,0.07,1.07,13,6.22,171.49,122.12,NA,0,2.48,13.5,-14.86,-17.55,-5.41,4.41,4.93,6.3,132.61,10.52,20.37,27.94,0.15,0.18,1.18,4.57,15.34,-96.88,38.94,NA,0,7.08,161.66
-3.82,105.37,-3.94,0.01,0.94,1.32,375.87,242.82,262.9,102.31,1.04,-28.6,-27.6,2.44,103.62,-2.81,-0.54,3371.95,0,6.46,229.11,0.29,-7.97,0.28,0.01,0.71,1.16,361.72,195.94,282.5,128.39,103.58,-2892.99,-27.93,8.78,103.58,1.55,-0.42,NA,0,6.22,58.51,-0.83,34.5,-0.51,0.09,0.86,1,222.65,164.26,213.79,31.25,102.4,-4263.44,-41.63,2.81,102.4,-0.12,-0.85,NA,0,1.63,75.51
-16.57,-55.17,-23.29,0.71,1.09,2.43,511.46,40.55,106.43,145.06,0.54,1.8,3.33,23.97,69.96,-6.92,1.27,-94.02,27.76,56.97,-10439.25,11.85,27.6,14.93,0.18,0.42,1.45,458.65,39.75,165.69,171.6,0.44,1.02,2.33,56.02,43.79,49.21,1.02,7555.05,1.49,39.74,150.17,-5.97,-18.66,-9.38,1.29,1.67,4.84,572.06,22.85,60.36,191.41,0.57,1.78,3.13,34.89,56.96,4.97,1.59,NA,31.64,46.28,367.47
7.15,31.15,12.27,2.24,2.35,2.35,625.01,8.74,80.32,NA,0.77,3.36,4.36,7.27,77.05,46.68,1.25,36156,60.04,0.21,0.28,2.68,13.53,NA,2.56,2.56,2.56,732.4,NA,97.07,NA,0.8,4.04,5.04,3,80.17,38.09,1.32,NA,66.63,0.26,0.36,0.35,4.42,NA,0.3,0.31,0.31,1000.76,6,651.61,NA,0.92,11.78,12.78,0.35,92.18,23.62,0.43,NA,26.34,0,0
0.47,6.52,0.93,0.01,0.04,0.41,710.29,0,368.24,226.73,0.93,12.74,13.75,13.69,92.73,5.71,0.24,-380.6,33.85,25.8,-3589.73,30.43,85.69,62.75,0.02,0.04,0.41,750.64,6.34,156.59,162.03,0.64,1.8,2.82,39.66,63.94,53.09,0.52,NA,38.24,13.89,174.54,0.46,1.99,1.61,0,0.21,0.38,1284.53,201.29,655.47,164.07,0.77,3.35,4.35,5.72,77.03,4.07,0.34,NA,23.99,13.2,-489.78
-2.02,-70.46,-3.84,0.04,0.4,0.69,693.67,165.9,311.77,139.59,0.97,33.93,34.93,2.79,97.14,20.84,0.54,25907,25.81,9.16,31.79,-2.94,-1021.74,-6.54,0.06,0.56,0.89,809.1,342.2,546.83,224.96,1,346.53,347.53,0.96,99.71,15.73,0.34,NA,17.47,6.04,18.21,-0.13,-40.54,-0.21,0.1,0.9,1,612.85,366.44,339.18,50.21,1,321.35,322.35,4.71,99.69,13.28,0.42,NA,22.87,5.68,12.42
5.76,6.55,67.3,11.14,21.71,24.82,4250.51,884.08,83.68,264.16,0.03,0.03,1.14,15.11,11.95,756.08,1.75,-2204.28,0,109.12,-340.32,8.57,10.36,73.68,7.62,13.08,15.11,3130.55,498.26,91.27,185.41,0.08,0.1,1.21,20.56,7.91,292.72,1.57,NA,0,71.76,-289.99,10.74,12.3,92.13,15.92,20.39,22.6,3122.82,362.71,81.01,178.39,0.05,0.05,1.15,21.87,4.8,494.32,2.19,NA,0,69.31,-2290.74
-7.85,-28.78,-8.98,0.16,0.21,0.27,416.38,11.97,271,17.81,0.7,2.58,3.67,-0.01,72.72,41.04,0.38,25862,0,8.97,35.74,7.56,22.59,8.2,0.2,0.55,0.63,394.95,88.71,254.22,19.89,0.67,1.99,2.99,15.11,66.54,65.36,0.59,NA,0,8.2,21.82,-11.68,-49.18,-18.95,0.39,0.42,0.72,590.6,11.31,371.68,113.94,0.76,3.21,4.21,0.1,76.25,32.17,0.67,NA,0,19.12,55.27
3.06,11.61,5.29,0.27,0.35,0.69,629.53,36.05,442.81,154.49,0.74,2.79,3.79,17.82,73.63,4.86,0.55,-478,0,25.53,-2673.22,-8.44,-52.33,-15.45,0.2,0.26,0.65,666.48,35.42,535.64,209.47,0.84,5.2,6.2,6.64,83.87,-9.49,0.38,NA,0,27.61,-291.21,0.19,1.16,0.38,0.18,0.24,0.64,717.44,37.98,574.59,226.41,0.84,5.1,6.1,13.31,83.6,0.84,0.37,NA,0,25.86,-179.8
-9.92,-27.7,-15.48,0.04,0.32,0.86,568.09,69.34,162.94,135.03,0.57,1.58,2.79,9.71,64.2,4.19,0.75,7262.55,15.83,30.63,173.02,-1.01,-2.87,-1.47,0.01,0.26,0.77,533.87,65.27,171.42,136.66,0.58,1.65,2.85,18.11,57.72,18.52,0.68,9541.94,17.99,20.29,78.38,-9.04,-25.96,-11.94,0.01,0.23,0.87,480.88,49.62,147.02,147.04,0.57,1.64,2.87,12.96,57.26,5.95,0.74,NA,21.21,21.11,115.22
6.14,16.73,10.52,0.01,0.29,0.45,623.5,97.41,338.99,52.94,0.63,1.73,2.73,44.49,63.31,31.95,0.55,2275.75,0,65.7,386.27,1.47,3.64,2.8,0.01,0.23,0.5,693.01,84.73,378.12,101.88,0.6,1.48,2.48,40.94,59.62,24.14,0.59,NA,0,54.01,303.93,1.32,4.28,4.11,0.15,0.32,0.55,1133.42,103.36,521.6,139.41,0.69,2.25,3.25,30.35,69.19,15.04,0.64,NA,7.39,65.53,520.1
-0.9,-5.52,-3.27,0.05,0.1,0.47,1316.64,28.02,542.59,207.05,0.84,5.11,6.11,3.6,83.62,6.9,0.73,-29471.5,41.59,16.3,-13.67,0.56,3.24,2.11,0.11,0.13,0.27,1374.84,14.47,488.96,160.17,0.83,4.79,5.79,4.72,82.74,8.51,0.22,NA,46.51,15.72,-19.2,0.63,4.73,4.94,0.09,0.44,0.49,2871.78,859.83,863.1,120.49,0.87,6.55,7.55,4.01,86.75,0.72,0.23,NA,55.11,26.7,-16.49
1.37,2.02,0.97,0.32,0.86,2.18,258.33,38.67,71.23,94.91,0.32,0.48,1.48,72.46,32.23,48.31,1.75,2978.26,0,50.45,353.26,14.12,18.32,9.4,1.28,1.93,3.76,242.24,29.8,45.37,82.85,0.23,0.3,1.3,86.81,22.9,120.29,2.68,NA,0,34.31,150.89,4.73,6.99,3.15,0.91,1.42,2.93,242.38,33.14,64.29,96.5,0.32,0.48,1.48,85.13,32.24,52.89,3.5,NA,0,38.03,200.29
-12.92,-337.1,-34.39,NA,NA,NA,968.69,36.84,NA,NA,0.96,25.09,26.09,-12.92,96.17,16.58,1.07,NA,0,0,0,4.2,159.13,7.92,0.08,1.92,1.92,686.94,74.41,28.89,NA,0.97,36.92,37.92,4.2,97.36,27.79,0.84,NA,1.71,0,0,4.1,45.03,4.92,NA,0.48,0.48,437.14,75.34,138.47,NA,0.9,9.85,10.99,4.1,89.65,42.99,0.87,NA,4.44,0,0
0.08,2.64,1.27,0.24,0.37,0.66,5819.86,682.8,5574.5,1645.7,0.97,32.2,33.2,0.08,96.99,0.08,NA,NA,0,0,0,0.13,2.98,1.11,0.22,0.51,0.51,3101.84,344.17,820.67,NA,0.96,21.82,22.82,0.13,95.62,0.14,0.77,NA,68.87,0,0,-4.65,-3669,-31.93,0.26,0.28,0.28,2498.71,16.61,852.2,NA,1,787.9,788.9,-4.65,99.87,-0.14,0.69,NA,65.39,0,0
-0.4,-0.4,-1.17,250,250,250,1063.08,NA,4.21,NA,0,0,1,-0.4,0.4,-100,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.23,-0.43,-0.8,0,0.22,1.09,1248.92,45.56,168.8,204.63,0.3,0.56,1.84,15.3,30.28,32.89,0.82,NA,5.38,38.12,100.16,1.51,2.8,4.6,0,0.17,0.96,1110.65,34.62,131.58,192.17,0.32,0.59,1.86,17.67,31.89,34.51,0.8,NA,10.15,35.43,87.7,0.32,0.56,1.1,0,0.23,1.31,1246,40.9,118.61,225.04,0.26,0.44,1.74,16.59,25.51,41.95,0.84,NA,7.35,40.06,115.9
-30.16,131.21,-644.92,0.06,5.77,6.52,7782.39,4428.52,775.61,593.87,1.12,-4.86,-4.35,9.33,122.99,-6.07,2.36,-15545.15,0,844.32,-191.94,-35.12,62.65,-353.55,0.01,1.21,1.44,3664.69,2325.16,1939.64,459.38,152.38,-271.88,-1.78,2.05,152.38,-12.26,1.92,NA,0,269.18,-101.09,14.77,-14.08,22.94,0.02,1.97,5.05,565.22,138.48,70.96,218.82,203.97,-194.4,-0.95,50.21,203.97,17.13,2.43,NA,0,39.37,-228.99
-26.51,-264.55,-32.34,0.02,0.09,0.72,444.11,21.3,157.4,202.13,0.9,8.97,9.98,22.39,89.98,-14.67,0.42,-2217.25,43.72,59.66,-307.11,2.27,18.96,2.57,0.04,0.13,0.83,411.89,23.62,253.19,178.04,0.88,7.35,8.35,42.99,88.02,16.24,0.59,4962.94,5.94,33.21,-462.2,-4.94,-172.2,-10.99,0.03,0.53,0.77,809.55,337.16,373.77,167.14,0.97,33.83,34.83,20.51,97.13,1,0.39,NA,41.47,38.27,-139.93
1.49,2.54,27.7,0.29,0.47,1.18,6787.87,516.16,2794.76,2012.09,0.42,0.71,1.71,6.6,41.6,29.58,1.15,-40427,0,95.45,-11.93,12.29,18.4,165.45,0.62,0.76,1.72,4899.29,227.55,1607.27,1545.18,33.18,49.66,1.5,18.44,33.18,72.31,1.57,NA,0,56.58,-11.76,15.75,29.71,NA,0.37,1.23,1.59,54540.59,21869.33,13406.79,9016.11,46.97,88.58,1.89,18.64,46.97,46.95,2.12,NA,22.12,318.89,-10.48
-112.2,100,-7.53,0.43,0.47,0.47,23.89,2.27,51.27,NA,2.12,-1.89,-0.89,-112.2,212.2,-52.87,NA,NA,0,0,0,14.85,50.08,5.91,0.91,1.19,1.19,144.89,27.97,100.81,NA,0.7,2.37,3.37,14.85,70.35,25.69,1.84,NA,0,0,0,6.54,50.74,1.26,0.39,1.14,1.14,70.16,40.1,53.19,NA,0.87,6.75,7.75,6.54,87.1,12.08,1.05,NA,0,0,0
0.49,1.2,0.98,-0.15,0.9,1.13,721.19,439.24,411.53,97.7,0.59,1.45,2.45,8.47,59.13,6.11,1.23,-1655,0.87,15.81,-312.43,-0.35,-0.69,-1.04,0.08,0.54,0.79,1098.89,253.81,310.87,133.92,0.5,1,2,12.5,50.05,13.93,0.83,NA,21.45,28.2,-200.24,0.88,1.92,2.33,-0.57,0.51,0.75,957.88,464.05,294.92,100.95,0.54,1.17,2.17,13.12,53.97,19.71,0.83,NA,13.98,23.85,-3914.77
0.24,0.5,0.37,0.11,0.27,0.9,559.9,35.55,113.47,142.38,0.46,0.95,2.09,27.19,52.06,28.69,0.88,4604.86,19.39,41.46,221.7,0.37,0.8,0.53,0.04,0.2,1.43,519.45,21.78,108.57,165.53,0.48,1.05,2.17,27.54,48.34,23.69,1.09,7936.64,20.5,27.52,121.08,0.2,0.43,0.31,0.05,0.16,1.19,559.81,18.39,121.39,172.63,0.49,1.07,2.18,28.04,49.06,20.23,0.99,NA,21.91,30.38,148.39
1.26,1.26,6.12,268,268,268,1773.67,NA,6.55,NA,0,0,1,1.26,0.37,336.84,NA,NA,0,0,0,7.06,7.7,46.74,12.01,12.01,12.01,2411.25,NA,198.5,NA,0.08,0.09,1.09,7.06,8.32,84.77,NA,NA,0,0,0,25.96,27.27,67.32,20.85,20.85,20.85,943.77,NA,44.77,NA,0.05,0.05,1.05,25.96,4.8,541.36,NA,NA,0,0,0
3.45,7.7,6.48,0.08,1.48,1.55,682.54,145.31,238.06,16.62,0.55,1.23,2.23,6.76,55.12,12.32,1.48,21201.89,1.77,6.21,25.4,10.07,19.84,21.16,0.5,2.11,2.19,765.05,151.99,216.95,16.91,0.49,0.97,1.97,15.91,49.26,29.74,2.01,NA,0.98,8.48,26.15,4.24,8.72,11.61,0.29,1.17,1.21,997.82,158.75,370.94,16.11,0.51,1.06,2.06,9.73,51.44,18.59,1.16,NA,1.46,10.46,30.45
0.07,0.11,0.2,0.01,0.32,1.12,1040.56,67.27,216.45,178.34,0.25,0.4,1.6,9.11,37.32,36.03,0.87,6579.85,0.38,25.85,176.66,1.03,1.93,2.8,0.1,0.7,1.07,986.23,199.65,245.71,125.17,0.37,0.7,1.87,9.17,37.45,25.56,0.89,9897.88,9.65,16.18,84.26,4.75,7.05,9.81,0.2,0.38,1.49,751.97,15.89,66.46,107.98,0.14,0.21,1.49,14,14.37,94.32,0.85,NA,4.23,14.1,59.72
-64.71,-65.56,-314.29,76.5,76.5,76.5,1491.14,NA,22.86,NA,0.01,0.01,1.01,-51.57,1.31,-4950,NA,NA,0,63.81,-32.84,17.41,25.63,10.99,3.12,3.12,3.12,229.75,NA,72.94,NA,0.32,0.47,1.47,25.5,32.1,54.22,NA,NA,0,5.11,22.56,42.4,45.39,18.41,15.14,15.14,15.14,158.04,NA,10.32,NA,0.07,0.07,1.07,48.47,6.61,641.83,NA,NA,0,2.64,10.75
-3.62,-21.13,-12.08,0.01,0.69,1.21,1216.02,307.89,386.88,239.03,0.76,4.46,5.84,0.6,82.88,4.56,0.79,13550.63,5.44,14.1,106.62,4.56,22.65,9.62,0,1.1,1.36,768,368.83,324.28,88.9,0.74,3.69,4.97,8.06,74.23,11.84,1.12,NA,1.81,5.18,25.9,3.28,15.01,7.62,0,0.94,1.22,844.68,54.98,349.7,102.79,0.73,3.33,4.57,6.17,72.84,11.28,0.97,NA,1.62,4.7,20.43
0.48,0.65,0.71,0.14,0.95,2.66,546.72,73.02,74.84,157.07,0.25,0.35,1.38,23.45,27.42,40.68,1.44,12105.49,7.51,34.51,123.33,8.64,10.79,11.7,0.4,1.53,4.05,493.06,65.59,32.28,146.19,0.18,0.23,1.25,32.76,18.32,92.78,1.6,11650.61,5.26,23.07,66.46,0.2,0.25,0.3,0.47,1.55,3.97,549.97,66.11,40.51,147.55,0.16,0.2,1.26,21.88,16,43.87,1.49,NA,3.79,22.96,113.81
1.29,20.02,3.82,0.19,0.33,0.33,1083.29,147.9,1002.62,0.36,0.94,14.58,15.58,9.47,93.58,17.79,0.09,NA,0,24.34,40.72,-5.29,-172.87,-13.1,0.26,0.34,0.34,900.81,53.84,672.67,0.38,0.97,31.67,32.67,4.01,96.94,14.76,0.04,NA,0,23.01,36.54,1.34,23.46,2.06,0.21,0.3,0.3,556.49,44.13,518.31,0.34,0.94,16.45,17.45,13.38,94.27,37.83,0.08,NA,0,18.4,24.59
0.06,0.09,0.95,0.35,0.38,1.41,5431.89,20.23,346.12,676.8,0.13,0.19,1.4,9.89,28.46,73.8,0.97,NA,5.64,146.71,-269.94,1.71,2.39,47.96,0.02,0.58,1.56,10234.75,834.43,927.36,1437.08,0.16,0.22,1.4,9.99,15.82,64.57,0.94,NA,5.4,166.01,-106.79,2.02,2.76,46.45,0.93,0.99,1.75,8377.39,50.8,413.84,679.34,0.13,0.17,1.37,11.06,12.57,91.86,1.02,NA,5.7,148.94,-42.97
6.66,17.65,10.59,0.1,0.11,0.94,578.63,5.32,337.37,279.25,0.61,1.61,2.65,20.27,60.73,27.95,0.86,10339.45,0,15.12,96.84,9.31,20.64,9.41,0.27,0.39,0.99,367.71,17.69,159.17,96.04,0.54,1.2,2.22,24.33,53.92,34.26,0.95,11847.73,7.93,10.44,67.95,5.43,11.31,8.08,0.18,0.31,0.98,541.57,29.75,230.56,156.43,0.52,1.08,2.08,20.14,51.97,28.54,0.99,NA,6.75,14.94,71.03
-34.59,-56.2,NA,1.6,2.6,2.6,NA,NA,NA,NA,0.38,0.62,1.62,-34.59,38.45,-89.95,NA,NA,0,NA,0,-5.29,-425.62,NA,0.1,1.01,1.01,NA,NA,NA,NA,0.99,79.41,80.41,-5.29,98.76,-5.36,NA,NA,0,NA,0,-7.78,107.58,-125.04,0.28,0.29,0.29,5851.42,31.75,2145.43,1.25,1.07,-14.83,-13.83,-4.07,107.23,1.7,0.71,NA,0,59.63,294.36
13.04,68.55,8.79,0.77,0.99,1.25,245.37,43.48,194.55,49.44,0.81,4.26,5.26,23.81,80.98,16.1,NA,6020,0,7.26,46.36,11.13,37.4,6.41,0.92,1.31,1.45,209.53,55.49,143.1,19.65,0.7,2.36,3.36,33.27,70.24,15.84,NA,NA,0,12.75,59.35,4.85,16.42,3.68,1.01,1.17,1.43,276.32,30.19,190.64,50.09,0.7,2.38,3.38,25.37,70.43,6.89,NA,NA,0,15.57,75.11
3.35,4.99,181.8,2.51,6.16,6.58,19753.41,3039.75,832.41,353.03,0.12,0.17,1.49,9.21,32.81,85.96,1,-40172.25,0,317.84,-26.38,5.87,9.3,416.91,3.34,3.6,3.8,25853.7,563.81,2104.25,403.66,0.16,0.26,1.58,11.37,16.39,67.82,1,NA,0,264.16,-19.52,4.08,5.9,116.25,5.12,6.27,6.49,10369.78,610.91,538.86,121.37,0.11,0.16,1.45,11.27,11.1,91.08,1.1,NA,0,136.82,-25.05
1.4,1.64,2.48,3.08,4.27,9.7,642.22,32.91,27.7,152.53,0.11,0.13,1.17,20.94,14.4,90.38,1.59,13592.7,0,34.47,101.95,0.1,0.13,0.22,1.82,2.96,8.3,762.87,45.83,40.03,213.94,0.14,0.16,1.2,19.76,13.69,61.33,1.64,10313.64,0,29.85,78.65,-7.7,-9.58,-14.54,2.27,3.49,8.93,687.67,39.84,32.71,177.86,0.17,0.21,1.24,13.15,16.58,13.6,1.6,NA,0,28.45,126.46
1.14,1.75,2.01,0.43,0.69,1.9,638.88,44.9,110.06,213.57,0.34,0.51,1.53,20.56,34.53,33.29,1.52,16385.31,10.01,34.08,90.65,0.69,0.92,1.07,0.15,0.55,2.81,565.76,41.1,102.16,230.52,0.24,0.32,1.34,25.99,24.14,45.94,1.66,NA,0,29.02,83.52,-5.79,-7.54,-10.21,0.28,0.87,3.04,641.77,65.77,57.63,239.92,0.22,0.29,1.3,18.08,22.36,11.57,1.74,NA,8.41,30.35,153.34
5.55,74.56,7.58,0.21,1.26,1.08,496.85,467.05,453.13,-79.85,0.93,12.43,13.43,39.53,92.55,8.21,NA,36099,0,46.37,70.91,-0.48,-6.55,-0.57,0.3,1.49,1.08,430.34,457.56,392.44,-158.16,92.66,1263.22,13.63,22.23,92.66,-0.52,NA,NA,0,26.85,51.02,27.27,84.93,18.87,0.57,1.68,1.32,251.84,176.06,168.19,-61.03,67.89,211.47,3.11,42.24,67.89,40.16,2.92,NA,0,10.36,29.97
-16.38,-18.99,-4.8,6.1,7.26,7.26,52.76,16.89,14.53,NA,0.14,0.16,1.16,15.76,13.77,-118.93,NA,NA,0,9.42,180.21,11.47,14.35,NA,4.99,4.99,4.99,62.16,NA,12.33,NA,0.2,0.25,1.25,72.72,20.06,57.19,NA,NA,0,10.35,72.01,8.83,13,NA,2.26,3.12,3.12,64.83,17.62,20.55,NA,0.32,0.47,1.47,44.26,32.06,27.55,NA,NA,0,6.1,65.48
-1.29,-2.09,-1.71,0.83,1.5,3.69,480.58,31.42,46.38,102.92,0.2,0.32,1.62,17.57,38.11,53.08,1.12,3147.63,8.38,24.9,322.39,-0.81,-1.29,-0.96,0.45,0.93,2,430.59,36.66,50.43,82.46,0.2,0.32,1.59,20.35,20.04,57.74,1.02,8888.27,6.27,17.95,563.92,1.31,1.96,1.59,1.58,2.23,4.2,442.37,26.63,41.23,81.33,0.16,0.24,1.5,23,16.28,84.78,1.24,NA,4.64,19.08,217.79
-3.23,-3.68,-8.81,5.71,7.4,14.42,991.53,35.12,20.79,147.97,0.1,0.11,1.14,15.5,12.11,67.94,1.36,8206.78,0,51.02,164.89,1.87,2.2,4.92,4.2,8.77,15.8,957.29,90.39,19.74,138.69,0.09,0.1,1.17,20.12,8.78,128.96,1.36,NA,0,33.08,81.99,-1.66,-1.94,-5.09,9.04,10.43,16.77,1115.46,33.83,24.42,154.74,0.09,0.1,1.17,15.6,8.76,90.69,1.46,NA,0,37.94,144.37
0.57,1.23,0.12,0.07,0.07,0.07,79.04,NA,42.35,NA,0.54,1.18,2.18,0.57,54.17,13.88,0.48,NA,0,0,0,-2.74,-14.94,-2.43,0.84,0.85,0.85,322.61,3.24,260.61,NA,0.82,4.46,5.46,28.18,81.68,10.31,0.6,NA,0,27.4,74.5,15.81,31.61,4.72,1.18,1.18,1.18,108.73,NA,53.76,NA,0.5,1,2,28.67,49.99,42.44,1.22,NA,0,3.84,86.06
3.34,37.3,5.92,0.03,0.21,0.21,644.91,57.26,276.01,NA,0.88,9.82,11.16,8.5,91.04,21.1,0.3,56533.5,25.33,9.14,23.62,5.01,34.67,7.45,0.03,0.09,0.09,541.1,15.44,212.92,NA,0.86,5.92,6.92,9.08,85.54,27.46,0.27,NA,19.08,6.05,17.46,10.61,32.09,14.22,0.15,0.36,0.36,487.8,31.14,104.65,NA,0.67,2.02,3.02,13.5,66.94,32.53,0.78,NA,28.76,3.87,12.78
-5.53,-17.76,-11.28,0.24,0.29,1.19,742.45,10.4,213.05,195.5,0.57,1.84,3.21,13.42,68.87,10.6,0.9,-3806,0,38.66,-191.11,1.94,6.34,2.48,0.12,0.14,0.53,465.14,5.82,206.95,103.44,69.4,226.79,3.27,25.03,69.4,13.38,0.6,NA,13.29,29.5,-276.8,0.2,0.65,0.3,0.08,0.17,0.71,551.2,22.43,200.69,144.41,69.66,229.61,3.3,22.65,69.66,22.46,0.78,NA,11.81,34,-504.24
0.09,3.1,0.22,0.02,0.42,1,921.56,160.96,402.81,238.22,0.95,33.49,35.21,35.71,97.16,12.62,0.83,-3339.27,0,90.19,-296.71,0.49,14.57,1.53,0.04,0.56,1.17,1133.06,166.6,321.32,195.14,0.86,25.54,29.58,47.17,86.35,20.47,0.69,NA,0,104.7,-3672.25,0.01,0.28,0.03,0.07,0.68,1.22,1275.2,317.73,520.31,280.47,0.83,25.55,30.66,41.41,83.32,18.91,0.86,NA,0,100.69,-232.64
64.2,94.09,12158.44,2.2,2.47,2.47,68939.23,2403.3,21643.2,NA,0.32,0.47,1.47,64.2,31.77,202.04,3.18,NA,0,0,0,-0.43,-0.79,-107.23,1.28,1.56,2.28,91646.64,3999.16,23563.59,16996.57,0.46,0.86,1.86,-0.43,46.26,-0.92,1.32,NA,0,0,0,0.62,1.06,6.5,1.34,1.5,1.92,3827.32,175.46,1106.23,463.19,0.41,0.71,1.71,0.62,41.46,1.49,1.33,NA,0,0,0
12.33,184.09,8.87,0.05,0.2,0.81,261.98,38.01,240.16,147.26,0.93,13.92,14.94,18,93.3,15.99,0.28,11467,0.45,4.09,24.16,-2.51,-46.38,-1.84,0.23,0.32,0.88,266.64,24.13,235.03,137.49,94.59,1748.67,18.49,3.46,94.59,1.88,0.32,NA,5.42,4.37,57.64,0.08,1.28,0.05,0.12,0.22,0.89,236.23,22.1,219.61,147.44,94.06,1582.38,16.82,5.01,94.06,4.49,0.37,NA,0,3.2,65.19
3.64,16.19,6.27,0.01,0.6,1.27,626.88,69.71,82.47,79.64,0.6,2.66,4.45,11.03,59.83,19.93,0.83,NA,10.43,9.09,25.97,8.08,24.55,11.56,0.01,0.51,1.34,520.7,35.89,38.3,59.1,0.49,1.5,3.04,15.99,49.41,32.2,0.84,NA,9.63,8.09,18.09,0.91,2.73,1.58,0.02,1.1,2.32,634.24,62.58,33.47,70.84,0.51,1.52,3,8.7,50.8,16.31,0.95,NA,3.9,9.7,26.52
7.94,9.66,12.3,2.15,3.27,5.45,563.77,57.27,51.11,113.17,0.12,0.15,1.22,23.37,17.78,191.37,1.69,17353.87,0,23.89,66.36,11.85,13.43,20.18,5.51,6.81,11.04,619.91,38.99,31.26,132.5,0.07,0.08,1.13,26.82,7.18,340.09,2.05,8125.8,0,18.74,45.05,9.71,10.91,18.6,2.97,5.75,8.94,697.31,108.51,39.59,126.21,0.07,0.08,1.12,23.88,7.5,275.44,1.85,NA,0,19.81,50.88
8.75,12.55,12.17,0,1.81,2.63,506.2,162.78,33.01,74.14,0.29,0.42,1.43,15.52,29.26,46.69,1.82,NA,22.22,6.66,35.66,-0.46,-0.67,-0.69,0,2.57,2.95,543.2,244.4,35.26,36.45,0.3,0.43,1.44,6.24,29.9,12.02,1.91,NA,22.96,7.07,-458.62,1.39,1.95,4.25,0,1.66,3.14,1111.72,311.55,120.43,278.96,0.28,0.4,1.4,7.53,28.24,10.11,1.92,NA,16.99,13.21,-345.6
0.21,0.97,0.45,0,0.18,0.6,792.94,72.29,224.35,174.48,0.64,2.99,4.66,7.1,78.56,3.94,0.47,8458.22,29.32,15,151.44,0.3,1.33,0.66,0.01,0.25,0.65,788.22,98.03,234.11,165.91,0.65,2.84,4.38,6.45,64.85,15.9,0.52,10249.06,28.51,9.79,52.73,0.61,2.35,1.42,0.01,0.15,0.63,854.26,58.14,216.52,195.2,0.62,2.41,3.88,7.15,62.24,11.21,0.56,NA,29.88,11.22,71.94
1,1.01,1.11,119.2,164.2,164.2,400.73,108.62,2.41,NA,0.01,0.01,1.01,1,0.61,165,NA,NA,0,0,0,-9.01,-10.78,-15.4,4.18,6.1,6.1,622.08,193.79,100.82,NA,0.16,0.2,1.2,-9.01,16.39,-54.98,NA,NA,0,0,0,-25.18,-34.94,-94.55,2.91,3.58,3.58,1366.92,250.48,377.84,NA,0.28,0.39,1.39,-25.18,27.95,-90.08,NA,NA,0,0,0
4.49,49.89,7.21,0.06,0.09,0.09,584.65,17.3,520.52,0,0.91,10.11,11.11,4.49,91,10.16,0.1,NA,0,0,0,1.59,18.37,NA,0.09,0.22,0.22,1544.66,173.87,1383.56,0,0.91,10.54,11.54,1.59,91.34,5.81,0.11,NA,0,0,0,11.75,66.37,24.5,1.05,3.1,3.1,758.98,161.06,78.23,NA,0.82,4.65,5.65,11.75,82.29,17.52,1.33,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.38,25.6,64.01,5.17,7.95,7.95,1041.34,360,129.56,NA,12.58,14.39,1.14,22.38,12.58,177.87,NA,NA,0,0,0,16.03,20.6,47.39,1.87,3.39,4.51,1075.98,360,236.15,262.86,22.19,28.52,1.29,16.03,22.19,72.25,NA,NA,0,0,0
