"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
-8.83,-17.58,-27.7,0.07,0.29,1.42,1144.98,70.01,170.81,375.59,0.31,0.61,1.99,5.28,49.77,7.75,0.87,-1179.26,13.75,44.27,-587.2,-3.33,-7.18,-9.38,0.07,0.26,1.31,1024.03,62.46,208.97,346.82,0.37,0.8,2.15,8.76,53.58,20.44,0.88,761.96,15.14,34.03,847.92,-4.03,-8.87,-9.29,0.08,0.38,1.21,838.26,96.08,216,262.19,0.39,0.87,2.2,10.06,39.37,16.37,0.85,5282.04,12.15,23.07,1677.28
0.17,0.23,0.4,1.82,2.64,3.67,840.52,121.43,148.73,156.19,0.25,0.33,1.33,11.39,25.04,17.71,2.4,12274,0,25.83,133.04,-1.41,-1.94,-4.25,1.59,2.28,3,1094.49,150.25,216.8,159.39,0.27,0.37,1.37,6.02,26.95,16.79,2,7961.5,0,22.36,154.09,2.33,3.06,6.02,1.68,3.06,3.79,942.66,213.02,154.36,113.17,0.24,0.31,1.31,11.54,23.88,39.9,2.24,NA,0,16.94,64.04
5.58,10.45,13.45,0.27,0.46,1.71,880.09,21.6,95.71,145.72,0.25,0.47,1.87,23.2,46.61,52.22,0.83,4141.81,12.71,42.5,248.18,0.63,1.54,2,0.01,0.11,0.89,1153.02,25.42,210.34,201.61,0.41,0.99,2.43,17.19,58.91,18.32,0.73,690.81,20.86,52.45,1527.02,7.5,15.5,17.39,0.02,0.25,0.92,844.01,43.75,185.89,123.33,0.35,0.72,2.07,26.22,34.81,39.43,0.75,NA,10.67,31.32,133.87
0.47,0.59,1.44,3.33,6.72,8.2,1110.41,111.66,32.87,49.09,0.12,0.15,1.23,9.51,18.86,123.32,1.19,4375.11,0,27.47,190.44,0.06,0.09,0.21,0.36,2.49,2.85,1216.81,351.51,102.14,58.97,0.21,0.3,1.42,10.04,29.54,57.07,1.28,6160.02,5.22,33.35,147.77,1.59,2.07,6.13,1.67,3.86,4.56,1408,207.55,94.77,66.66,0.15,0.2,1.31,12.24,15.18,75.1,1.22,6782.55,0,29.88,256.74
5.34,9.04,6.36,0.05,0.39,2.59,435.37,16.1,30.19,112.68,0.35,0.6,1.69,20.74,40.97,70.74,1.09,13081.8,6.68,18.38,68.65,-3.41,-6.4,-5.34,0.02,0.21,1.55,570.53,19.22,28.93,150.26,0.43,0.81,1.88,17.42,46.75,32.23,0.96,9753.21,20.06,32.65,113.8,1.44,2.47,1.76,0.01,0.14,1.7,443.38,10.86,31.3,138.51,0.39,0.67,1.72,25.58,39.33,47.31,1,NA,17.28,20.46,68.94
11.25,11.55,NA,37.89,37.89,37.89,NA,NA,NA,NA,0.03,0.03,1.03,11.25,2.64,426.25,NA,NA,0,NA,0,13.17,13.71,NA,25.43,25.43,25.43,NA,NA,NA,NA,0.04,0.04,1.04,13.17,3.93,335,NA,NA,0,NA,0,1.89,2.37,2.41,3.96,4.14,4.89,464.75,16.96,93.98,70.69,0.2,0.26,1.26,2.03,20.45,9.23,NA,NA,0,0.18,-2.93
13.81,51.14,25.41,0.61,0.75,0.84,671.85,68.25,483.78,44.17,0.73,2.7,3.7,13.81,73.01,26.41,0.7,-4927,0,0,0,-46.09,-4089.12,-88.28,2.56,2.89,2.89,697.21,77.24,238.92,NA,0.35,30.74,88.72,-46.09,98.87,-133.02,NA,-9527,0,0,0,2.68,14.83,82.57,0.12,0.48,1.22,11209.64,3346.97,9082.03,6685.71,0.82,4.53,5.53,2.68,81.92,3.27,NA,0,0,0,0
46.64,23.17,6.58,-0.99,-0.99,-0.99,51.48,NA,-51.45,NA,-1.01,-0.5,0.5,46.64,-101.32,-46.03,NA,NA,0,0,0,7.08,7.28,2.21,36.36,36.36,36.36,113.69,NA,3.09,NA,0.03,0.03,1.03,7.08,2.75,257.34,NA,NA,0,0,0,3.58,3.77,1.2,19.7,19.7,19.7,121.76,NA,6.11,NA,0.05,0.05,1.05,3.58,5.08,70.53,NA,NA,0,0,0
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,-9.07,135.91,NA,12.91,13.34,13.34,NA,NA,NA,NA,1.07,-15.99,-14.99,-9.07,106.67,-8.5,-0.59,NA,0,NA,0
6.02,14.45,14.19,0.18,0.34,1.16,860.73,31.18,201.04,167.74,0.56,1.35,2.4,11.88,58.34,30.16,0.71,28325.25,3.23,13.82,42.83,12.2,24.64,30.45,0.2,0.86,1.77,908.8,137.41,156.09,190.47,0.5,1.01,2.02,16.26,50.5,41.03,1.33,13159,5.76,10.14,76.64,5.91,9.46,13.58,0.37,1.77,4.09,836.51,119.37,85.61,199.13,0.38,0.6,1.6,9.31,37.54,34.79,1.61,NA,0,4.96,17.74
22.94,28.06,26.49,9.34,11.1,22.02,421.41,19.98,11.33,125.54,0.18,0.22,1.22,51.34,18.22,185.84,2.42,NA,0,32.78,100.48,-5.46,-6.78,-6.59,3.61,4.07,5.77,439.28,22.66,48.56,83.71,0.19,0.24,1.24,23.75,19.41,34.5,2.5,NA,0,35.26,-2841.21,14.75,20.41,21.14,3.77,4.27,5.94,521.45,28,56.01,93.76,0.28,0.38,1.38,39.56,27.51,92.9,2.47,NA,0,25.47,69.47
3.09,30.03,2.96,0.03,0.92,1.31,349.21,56.04,77.73,30.89,0.71,6.87,9.72,11.51,89.71,14.26,0.41,15769.35,0,8.06,79.38,8.59,45.48,6.99,0.26,1.15,1.53,296.31,47.79,57.32,22.07,0.63,3.34,5.3,18.05,81.12,24.81,0.53,27540.42,0,7.7,50.23,4.77,19.79,4.51,0.29,1.55,1.98,343.76,67.12,56.34,24.51,0.55,2.28,4.15,14.5,54.87,21.72,0.6,9342.15,0,6.37,53.97
-4.32,-12.06,-5.1,0,0.12,0.51,430.89,25.78,186.51,89.65,0.6,1.68,2.79,7.07,64.17,1.08,0.58,6488.15,8.63,13.44,154.86,-16.46,-87.46,-22.53,0,0.28,0.56,498.11,74.45,218.47,78.12,0.77,4.12,5.31,-2.29,81.18,-14.15,0.57,-4153.73,26.19,19.4,-394.63,4.63,18.65,9.68,0,0.12,0.45,761.64,46.72,306.76,134.02,71.7,289.14,4.03,15.95,71.7,15.2,0.55,NA,25.32,16.17,50.79
-3.59,-9.09,-7.8,0.01,0.23,1.08,793.1,43.03,132.19,207.42,0.54,1.36,2.53,5.62,60.5,7.9,0.93,8805.85,32.79,20.01,148.68,0.16,0.49,0.33,0.04,0.2,0.78,742.21,41.32,195.35,167.99,0.62,1.87,3.03,8.81,67,14.84,0.79,9933.68,29.55,17.63,143.56,0.95,2.57,1.74,0,0.14,0.68,666.36,31.93,174.53,150.2,0.58,1.56,2.7,10.52,57.93,22.15,0.73,NA,27.69,12.39,44.56
0.42,-17.3,0.22,0.1,0.26,0.89,193.05,22.45,140.26,88.71,1.02,-41.75,-40.75,23.83,102.45,21.08,0.81,2391,0,12.38,302.75,-9.04,81.57,-8.34,0.07,0.1,0.73,335.7,8.06,285.33,181.68,1.11,-10.02,-9.02,10.46,111.08,7.39,0.37,-4632,0,17.99,-312.8,0.24,13.82,0.2,0.02,0.1,0.85,305.54,22.35,271.83,203.3,0.98,56.49,57.49,22.75,98.26,20.81,0.43,10773,0,13.67,-546.3
0.53,1,0.62,0.02,0.42,1.5,423.61,63.87,124.16,175.17,0.45,0.85,1.88,23.1,46.82,24.74,1.38,10844.06,10.75,26.19,88.31,-9.72,-19.99,-11.77,0.02,0.33,1.34,441.04,62.1,138.91,200.43,0.5,1.03,2.06,15.44,51.39,1.71,1.32,6723.21,13.26,30.49,147.57,0.36,0.87,0.5,0.01,0.58,1.43,497.68,125.65,154.52,196.05,0.56,1.34,2.39,21.74,56.09,14.17,1.52,NA,17.21,21.03,73.84
54.3,94.66,24.34,0.83,1.98,2.13,163.59,78.93,68.79,10.66,0.43,0.74,1.74,54.3,42.63,137.66,6.88,NA,0,0,0,21.15,87.77,17.15,0.41,0.67,1.23,295.1,58.3,221.52,124.43,0.76,3.15,4.15,21.15,75.9,32.48,3.69,NA,0,0,0,25.22,91.06,15.55,0.82,0.94,1.33,224.46,20.14,160.5,62.07,0.72,2.61,3.61,25.46,72.3,38.93,8.48,NA,0,0,0
16.53,17.34,5.4,21.44,21.44,21.44,85.29,NA,5.49,NA,0.05,0.05,1.05,16.53,4.67,354.39,NA,NA,0,0,0,1.54,3.06,0.51,42.68,42.68,42.68,119.23,NA,0.54,NA,0.5,0.98,1.98,2.92,49.62,30.55,1.25,NA,0,0.45,5.42,-90.65,4150.65,-143.48,0.01,0.01,0.01,576.11,NA,582.22,NA,1.02,-46.79,-45.79,-90.65,102.18,-48.61,-0.02,NA,0,0,0
4.49,4.57,133.92,37.33,38.51,50.9,10877.91,166.27,140.44,1764.33,0.02,0.02,1.02,8.95,1.6,1069.53,2.95,NA,0,132.67,-51.77,1.76,2.16,22.86,0.08,1.31,2.01,4741.89,1089.71,143.64,625.99,0.19,0.23,1.23,8.5,18.66,89.23,1.31,NA,15.84,87.91,337.65,-0.51,-0.64,-14.69,0.12,1.73,2.72,10397.29,2861.28,225.11,1766.45,0.19,0.24,1.24,9.35,19.49,69.23,1.57,NA,15.13,205.37,-165.3
0.15,0.19,0.53,0.26,1.44,4.59,1309.32,175.18,147.81,470.87,0.16,0.2,1.29,17.92,22.47,74.6,1.7,3372.73,0.47,63.74,333.65,0.04,0.05,0.12,0.21,1.16,4.32,1175.3,153.17,115.48,511.94,0.17,0.22,1.28,18.89,21.81,64.25,1.98,6302.73,3.82,60.87,173.81,-7.16,-9.61,-18.52,0.34,0.78,3.39,941.97,71.87,104.39,432.44,0.22,0.3,1.34,13.91,22.3,1.86,1.94,8383.61,6.55,38.97,209.07
-20.29,85.59,NA,0.49,0.62,0.62,NA,NA,NA,NA,1.24,-5.22,-4.22,-20.29,123.7,-10.99,-1.02,NA,0,NA,0,21.23,455.66,66.74,0.43,0.93,0.93,1144.28,533.76,1078.97,0,0.95,20.46,21.46,21.23,95.34,27.18,0.41,NA,0,0,0,17.4,99.82,60.23,0.31,1.14,1.14,1260.13,860.63,1029.07,NA,0.83,4.74,5.74,17.4,82.57,25.85,3.03,NA,0,0,0
-2.66,-6.55,-26.33,0.06,0.25,0.54,3618.62,53.01,240.5,82.74,0.27,0.66,2.47,1.02,59.48,18.25,0.62,8949.47,1.52,36.41,118.44,-1.09,-2.62,-9.23,0.25,0.46,0.86,3079.26,40.49,148.91,78.76,0.26,0.63,2.4,3.15,58.41,24.4,0.65,12609.25,1.48,35.85,86.32,-0.52,-1.24,-4.3,0.21,0.69,1,2980.9,126.94,151.91,80.41,0.27,0.64,2.37,3.77,27.15,26.31,0.66,NA,3.69,25.31,58.14
0.21,0.38,0.87,10.31,11.22,15.27,1489.89,68.16,74.89,307.51,0.44,0.8,1.8,20.29,44.39,25.33,2.52,NA,0,81.96,-263.21,0.11,0.2,0.76,14.35,15.94,22.81,2435.65,143.36,90.23,628.73,0.43,0.77,1.77,17.07,43.35,27.85,3.91,-78726,0,113.45,-147.94,0.56,0.61,1.52,2.12,5.11,9.26,991.19,244.55,81.77,339.4,8.76,9.6,1.1,36.59,8.76,199.16,4.02,NA,0,71.91,-137.21
-13.87,-16.11,-32.7,0.28,1.14,5.94,860.27,44.68,51.88,252.58,0.09,0.1,1.16,11.9,13.9,-0.27,1.39,3486.23,0.42,60.76,303.17,-3.11,-3.67,-6.16,0.28,0.89,4.98,720.96,36.07,59.39,246.55,0.1,0.12,1.18,24.77,15.09,99.37,1.48,8717.55,0,55.22,137.06,-2.54,-2.99,-4.33,0.81,1.49,5.29,621.82,36.35,53.56,203.72,0.11,0.13,1.18,26.63,11.05,100.92,1.6,NA,0,35.17,95.43
21.64,25.07,19.78,1.44,3.64,4.34,333.6,59.11,26.83,18.9,0.14,0.16,1.16,33.41,13.7,194.25,1.42,37371.75,4.94,10.76,49.09,4.7,7.29,8.31,0.22,0.93,2.32,644.24,38.51,54.12,75.95,0.36,0.55,1.55,17.13,35.61,40.27,1.14,3578.8,26.52,22.02,509.93,0.02,0.03,0.02,0.23,0.36,0.87,424.65,17.75,42.28,68.31,0.33,0.5,1.5,20.36,33.45,53.47,0.93,NA,22.37,17.41,69.67
6.51,33.27,12.35,0.72,1.2,1.69,692.39,38.33,80.2,39.58,0.71,3.64,5.11,9.46,80.43,30.93,0.66,15222.75,20.05,5.59,30.53,1.3,5.95,3.13,0.56,0.88,1.41,876.3,51.11,158.7,84.74,0.71,3.24,4.58,4.92,78.15,28.1,0.63,17656.8,10.39,8.71,24.25,1.76,8.35,3.68,0.29,0.6,0.84,759.08,62.46,198.02,46.92,0.79,3.73,4.73,5.3,78.86,20.67,0.61,NA,13.72,7.36,25.32
2.25,2.6,26.07,0.84,2.55,4.66,4228.91,551.16,83.5,689.7,0.08,0.1,1.16,14.99,13.48,157.36,1.37,-13680.5,5.73,147.56,-81.27,8.23,9.14,71.99,0.29,3.37,7.09,3182.58,425.63,138.17,520.6,0.05,0.06,1.11,16.96,9.88,417.15,1.32,-9870,0,76.32,-100.68,3.47,4.96,57.09,0.09,1.44,1.85,5985.01,2068.54,141.54,640.9,0.27,0.38,1.43,11.9,26.72,57.88,1.36,NA,23.58,98.18,-66.5
-0.92,-1.2,-1.74,0.94,1.72,4.34,690.65,53.87,38.61,183.19,0.22,0.28,1.31,21.97,23.76,32.93,1.53,10182.1,5.65,43.31,133.19,-0.83,-1.06,-1.54,0.79,1.55,4.11,670.04,54.35,41.18,187.01,0.2,0.25,1.27,22.49,21.22,40.29,1.59,12085.04,4.65,42.94,116.28,-1.17,-1.46,-2.19,0.38,1.12,4.69,684.16,49.93,44,241.98,0.19,0.24,1.25,22.86,19.27,39.92,1.69,10580.85,3.5,31.47,91.7
-0.33,-0.34,-1.04,10.01,10.87,12.42,1157.91,22.93,26.66,42.03,0.02,0.02,1.02,-0.33,2.33,672.71,1.38,NA,0,0,0,-0.44,-0.57,-2.94,18.31,23.96,30.36,2415.67,86.07,15.22,98.74,0.23,0.29,1.29,-0.44,22.66,5.31,0.97,NA,0,0,0,-7.4,-10.29,-37.94,5.35,15.27,18.7,1867.06,128.61,12.96,44.39,0.28,0.39,1.39,-7.4,28.16,21.99,0.83,NA,0,0,0
29.54,31.2,81.98,18.8,18.8,18.8,1013.06,NA,53.14,NA,0.05,0.06,1.06,29.54,5.32,555.37,NA,NA,0,0,0,1,1.01,1.11,119.2,164.2,164.2,400.73,108.62,2.41,NA,0.01,0.01,1.01,1,0.61,165,NA,NA,0,0,0,-9.01,-10.78,-15.4,4.18,6.1,6.1,622.08,193.79,100.82,NA,0.16,0.2,1.2,-9.01,16.39,-54.98,NA,NA,0,0,0
9.51,10.34,16.99,7.82,10.44,16.59,652.39,63.02,24.03,149.92,0.08,0.09,1.09,25.87,8.11,222.32,2.46,13615.39,0,29.26,80.62,-9.75,-10.4,-20.13,10,10.29,19.43,751.3,6.48,22.61,209.45,0.06,0.07,1.07,11.15,6.22,2.57,2.32,2740,0,43.15,429.93,-7.46,-8.1,-12.09,6.83,7.99,14.04,589.82,29.44,25.36,153.57,0.08,0.08,1.08,16.67,7.81,45.06,2.4,NA,0,28.16,196.93
0.89,1.2,1.17,0.83,1.3,2,481.46,15.67,33.71,24.19,0.26,0.35,1.35,8.15,25.71,42.65,1.08,31176.4,12.61,9.58,33.63,-3.83,-5.27,-4.01,0.49,0.92,1.53,380.76,19.81,46.19,28.41,0.27,0.37,1.37,5.39,27.24,28.22,1.08,26525.5,11.82,9.65,48.69,0.59,0.9,0.21,0.28,0.87,1.26,128.6,14.91,22.92,9.63,0.34,0.53,1.53,10.07,34.48,27.05,0.98,NA,9.11,2.36,34.44
1.88,3.18,53.42,29.53,29.81,33.06,10360.65,22.99,91.25,300.9,0.2,0.34,1.69,6.74,40.86,46.19,1.11,-36711.75,0,137.98,-25.86,3.35,4.99,181.8,2.51,6.16,6.58,19753.41,3039.75,832.41,353.03,0.12,0.17,1.49,9.21,32.81,85.96,1,-40172.25,0,317.84,-26.38,5.87,9.3,416.91,3.34,3.6,3.8,25853.7,563.81,2104.25,403.66,0.16,0.26,1.58,11.37,16.39,67.82,1,NA,0,264.16,-19.52
-14.71,168.74,-4281.67,0.01,0.29,0.37,106205.88,31644,113838,9201.04,1.09,-12.47,-11.47,-7.25,108.72,-10.48,-0.14,-10895,0,2171.67,-23.92,-0.94,12.3,-14.64,0.22,0.25,0.52,5694.93,145.19,6059.01,1706.71,1.08,-14.14,-13.14,1.53,107.61,1.49,-0.17,-8520,0,38.51,-13.18,8.05,414.21,103.88,0.27,0.29,0.68,4696.31,80.73,4553.11,1788.15,0.98,50.44,51.44,17.46,98.06,9.93,0.06,NA,0,121.38,-207.69
9.43,18.78,8.43,0.3,0.35,1.22,326.31,6.45,122.85,120.16,0.5,0.99,1.99,44.96,49.81,45.47,1.15,11585.95,4.22,31.77,98.3,1.48,3.24,1.41,0.12,0.18,1.08,346.67,10.27,147.6,154.05,0.54,1.18,2.18,35.57,54.19,24.04,1.04,8334.53,6.39,32.46,148.41,-10.28,-26.33,-9.86,0.12,0.16,0.97,349.41,7.74,186.36,161.43,0.61,1.56,2.56,28,60.97,-6.96,0.93,NA,3.41,26.89,765.72
-5.69,-7.16,-23.04,1.54,2.99,2.99,1478.43,44.65,30.9,0,0.07,0.09,1.26,4.62,20.5,15.53,0.91,NA,0,41.77,100.01,-5.21,-6.56,NA,1.02,4.53,4.53,1688.87,152.8,43.61,NA,0.07,0.09,1.26,4.04,6.98,13.5,0.95,NA,0,30.25,76.2,2.65,3.22,9.24,0.5,1.13,1.13,1269.56,120.6,191,NA,17.67,21.46,1.21,11.65,17.67,47.9,1.02,NA,0,31.39,44.91
0.47,0.81,2.68,0.06,0.63,1.87,2100.25,460.29,73.33,1022.44,0.43,0.75,1.75,31.95,42.77,24.19,2.22,-5778.92,36.31,181.15,-127.48,0.01,0.02,0.08,-0.04,0.81,1.48,4113.62,1927.14,225.59,1565.12,0.58,1.38,2.38,22.62,58.01,7.16,2.56,-4851.58,50.46,255.58,-147.66,0.79,1.45,9.8,1.06,1.44,1.91,4502.23,710.87,329.61,888.23,0.45,0.83,1.83,20.6,45.43,12.49,2.93,NA,34.79,174.88,-34.67
0.08,0.46,0.17,0.16,0.59,1.05,766.95,168.62,320.02,179.73,0.77,4.36,5.64,13.68,82.28,9.92,0.87,194.9,12.66,28.58,5324.53,-6.81,-60.09,-14.39,0.15,0.56,0.95,768.84,173.89,265.31,162.25,0.85,7.48,8.82,7.22,88.66,4.2,0.73,-4757.56,30.32,29.63,-244.14,-0.06,-0.54,-0.1,0.21,0.61,0.74,609.54,156.12,321.02,54.8,0.87,8.33,9.52,10.52,87.48,10.95,0.51,NA,26.65,12.39,-70.11
0.81,0.81,41,360.86,361.07,361.07,11171.55,10.8,50.4,NA,0,0,1,0.81,0.28,292.86,NA,NA,0,0,0,1.39,1.39,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.39,0,NA,NA,NA,0,NA,0,1.01,1.2,NA,6.39,6.39,6.39,NA,NA,NA,NA,0.16,0.19,1.19,1.01,15.65,6.46,NA,NA,0,NA,0
-3.54,-624.74,-1.14,0.01,0.92,0.92,117.86,93.46,103.14,0.83,0.99,175.48,176.54,-2.48,99.43,0.05,0.63,2637.67,0,0.34,47.15,1.39,83.74,2.97,0.03,0.61,0.75,775.27,275.21,469.89,68.05,0.98,59.09,60.09,2.83,98.34,10.45,0.58,47250,0.95,3.06,11.24,0.29,28.27,0.37,0.01,0.37,0.54,460.02,116.31,326.19,55.23,0.99,96.71,97.71,1.62,98.98,8.28,0.46,NA,0.33,1.24,8.5
1.17,2.89,2.3,0.27,0.37,0.91,714.44,19.13,208.79,118.26,0.47,1.17,2.46,10.73,59.32,28.73,0.79,20989.05,0.93,18.71,70.28,-13.62,-39.57,-22.77,0.05,0.45,0.74,608.27,73.44,138.39,53.12,0.55,1.6,2.9,-2.19,65.57,7.24,0.76,-2452.39,7.69,19.11,-642.74,-9.93,-32.71,-27.73,0.02,0.3,0.62,1016.2,123.38,372.72,145.47,0.62,2.03,3.29,-4.35,61.76,15.85,0.66,8521.5,6.99,11.23,67.27
1.42,24.01,2.97,0.93,1.06,1.06,764.78,91.03,709.76,NA,0.94,15.93,16.93,1.95,94.09,1.51,NA,27745,0,1.12,23.39,1.39,21.41,1.95,0.93,1.07,1.07,513.22,65.76,474.75,NA,0.94,14.46,15.46,1.86,93.53,1.48,NA,31955,0,0.67,20.82,1.12,12.87,1.78,1.08,1.1,1.1,578.06,10.09,521.82,NA,0.91,10.46,11.46,1.71,91.27,1.23,NA,NA,0,0.68,20.88
25.14,28.85,19.93,5.93,6.17,6.4,289.4,8.84,36.61,8.57,0.13,0.15,1.15,72.91,12.86,272.23,4.87,24076.5,0,37.88,66.53,1.27,2.19,1.59,0.71,0.8,1.2,455.16,18.52,188.76,74.89,0.42,0.73,1.73,36.56,42.1,50.78,1.16,20198,0,44.13,90.12,13.31,36.86,17.49,0.8,2.19,2.29,478.22,117.74,84.85,8.33,0.64,1.77,2.77,28.82,63.88,37.04,0.61,NA,0,20.38,56.73
2.28,14.06,2.4,0.41,1.26,3.26,383.62,75.45,40.62,177.68,0.84,5.15,6.15,37.33,83.75,7.41,3.23,12834,20.07,36.83,79.66,0.96,5.28,0.95,0.16,1.12,2.98,362.01,71.96,20.57,140.11,0.82,4.52,5.52,37.59,81.87,6.96,2.1,12092.91,20.03,36.43,83.66,2.61,14.83,2.34,0.03,1.07,2.21,327.17,80.97,36.6,90.04,0.82,4.67,5.69,35.4,82.41,13.34,1.62,NA,14.36,29.47,69.4
2.13,2.82,3.3,0,1.06,3.94,564.75,51.29,28.65,142.11,0.23,0.31,1.32,10.12,24.33,37.96,1.7,NA,17.93,12.35,217.3,8.75,12.55,12.17,0,1.81,2.63,506.2,162.78,33.01,74.14,0.29,0.42,1.43,15.52,29.26,46.69,1.82,NA,22.22,6.66,35.66,-0.46,-0.67,-0.69,0,2.57,2.95,543.2,244.4,35.26,36.45,0.3,0.43,1.44,6.24,29.9,12.02,1.91,NA,22.96,7.07,-458.62
12.6,21.51,12.17,0.15,1.38,1.98,352.41,121.45,73.73,60.98,0.37,0.63,1.71,19.2,41.4,60.15,1.43,35144.8,9.51,6.37,29.82,9.29,13.95,8.7,0.29,2.04,2.52,340.85,124.82,18.11,35.07,0.3,0.45,1.5,15.46,33.38,80.66,1.63,28996.82,17.49,5.78,32.27,3.06,5.71,4.84,0.14,1.41,1.91,576.41,244.35,87.41,96.57,0.44,0.83,1.87,8.75,44.37,24.03,1.81,NA,23.77,6.36,42.8
-6.64,-23.3,NA,13,13,13,NA,NA,NA,NA,0.71,2.51,3.51,-6.64,71.5,-6.53,1.41,NA,0,NA,0,23.98,50.61,13.43,5.47,5.47,5.47,203.91,NA,23.34,NA,0.53,1.11,2.11,40.67,52.62,84.02,2.42,4367.33,0,9.35,22.08,24.13,56.56,NA,3.25,8.84,8.84,211.02,NA,20.23,NA,57.34,134.42,2.34,42.85,57.34,52.03,6.32,NA,0,8.03,23.88
0.13,0.21,0.26,0.35,1.18,2.18,710.93,73.49,88.25,89.38,0.13,0.2,1.54,2.13,35.09,97.67,0.9,-21,0,3.88,-10414.29,-0.64,-1.08,-1.46,0.22,0.25,1.48,825.5,4.69,153.43,230.29,0.23,0.38,1.67,1.17,40.11,46.33,0.9,NA,3.7,4.12,-173.47,0.32,0.65,1.17,0.17,0.24,1.14,1331.6,33.64,483.43,455.06,0.38,0.78,2.02,2.37,38.33,22.14,0.88,NA,1.52,5.58,-61.39
-6.18,-6.47,-9.02,22.35,22.35,22.35,332.6,NA,23.5,NA,0.04,0.05,1.05,-6.18,4.48,-138.18,NA,NA,0,0,0,-3.16,-6.17,-1.31,0.51,2.05,2.05,150.89,111.91,72.85,NA,0.49,0.95,1.95,-3.16,48.81,-6.47,NA,NA,0,0,0,12.08,317.7,NA,0.56,1.04,1.04,378.71,173.28,359.96,NA,0.96,25.3,26.3,12.08,96.2,12.56,NA,NA,0.09,0,0
-25.87,-62.52,-144.31,0.1,0.82,1.28,2036.31,356.6,463.66,229.25,0.59,1.42,2.42,9.54,58.63,-21.8,1.1,-3492.89,1.51,197.55,-239.47,-19.34,-66.58,-151.44,0.02,0.72,1.04,2850.36,685.71,284.9,317.27,0.71,2.44,3.44,15.53,70.95,-1.9,1.02,-2278.63,24.57,273.08,-554.08,4.5,7.01,24.77,0.03,1.41,2.38,2005.73,533.19,387.52,376.23,35.85,55.9,1.56,25.76,35.85,64.23,1.3,NA,1.36,83.08,807.46
1.73,3.03,NA,0.63,0.77,1.21,NA,NA,NA,NA,0.43,0.75,1.75,7.83,42.76,17.43,1.19,-53404,0,NA,-10.7,1.49,2.54,27.7,0.29,0.47,1.18,6787.87,516.16,2794.76,2012.09,0.42,0.71,1.71,6.6,41.6,29.58,1.15,-40427,0,95.45,-11.93,12.29,18.4,165.45,0.62,0.76,1.72,4899.29,227.55,1607.27,1545.18,33.18,49.66,1.5,18.44,33.18,72.31,1.57,NA,0,56.58,-11.76
-17.99,-49.08,-89.21,1.58,1.58,1.58,1726.23,NA,1131.32,NA,0.63,1.73,2.73,-17.99,63.35,-28.39,NA,NA,0,0,0,0,0,NA,1.24,1.24,1.24,NA,NA,NA,NA,0.67,2.15,3.2,0,68.77,7.63,1.81,NA,0,NA,0,0,0,NA,1.27,1.27,1.27,NA,NA,NA,NA,0.71,2.56,3.61,0,70.97,6.98,2.68,NA,0,NA,0
4.64,-69.52,3.32,0.07,0.22,0.88,260.83,40.07,274.14,183.99,1.07,-15.97,-14.98,14.98,106.67,6.09,-1.24,14253,0,7.39,59.72,12.33,184.09,8.87,0.05,0.2,0.81,261.98,38.01,240.16,147.26,0.93,13.92,14.94,18,93.3,15.99,0.28,11467,0.45,4.09,24.16,-2.51,-46.38,-1.84,0.23,0.32,0.88,266.64,24.13,235.03,137.49,94.59,1748.67,18.49,3.46,94.59,1.88,0.32,NA,5.42,4.37,57.64
0.82,4.43,0.7,0.18,0.23,0.8,311.91,12.44,250.85,144.62,0.82,4.42,5.42,24.87,81.54,15.02,0.53,3217,0,20.56,246.78,12.28,50.81,11.46,0.41,0.52,0.76,339.75,30.01,254.79,60.28,0.76,3.14,4.14,23.97,75.83,28.53,0.57,NA,0,10.91,62.14,-12.52,-92.48,-13.69,0.26,0.34,0.56,397.89,26.56,340.22,75.3,0.86,6.38,7.38,12.4,86.46,6.68,0.26,NA,0,27.24,205.48
-8.74,-9.16,NA,83.82,233.37,233.37,NA,NA,NA,NA,0,0,1.05,-8.74,4.61,-6544.9,1.24,NA,0,NA,0,-10.09,-10.67,NA,0.78,8.79,8.79,NA,NA,NA,NA,0,0,1.06,-10.09,5.47,-465.03,1.24,NA,0,NA,0,4.73,5.12,NA,1.65,6.17,6.17,2490.73,330.64,73.24,NA,2.97,3.22,1.08,4.73,2.97,409.87,1.46,NA,0,0,0
